ccaa;genero;periodo;t_mental;antidep_ajustado;hipno_ajustado;suicidios;censo;origen;brecha_rel;n_personas_tm;antidep_anual_total;hipno_anual_total;n_suicidios
Castilla y León;mujeres;2014;16,93900000000000;109,3090596948669;47,7521815408323;NA;1257092,000000000;real;49,7313891020721;212939;50155214;21910543;NA
Castilla y León;total;2014;12,77081783532358;73,0034365876020;31,8918977691976;NA;2488298,000000000;real;49,7313891020721;317776;66303821;28965139;NA
Castilla y León;hombres;2015;8,94900000000000;38,0071868370880;16,6311831157643;NA;1220729,000000000;real;49,0694894997439;109243;16934713;7410291;NA
Castilla y León;mujeres;2015;17,57100000000000;111,2439652278295;48,6781293274349;NA;1248215,000000000;real;49,0694894997439;219324;50682581;22177681;NA
Castilla y León;total;2015;13,30799304722991;74,6255760324588;32,6546562215996;NA;2468944,000000000;real;49,0694894997439;328567;67249924;29427219;NA
Castilla y León;hombres;2016;9,00400000000000;39,8034827183237;17,9792743520838;NA;1209138,000000000;real;48,4955954696259;108871;17566685;7934890;NA
Castilla y León;mujeres;2016;17,48200000000000;114,7599301829947;51,8371792736669;NA;1238352,000000000;real;48,4955954696259;216489;51871314;23430326;NA
Castilla y León;total;2016;13,29359801919518;77,2817064506592;34,9082268128754;NA;2447490,000000000;real;48,4955954696259;325359;69038364;31184701;NA
Castilla y León;hombres;2017;11,70400000000000;41,2354365373394;18,6345221327117;NA;1198502,000000000;real;48,2741857073408;140273;18038575;8151732;NA
Castilla y León;mujeres;2017;22,62700000000000;118,2030840591026;53,4166282939574;NA;1229043,000000000;real;48,2741857073408;278096;53025986;23962737;NA
Castilla y León;total;2017;17,23421125828769;79,7192602982210;36,0255752133345;NA;2427546,000000000;real;48,2741857073408;418368;70635593;31920615;NA
Castilla y León;hombres;2018;12,39100000000000;43,4647552269357;19,4721275476585;13,27300000000000;1190338,000000000;real;47,6908139142182;147495;18884279;8460121;158
Castilla y León;mujeres;2018;23,68800000000000;122,7192689544304;54,9779987293063;4,50800000000000;1222477,000000000;real;47,6908139142182;289580;54757842;24531409;55
Castilla y León;total;2018;18,11473873214482;83,0920120906831;37,2250631384824;8,83700000000000;2412815,000000000;real;47,6908139142182;437075;73177263;32783275;213
Castilla y León;hombres;2019;13,25100000000000;46,3770344536621;20,3668935546619;13,91200000000000;1184742,000000000;real;46,9153112731352;156990;20054860;8807273;165
Castilla y León;mujeres;2019;24,96200000000000;128,3514440056714;56,3666958969222;4,35600000000000;1218288,000000000;real;46,9153112731352;304109;57074694;25064867;53
Castilla y León;total;2019;19,18824205190946;87,3642392296668;38,3667947257921;9,07300000000000;2403030,000000000;real;46,9153112731352;461099;76627694;33651744;218
Castilla y León;hombres;2020;13,79400000000000;49,4539402859435;21,8346565055261;14,99700000000000;1179756,000000000;real;46,1865563921507;162736;21295408;9402242;177
Castilla y León;mujeres;2020;25,63300000000000;134,3437763081683;59,3147925601764;4,21100000000000;1214329,000000000;real;46,1865563921507;311269;59545203;26290101;51
Castilla y León;total;2020;19,79898354527930;91,8988582970559;40,5747245328513;9,53400000000000;2394086,000000000;real;46,1865563921507;474005;80305026;35455874;228
Castilla y León;hombres;2021;14,20600000000000;51,8811973545492;22,2094818968262;14,34500000000000;1172249,000000000;real;46,6381188490722;166530;22198454;9502791;168
Castilla y León;mujeres;2021;26,62200000000000;142,5692089488168;61,0315186743842;5,63500000000000;1207582,000000000;real;46,6381188490722;321482;62839864;26900706;68
Castilla y León;total;2021;20,50616926075844;97,2252031516830;41,6205002856052;9,92500000000000;2379831,000000000;real;46,6381188490722;488012;84453537;36153161;236
Castilla y León;hombres;2022;15,14446299638399;56,0877954286935;22,8795776261020;15,27400000000000;1170846,000000000;real;45,7017975561065;177318;23969612;9777789;179
Castilla y León;mujeres;2022;27,89127874358789;150,5039254911627;61,3942163351014;5,21600000000000;1206644,000000000;real;45,7017975561065;336548;66285700;27039551;63
Castilla y León;total;2022;21,61383562906346;103,2958604599281;42,1368969806017;10,17000000000000;2377491,000000000;real;45,7017975561065;513867;89638517;36565734;242
Castilla y León;hombres;2023;15,61721649837865;58,4516392199211;23,1397537643638;11,99400000000000;1174463,000000000;real;45,3355677168755;183418;25056990;9919526;141
Castilla y León;mujeres;2023;28,56924666754449;155,4045622574178;61,5213423008644;4,86700000000000;1211078,000000000;real;45,3355677168755;345996;68695572;27195108;59
Castilla y León;total;2023;22,19263012288271;106,9281007386694;42,3305480326141;8,37600000000000;2385541,000000000;real;45,3355677168755;529414;93104699;36858159;200
Castilla y León;hombres;2024;16,39063814821513;62,2018230393761;23,9666955945459;13,30300000000000;1178422,000000000;proyeccion;45,0341421792854;193151;26754499;10308652;157
Castilla y León;mujeres;2024;29,81967133429894;160,3051990236728;63,0995703535985;4,02900000000000;1214608,000000000;proyeccion;45,0341421792854;362192;71068412;27974054;49
Castilla y León;total;2024;23,21058088388091;111,7682251258652;42,5293848166212;8,59600000000000;2393030,000000000;proyeccion;45,0341421792854;555436;97624621;37147544;206
Castilla y León;hombres;2025;17,16405979805160;64,9090361862444;24,7936374247280;13,87114285714307;1182381,000000000;proyeccion;44,7569785511133;202945;28012732;10700167;164
Castilla y León;mujeres;2025;31,07009600105339;165,2058357899278;64,6777984063326;4,68885714285714;1218138,000000000;proyeccion;44,7569785511133;378477;73453880;28757067;57
Castilla y León;total;2025;24,22853164487911;116,7381404776632;43,6284524048720;9,21585714285493;2400182,226641901;proyeccion;44,7569785511133;581529;102270376;38221426;221
Castilla y León;hombres;2026;17,93748144788808;68,4008965349011;25,6205792549101;13,87114285714307;1186340,000000000;proyeccion;44,5012608792707;212800;29618553;11094072;165
Castilla y León;mujeres;2026;32,32052066780783;170,1064725561829;66,2560264590668;4,68885714285714;1221668,000000001;proyeccion;44,5012608792707;394849;75851976;29544147;57
Castilla y León;total;2026;25,24648240587730;120,9668154353346;44,7275199931227;9,21585714285493;2407334,453283802;proyeccion;44,5012608792707;607767;106290768;39301046;222
Castilla-La Mancha;total;2010;NA;65,9122829442764;21,4399223549773;NA;2087518,000000000;real;NA;NA;50221473;16336022;NA
Castilla-La Mancha;total;2011;NA;67,6984158322820;21,5700319795348;NA;2101187,000000000;real;NA;NA;51920166;16542775;NA
Castilla-La Mancha;total;2012;NA;69,0727112912832;22,2325452938577;NA;2102108,000000000;real;NA;NA;52997379;17058352;NA
Castilla-La Mancha;hombres;2013;2,19700000000000;37,0654244034948;11,7802159056028;NA;1051956,000000000;real;48,4393334897911;23111;14231786;4523178;NA
Castilla-La Mancha;mujeres;2013;4,26100000000000;106,7086068967248;33,9143675935084;NA;1036309,000000000;real;48,4393334897911;44157;40362828;12828204;NA
Castilla-La Mancha;total;2013;3,22126740667492;71,8870156501098;22,8472917495556;NA;2088264,000000000;real;48,4393334897911;67269;54793459;17414580;NA
Castilla-La Mancha;hombres;2014;3,63400000000000;38,3452089688212;12,0232119504200;NA;1041993,000000000;real;49,0179573512907;37866;14583735;4572757;NA
Castilla-La Mancha;mujeres;2014;7,12800000000000;112,0811253898785;35,1432463779199;NA;1029040,000000000;real;49,0179573512907;73350;42097626;13199789;NA
Castilla-La Mancha;total;2014;5,37007362123153;75,2131671793498;23,5832291641699;NA;2071034,000000000;real;49,0179573512907;111216;56855695;17827209;NA
Castilla-La Mancha;hombres;2015;3,65000000000000;39,2108081844550;12,1402757564543;NA;1034850,000000000;real;49,1643454038997;37772;14810716;4585628;NA
Castilla-La Mancha;mujeres;2015;7,18000000000000;115,0541796316473;35,6225625620892;NA;1023506,000000000;real;49,1643454038997;73488;42981905;13307866;NA
Castilla-La Mancha;total;2015;5,40527274193580;77,1324939080511;23,8814191592718;NA;2058356,000000000;real;49,1643454038997;111260;57949638;17942109;NA
Castilla-La Mancha;hombres;2016;3,73900000000000;42,6838944301504;13,4012764614213;NA;1027794,000000000;real;47,3824936673234;38429;16012641;5027419;NA
Castilla-La Mancha;mujeres;2016;7,10600000000000;119,5582846662117;37,5371940038687;NA;1018788,000000000;real;47,3824936673234;72395;44458659;13958492;NA
Castilla-La Mancha;total;2016;5,41509174516340;81,1210895481811;25,4692352326450;NA;2046582,000000000;real;47,3824936673234;110824;60597651;19025581;NA
Castilla-La Mancha;hombres;2017;3,92400000000000;43,8949358751542;13,7031915230781;NA;1022275,000000000;real;47,1515151515151;40114;16378534;5113077;NA
Castilla-La Mancha;mujeres;2017;7,42500000000000;122,2212205331127;38,1552167638001;NA;1015478,000000000;real;47,1515151515151;75399;45301231;14142211;NA
Castilla-La Mancha;total;2017;5,66866114293538;83,0580782041334;25,9292041434391;NA;2037753,000000000;real;47,1515151515151;115513;61776925;19285619;NA
Castilla-La Mancha;hombres;2018;3,83400000000000;46,7845704184016;14,2701676574466;9,22500000000000;1019327,000000000;real;45,7938639898204;39081;17406403;5309278;94
Castilla-La Mancha;mujeres;2018;7,07300000000000;125,8326787048922;38,3813168710456;3,75700000000000;1013946,000000000;real;45,7938639898204;71716;46569453;14204553;38
Castilla-La Mancha;total;2018;5,44921403864606;86,3086245616469;26,3257422642461;6,50200000000000;2033274,000000000;real;45,7938639898204;110797;64053515;19537518;132
Castilla-La Mancha;hombres;2019;4,07900000000000;49,8574844089539;14,9995840926395;11,23800000000000;1021746,000000000;real;44,6314646396091;41677;18593715;5593904;115
Castilla-La Mancha;mujeres;2019;7,36700000000000;130,2357186509939;39,1813112299765;3,64400000000000;1016982,000000000;real;44,6314646396091;74921;48343294;14544041;37
Castilla-La Mancha;total;2019;5,71915838110822;90,0466015299739;27,0904476613080;7,45600000000000;2038728,000000000;real;44,6314646396091;116598;67006893;20158970;152
Castilla-La Mancha;hombres;2020;3,71000000000000;48,9412000808275;15,0073250408966;14,33300000000000;1025827,000000000;real;48,6931268151016;38058;18324900;5619146;147
Castilla-La Mancha;mujeres;2020;7,23100000000000;141,8371383474549;43,4929269109757;3,24300000000000;1021118,000000000;real;48,6931268151016;73837;52863846;16210165;33
Castilla-La Mancha;total;2020;5,46644996714616;95,3891692141412;29,2501259759362;8,81000000000000;2046944,000000000;real;48,6931268151016;111895;71268545;21853780;180
Castilla-La Mancha;hombres;2021;3,68100000000000;43,0199967872678;12,7373141017316;13,31900000000000;1028644,000000000;real;56,8413647555399;37864;16152075;4782289;137
Castilla-La Mancha;mujeres;2021;8,52900000000000;156,3375433369415;46,2882506761381;3,12600000000000;1023688,000000000;real;56,8413647555399;87310;58414916;17295425;32
Castilla-La Mancha;total;2021;6,09914649091862;99,6787700621047;29,5127823889349;8,23400000000000;2052332,000000000;real;56,8413647555399;125175;74669484;22108060;169
Castilla-La Mancha;hombres;2022;4,10610305772419;44,7087787641888;12,4321748226084;14,15600000000000;1036077,000000000;real;56,7930945554061;42542;16907434;4701452;147
Castilla-La Mancha;mujeres;2022;9,50334909541166;162,2432271901408;45,1149912828222;3,58300000000000;1030492,000000000;real;56,7930945554061;97931;61024477;16969083;37
Castilla-La Mancha;total;2022;6,79743292082996;103,4760029771648;28,7735830527153;8,88400000000000;2066568,000000000;real;56,7930945554061;140474;78051672;21703837;184
Castilla-La Mancha;hombres;2023;4,16866892171581;47,7177018388424;12,7969688995723;13,14100000000000;1048624,000000000;real;55,0810692859844;43714;18263843;4898011;138
Castilla-La Mancha;mujeres;2023;9,28042777388531;164,7437307034663;44,1810966783751;2,10700000000000;1042423,000000000;real;55,0810692859844;96741;62682419;16810218;22
Castilla-La Mancha;total;2023;6,71696888721400;106,2307162711543;28,4890327889737;7,64000000000000;2091047,000000000;real;55,0810692859844;140455;81078699;21743746;160
Castilla-La Mancha;hombres;2024;4,16284318503211;47,7177018388424;12,8477230804013;11,40000000000000;1059660,000000000;proyeccion;54,9501773493481;44112;18456057;4969190;121
Castilla-La Mancha;mujeres;2024;9,24053179368481;169,4456867168697;45,2077695868609;3,98500000000000;1051785,000000000;proyeccion;54,9501773493481;97191;65050458;17355332;42
Castilla-La Mancha;total;2024;6,71129121522480;110,5740820123553;28,4277889032017;7,70500000000000;2111444,000000000;proyeccion;54,9501773493481;141705;85216908;21908645;163
Castilla-La Mancha;hombres;2025;4,16338564070590;47,7177018388424;12,8821035034539;12,40171428571428;1034897,750000000;proyeccion;54,9094655957476;43087;18024774;4866056;128
Castilla-La Mancha;mujeres;2025;9,23339165462022;175,3064424834677;46,2344424953467;3,34928571428376;1026962,916666667;proyeccion;54,9094655957476;94824;65712124;17330586;34
Castilla-La Mancha;total;2025;6,71089058953195;114,4185817023419;28,9269222280749;7,89014285714286;2108230,205691368;proyeccion;54,9094655957476;141481;88045559;22259383;166
Castilla-La Mancha;hombres;2026;4,16333513067189;47,7177018388424;12,9053924910796;12,40171428571428;1034897,750000000;proyeccion;54,9037715032764;43086;18024774;4874853;128
Castilla-La Mancha;mujeres;2026;9,23211379189808;181,1671982500657;47,2611154038325;3,34928571428376;1026962,916666667;proyeccion;54,9037715032764;94810;67908978;17715426;34
Castilla-La Mancha;total;2026;6,71086232073691;118,2630813923285;29,4260555529481;7,89014285714286;2105395,086669352;proyeccion;54,9037715032764;141290;90881536;22613018;166
Cataluña;total;2010;NA;74,3065515472629;28,7976361973253;NA;7470364,000000000;real;NA;NA;202610400;78522021;NA
Cataluña;total;2011;NA;77,9093096050428;29,8134114763134;NA;7498638,000000000;real;NA;NA;213238004;81599393;NA
Cataluña;total;2012;NA;74,7194929529489;29,0786912940885;NA;7507182,000000000;real;NA;NA;204740484;79679145;NA
Cataluña;hombres;2013;4,01400000000000;36,2201967347987;14,2242186777641;NA;3681119,000000000;real;51,7432075018033;147760;48665762;19111780;NA
Cataluña;mujeres;2013;8,31800000000000;113,8942010928323;44,7279741282358;NA;3791363,000000000;real;51,7432075018033;315366;157612205;61896695;NA
Cataluña;total;2013;6,19774916821479;75,0571989138155;29,4760964030000;NA;7472482,000000000;real;51,7432075018033;463126;204715202;80394754;NA
Cataluña;hombres;2014;4,37800000000000;36,6904878393767;14,3122943086050;NA;3651132,000000000;real;52,2989758117237;159847;48896062;19073468;NA
Cataluña;mujeres;2014;9,17800000000000;117,1447325305636;45,6960369679489;NA;3775086,000000000;real;52,2989758117237;346477;161414476;62964861;NA
Cataluña;total;2014;6,81805936803902;76,9176101849702;30,0041656382769;NA;7426218,000000000;real;52,2989758117237;506324;208490534;81328378;NA
Cataluña;hombres;2015;4,49900000000000;37,8107570132657;14,4281885003539;NA;3646488,000000000;real;51,2673310225303;164055;50324912;19203459;NA
Cataluña;mujeres;2015;9,23200000000000;117,3654638120151;44,7854306306829;NA;3775966,000000000;real;51,2673310225303;348597;161756320;61724516;NA
Cataluña;total;2015;6,90678145314205;77,5881104126404;29,6068095655184;NA;7422454,000000000;real;51,2673310225303;512653;210201376;80210641;NA
Cataluña;hombres;2016;4,50400000000000;37,2197240550886;13,7734871316936;NA;3656800,000000000;real;52,4041001796471;164702;49678357;18383914;NA
Cataluña;mujeres;2016;9,46300000000000;119,1791430556145;44,1032929425590;NA;3789958,000000000;real;52,4041001796471;358644;164864641;61009614;NA
Cataluña;total;2016;7,02783677863575;78,1994335553516;28,9383900371263;NA;7446758,000000000;real;52,4041001796471;523346;212551274;78656473;NA
Cataluña;hombres;2017;5,94100000000000;37,0813458564476;13,3936308019030;NA;3675902,000000000;real;53,1245068644469;218385;49752199;17970291;NA
Cataluña;mujeres;2017;12,67400000000000;121,1307320377173;43,7519261020926;NA;3812267,000000000;real;53,1245068644469;483167;168550683;60879819;NA
Cataluña;total;2017;9,36880641182110;79,1060389470824;28,5727784519978;NA;7488170,000000000;real;53,1245068644469;701552;216211206;78094605;NA
Cataluña;hombres;2018;5,16700000000000;39,5497195006629;13,8294870220951;10,37300000000000;3708620,000000000;real;50,8886987928904;191624;53536331;18720234;385
Cataluña;mujeres;2018;10,52100000000000;121,5118631842508;42,4894729002826;3,66900000000000;3846564,000000000;real;50,8886987928904;404697;170602153;59655044;141
Cataluña;total;2018;7,89287717996014;80,5307913424569;28,1594799611889;6,94500000000000;7555184,000000000;real;50,8886987928904;596321;222075105;77653769;525
Cataluña;hombres;2019;15,78900000000000;47,1588974324201;16,0254096208043;10,20900000000000;3758778,000000000;real;43,3151432469304;593473;64699837;21986124;384
Cataluña;mujeres;2019;27,85400000000000;119,2308586107276;40,5167095226353;3,98700000000000;3890024,000000000;real;43,3151432469304;1083527;169290979;57528005;155
Cataluña;total;2019;21,92501183034938;83,1948780215738;28,2710595717198;7,03000000000000;7648802,000000000;real;43,3151432469304;1677001;232264520;78927504;538
Cataluña;hombres;2020;16,69000000000000;48,8982185589146;16,4284640508381;11,05200000000000;3800225,000000000;real;42,8679012768288;634258;67825845;22787629;420
Cataluña;mujeres;2020;29,21300000000000;122,2777741027479;41,0819877546901;3,63100000000000;3924892,000000000;real;42,8679012768288;1146579;175173376;58853463;143
Cataluña;total;2020;23,05254732659713;85,5879963308313;28,7552259027641;7,26100000000000;7725117,000000000;real;42,8679012768288;1780836;241329709;81080182;561
Cataluña;hombres;2021;17,29400000000000;52,0358446801872;16,5987213194906;11,40000000000000;3812907,000000000;real;43,1809968130893;659404;72418860;23100624;435
Cataluña;mujeres;2021;30,43700000000000;131,1276807657313;41,8279331041633;3,58400000000000;3932017,000000000;real;43,1809968130893;1196788;188192639;60030873;141
Cataluña;total;2021;23,96656378900555;91,5817627229593;29,2133272118269;7,43200000000000;7744924,000000000;real;43,1809968130893;1856192;258892234;82583075;576
Cataluña;hombres;2022;17,50679822849238;55,9665049924096;16,4865345039002;11,41800000000000;3843842,000000000;real;42,7512619354971;672934;78521137;23130646;439
Cataluña;mujeres;2022;30,58023429052225;139,5539794219417;41,1096154245912;4,37400000000000;3969027,000000000;real;42,7512619354971;1213738;202171132;59555288;174
Cataluña;total;2022;24,14825359053290;97,7602422071757;28,7980749642457;7,84000000000000;7812869,000000000;real;42,7512619354971;1886671;278782608;82123389;613
Cataluña;hombres;2023;18,62504830649918;58,6612897858257;16,1402416633272;11,72300000000000;3910456,000000000;real;42,0247144933749;728324;83728223;23037232;458
Cataluña;mujeres;2023;32,12584145768599;143,7052506225773;39,5394898715276;4,25600000000000;4035759,000000000;real;42,0247144933749;1296522;211685312;58243726;172
Cataluña;total;2023;25,48189115143107;101,1832702042015;27,8398657674274;7,93000000000000;7946215,000000000;real;42,0247144933749;2024846;293468767;80745869;630
Cataluña;hombres;2024;18,62504830649918;60,9053990909113;16,1402416633272;10,06200000000000;3966033,000000000;proyeccion;42,0247144933749;738676;88166780;23364647;399
Cataluña;mujeres;2024;32,12584145768599;146,0658839177911;39,5394898715276;3,59200000000000;4084398,000000000;proyeccion;42,0247144933749;1312147;217755790;58945680;147
Cataluña;total;2024;25,48189115143107;105,5899957391000;26,8368065540919;6,78000000000000;8050431,000000000;proyeccion;42,0247144933749;2051402;310266416;78857469;546
Cataluña;hombres;2025;18,62504830649918;63,1495083959969;16,1402416633272;10,89100000000034;4021610,000000001;proyeccion;42,0247144933749;749027;92696383;23692061;438
Cataluña;mujeres;2025;32,12584145768599;149,1340640515029;39,5394898715276;3,87042857142857;4133037,000000001;proyeccion;42,0247144933749;1327773;224977461;59647634;160
Cataluña;total;2025;25,48189115143107;111,0902198760454;26,8368065540919;7,31685714285723;8154647,000000002;proyeccion;42,0247144933749;2077958;330654058;79878310;597
Cataluña;hombres;2026;18,62504830649918;65,3936177010824;16,1402416633272;10,89100000000034;4077187,000000001;proyeccion;42,0247144933749;759378;97317033;24019476;444
Cataluña;mujeres;2026;32,12584145768599;152,2022441852147;39,5394898715276;3,87042857142857;4181676,000000002;proyeccion;42,0247144933749;1343399;232308072;60349588;162
Cataluña;total;2026;25,48189115143107;115,4362816624560;26,8368065540919;7,31685714285723;8258863,000000003;proyeccion;42,0247144933749;2104514;347980939;80899151;604
Comunidad Foral de Navarra;total;2010;NA;67,1910150093820;43,5496824076471;NA;634000,000000000;real;NA;NA;15548673;10077832;NA
Comunidad Foral de Navarra;total;2011;NA;70,3000015255051;43,4963558884272;NA;637840,000000000;real;NA;NA;16366656;10126456;NA
Comunidad Foral de Navarra;total;2012;NA;68,8258446301279;43,1697739997847;NA;639639,000000000;real;NA;NA;16068648;10078771;NA
Comunidad Foral de Navarra;hombres;2013;8,44500000000000;33,7574019930319;20,5685881966223;NA;317432,000000000;real;51,8171963256690;26807;3911223;2383132;NA
Comunidad Foral de Navarra;mujeres;2013;17,52700000000000;106,3647968777484;64,8087108731703;NA;320836,000000000;real;51,8171963256690;56233;12455864;7589433;NA
Comunidad Foral de Navarra;total;2013;13,01021798366830;70,0610994353901;42,6886495348963;NA;638268,000000000;real;51,8171963256690;83040;16321982;9945082;NA
Comunidad Foral de Navarra;hombres;2014;9,26700000000000;36,2428833033432;21,5267625808708;NA;316350,000000000;real;50,1827760455865;29316;4184884;2485647;NA
Comunidad Foral de Navarra;mujeres;2014;18,60200000000000;109,2605407192727;64,8962087214621;NA;320601,000000000;real;50,1827760455865;59638;12785599;7594113;NA
Comunidad Foral de Navarra;total;2014;13,96565081458385;72,7517120113079;43,2114856511665;NA;636951,000000000;real;50,1827760455865;88954;16913836;10046114;NA
Comunidad Foral de Navarra;hombres;2015;9,76900000000000;37,5763984883205;21,7606438935095;NA;316429,000000000;real;49,4959416843302;30912;4339946;2513280;NA
Comunidad Foral de Navarra;mujeres;2015;19,34300000000000;111,2290628607600;64,4131988400669;NA;320968,000000000;real;49,4959416843302;62085;13030854;7546220;NA
Comunidad Foral de Navarra;total;2015;14,59008894770449;74,4027306745403;43,0869213667882;NA;637396,000000000;real;49,4959416843302;92997;17309761;10024152;NA
Comunidad Foral de Navarra;hombres;2016;10,47500000000000;39,6009422676993;22,6215847468917;NA;317305,000000000;real;49,1307303807304;33238;4586436;2619949;NA
Comunidad Foral de Navarra;mujeres;2016;20,59200000000000;116,0959748065658;66,3184960374507;NA;322080,000000000;real;49,1307303807304;66323;13648150;7796349;NA
Comunidad Foral de Navarra;total;2016;15,57127745411606;77,8484585371325;44,4700403921712;NA;639384,000000000;real;49,1307303807304;99560;18167896;10378203;NA
Comunidad Foral de Navarra;hombres;2017;10,64200000000000;39,5002570497333;21,8619461197667;NA;318567,000000000;real;49,0715926493109;33902;4592970;2542041;NA
Comunidad Foral de Navarra;mujeres;2017;20,89600000000000;115,6204667448968;63,9916953233163;NA;324023,000000000;real;49,0715926493109;67708;13674247;7568195;NA
Comunidad Foral de Navarra;total;2017;15,81253150842683;77,5603618973150;42,9268207215415;NA;642590,000000000;real;49,0715926493109;101610;18191422;10068286;NA
Comunidad Foral de Navarra;hombres;2018;10,99500000000000;41,6060215533444;22,2454434170459;8,76800000000000;320774,000000000;real;47,8143243628079;35269;4871337;2604552;28
Comunidad Foral de Navarra;mujeres;2018;21,06900000000000;117,8477789209462;63,0095356377500;3,36600000000000;326798,000000000;real;47,8143243628079;68853;14057033;7515857;11
Comunidad Foral de Navarra;total;2018;16,07885639280265;79,7269002371453;42,6274895273980;6,03600000000000;647572,000000000;real;47,8143243628079;104122;18844552;10075595;39
Comunidad Foral de Navarra;hombres;2019;11,20300000000000;42,4614874923737;22,1043838376812;10,54500000000000;323960,000000000;real;47,7106184364061;36293;5020876;2613742;34
Comunidad Foral de Navarra;mujeres;2019;21,42500000000000;119,9481116371642;62,4419740525839;3,63500000000000;330272,000000000;real;47,7106184364061;70761;14459658;7527335;12
Comunidad Foral de Navarra;total;2019;16,36331069100870;81,2047995647690;42,2731789451326;7,04900000000000;654232,000000000;real;47,7106184364061;107054;19391274;10094610;46
Comunidad Foral de Navarra;hombres;2020;11,40600000000000;43,6122542170280;22,7365561298731;9,85700000000000;327142,000000000;real;47,5248435774752;37314;5207601;2714900;32
Comunidad Foral de Navarra;mujeres;2020;21,73600000000000;122,6083240157127;63,9199025828961;3,60900000000000;333315,000000000;real;47,5248435774752;72449;14916526;7776494;12
Comunidad Foral de Navarra;total;2020;16,61927497475233;83,1102891163703;43,3282293563846;6,69500000000000;660458,000000000;real;47,5248435774752;109763;20035162;10445014;44
Comunidad Foral de Navarra;hombres;2021;11,64300000000000;46,1221132756173;22,4805300466987;11,60800000000000;327893,000000000;real;47,7048149478980;38177;5519938;2690491;38
Comunidad Foral de Navarra;mujeres;2021;22,26400000000000;130,2693201982887;63,4949953264355;6,59400000000000;334120,000000000;real;47,7048149478980;74388;15886839;7743456;22
Comunidad Foral de Navarra;total;2021;17,00345141107501;88,1957167369530;42,9877626865671;9,07700000000000;662013,000000000;real;47,7048149478980;112565;21311150;10387337;60
Comunidad Foral de Navarra;hombres;2022;11,66796999505671;47,8656274844779;21,9446728341042;11,48700000000000;330304,000000000;real;47,8358209544846;38540;5770726;2645671;38
Comunidad Foral de Navarra;mujeres;2022;22,36778227617831;135,6535167263921;62,1922703159320;5,62900000000000;336993,000000000;real;47,8358209544846;75378;16685714;7649801;19
Comunidad Foral de Navarra;total;2022;17,07150371400347;91,7595721054350;42,0684715750181;8,52900000000000;667297,000000000;real;47,8358209544846;113918;22349274;10246340;57
Comunidad Foral de Navarra;hombres;2023;11,79548036742902;49,1893057706816;21,3660313062643;13,46300000000000;333562,000000000;real;47,4940775394912;39345;5988804;2601317;45
Comunidad Foral de Navarra;mujeres;2023;22,46504739784494;138,1773891299870;60,0191927028342;5,86500000000000;340411,000000000;real;47,4940775394912;76473;17168543;7457386;20
Comunidad Foral de Navarra;total;2023;17,18447663640555;93,6833474503343;40,6926120045493;9,62600000000000;673972,000000000;real;47,4940775394912;115819;23046083;10010374;65
Comunidad Foral de Navarra;hombres;2024;11,85431756937236;50,7324961484500;21,5417881522902;12,44900000000000;336917,000000000;proyeccion;47,4596517572349;39939;6238814;2649095;42
Comunidad Foral de Navarra;mujeres;2024;22,56231251951158;141,3586483551931;60,0191927028342;3,20000000000000;343160,000000000;proyeccion;47,4596517572349;77425;17705651;7517608;11
Comunidad Foral de Navarra;total;2024;17,29744955880762;96,2696751013852;39,8352033547834;7,78200000000000;680077,000000000;proyeccion;47,4596517572349;117636;23896839;9888217;53
Comunidad Foral de Navarra;hombres;2025;11,95914645244880;52,2756865262183;21,6381381045900;12,44900000000000;340272,000000000;proyeccion;47,2225535628873;40694;6492603;2687441;42
Comunidad Foral de Navarra;mujeres;2025;22,65957764117822;144,5399075803992;60,0191927028342;4,55685714285714;345909,000000000;proyeccion;47,2225535628873;78382;18249144;7577830;16
Comunidad Foral de Navarra;total;2025;17,41042248120969;98,3467222508165;39,8352033547834;7,82771428570787;686182,000000000;proyeccion;47,2225535628873;119467;24631569;9976983;54
Comunidad Foral de Navarra;hombres;2026;12,03317386356413;53,8188769039867;21,6909571754717;12,44900000000000;343627,000000000;proyeccion;47,1228325081601;41349;6750171;2720563;43
Comunidad Foral de Navarra;mujeres;2026;22,75684276284486;147,7211668056053;60,0191927028342;4,55685714285714;348658,000000000;proyeccion;47,1228325081601;79344;18799021;7638053;16
Comunidad Foral de Navarra;total;2026;17,52339540361177;100,4237694002478;39,8352033547834;7,82771428570787;692287,000000000;proyeccion;47,1228325081601;121312;25375556;10065749;54
Comunidad Valenciana;total;2010;NA;58,2417830271704;25,2897906657643;NA;4989276,000000000;real;NA;NA;106063281;46054877;NA
Comunidad Valenciana;total;2011;NA;60,5404418943862;25,3879718393177;NA;5000666,000000000;real;NA;NA;110501023;46339220;NA
Comunidad Valenciana;total;2012;NA;59,0366682121182;24,7640325413005;NA;5004358,000000000;real;NA;NA;107835827;45233751;NA
Comunidad Valenciana;hombres;2013;15,99400000000000;32,0909350879903;13,4281767760593;NA;2467540,000000000;real;46,8673177861936;394658;28902768;12094116;NA
Comunidad Valenciana;mujeres;2013;30,10200000000000;88,7045292134583;37,1176500731262;NA;2511628,000000000;real;46,8673177861936;756050;81319364;34027391;NA
Comunidad Valenciana;total;2013;23,11045958200245;60,3977321507243;25,2729134245927;NA;4979168,000000000;real;46,8673177861936;1150709;109766616;45930900;NA
