anio,codigo,denominacion,seccion,n_lineas,importe_eur,en_staging,concepto_origen,concepto_modelo,concepto_memoria,score,margen,evidencia,objetivos
2023,71E,INCENTIVACIÓN DEL SECTOR AGROINDUSTRIAL,"CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y D",6,144151577.0,sí,soberania,soberania,,0,0,,"Proyectos apoyados con criterios de eficiencia G0 PORCENTAJE 20,00 · Proyectos aprobados con criterios de eficiencia G0 NUMERO 19,00 · Proyectos de bioeconomía impulsados G0 NUMERO 1,00 · Variación anual de industrias de producción G0 PORCENTAJE 8,00 · Actuaciones de ordenación de la producción G0 NUMERO 5,00 · Beficiarios de produccion ecológicas asesorados G0 NUMERO 2.000,00"
2023,71F,APOYO AL SECTOR PRODUCTOR AGRÍCOLA Y GANADERO,"CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y D",15,1569260000.0,sí,soberania,soberania,soberania,28,28,EXPLOTACIONES AGRARIAS×1; DEN:GANADER×1; GANADER×1; AGROALIMENTARI×1,Optimizar la gestión y recursos para el ejercicio de las competencias de la Consejería y la atención a la ciudadanía · Simplificar los trámites y agilizar la tramitación de la Subvenciones · Celebración de convenios de colaboración para la tramitación de las Solicitudes Únicas · Promover la actividad económica y la mejora de la calidad de vida en las zonas rurales de Andalucía · Ofrecer información clara y accesible sobre las convocatorias de ayudas previstas · Establecimiento de ayudas que permitan el mantenimiento de la actividad agraria · Aumentar la competitividad y resiliencia de las expl
2023,71F,APOYO AL SECTOR PRODUCTOR AGRÍCOLA Y GANADERO,"CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y D",16,1569260000.0,sí,soberania,soberania,soberania,15,15,DEN:GANADER×1; AGRICULTOR×1,"Variación del tiempo medio de respuesta en G0 HORAS 1,00 · Variación anual del tiempo medio de respuesta a G0 PORCENTAJE 5,00 · Reducción del número de días empleados en la G0 DIAS 40,00 · Reducción del tiempo de tramitación de G0 DIAS 30,00 · Variación de la renta media de los municipios G0 PUNTOS 2,00 · Solicitudes gestionadas a través de la aplicación G0 NUMERO 214.838,00 · Personas beneficiarias de ayudas de la PAC G0 NUMERO 214.838,00 · Variación del valor de las exportaciones G0 PORCENTAJE 8,00 · Jóvenes agricultores que mantienen la actividad G2 NUMERO 5.120,00 3.764,00 1.356,00 · Explo"
2023,71H,DESARROLLO RURAL,"CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y D",14,68420037.0,sí,soberania,soberania,soberania,25,25,EXPLOTACIONES AGRARIAS×1; AGROALIMENTARI×1; DEN:DESARROLLO RURAL×1; DESARROLLO RURAL×1,Optimizar la gestión y recursos para el ejercicio de las competencias de la Consejería y la atención a la ciudadanía · Mantener el 100% de población rural cubierta por los servicios de gestión de las ayudas Leader · Mantenimiento de la red de GDR a través de la financiación de su funcionamiento (gastos de explotación · Cuantificar qué proporción de la población rural andaluza está cubierta por las intervenciones LEADER en · Estrategias de Desarrollo Rural financiadas por FEADER (elaboradas e implementadas) durante el marco · Promover la actividad económica y la mejora de la calidad de vida en 
2023,71H,DESARROLLO RURAL,"CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y D",19,68420037.0,sí,soberania,soberania,soberania,16,16,DEN:DESARROLLO RURAL×1; DESARROLLO RURAL×1,"Variación del tiempo medio de respuesta en G0 HORAS 1,00 · Variación anual del tiempo medio de respuesta a G0 PORCENTAJE 5,00 · Población cubierta por la red de grupos de G0 PORCENTAJE 100,00 · Grupos de Desarrollo Rural Leader de Andalucía G0 NUMERO 47,00 · Población rural cubierta por LEADER (2023-2027) G0 PORCENTAJE 77,10 · Estrategias de Desarrollo Local financiadas por G0 NUMERO 48,00 · Empleos creados acumulados en el ámbito rural G2 NUMERO 860,00 430,00 430,00 · Variación de personas ocupadas en el medio G0 PORCENTAJE 2,00 · Variación de la renta media de los municipios G0 PUNTOS 2,00 ·"
2023,71H,DESARROLLO RURAL,"CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y D",1,68420037.0,sí,soberania,soberania,soberania,12,12,DEN:DESARROLLO RURAL×1,"Proyectos Leader presentados por mujeres o G1 PORCENTAJE 30,00"
2023,71P,PESCA,"CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y D",30,71655117.0,sí,soberania,soberania,soberania,38,32,EXPLOTACIONES AGRARIAS×1; SECTOR PESQUERO×2; AGROALIMENTARI×2; ACUICULTURA×6,Optimizar la gestión y recursos para el ejercicio de las competencias de la Consejería y la atención a la ciudadanía · Gestión de las ayudas pesqueras financiadas con fondos europeos · Refuerzo de la asistencia técnica en la gestión del Fondo Europeo Marítimo y de la Pesca · Promover la actividad económica y la mejora de la calidad de vida en las zonas rurales de Andalucía · Reforzar el papel de las organizaciones del sector de la pesca y la acuicultura · Apoyo a los planes de producción y comercialización de las Organizaciones de Productores Pesqueros · Apoyo a otras organizaciones representa
2023,71P,PESCA,"CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y D",11,71655117.0,sí,soberania,soberania,soberania,10,10,SECTOR PESQUERO×2,"Fomentar la sostenibilidad de las actividades pesqueras y conservación de los caladeros temporales · Apoyo a las flotas que paralizan temporalmente la actividad pesquera para la conservación de los · Investigar, analizar y evaluar nuevas oportunidades de pesca para la flota andaluza · Estudios de nuevas especies, zonas de producción y nuevas oportunidades de pesca para la flota · Variación del tiempo medio de respuesta en G0 HORAS 1,00 · Expedientes de ayuda al sector pesquero con G0 NUMERO 400,00 · Expedientes de ayuda al sector pesquero con G0 NUMERO 600,00 · Profesionales contratados G2 NUM"
2023,71P,PESCA,"CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y D",26,71655117.0,sí,soberania,soberania,soberania,10,1,SECTOR PESQUERO×2,"Organizaciones representativas del sector G2 NUMERO 4,00 3,00 1,00 · Estrategias de desarrollo local seleccionadas G0 NUMERO 7,00 · Proyectos subvencionados G0 NUMERO 160,00 · Empresas pesqueras que mejoran su G0 NUMERO 15,00 · Total de ayudas otorgadas G0 NUMERO 15,00 · Proyectos para la mejora de la comercialización G0 NUMERO 5,00 · Proyectos de inversión para transformación de G0 NUMERO 10,00 · Proyectos subvencionados G0 NUMERO 4,00 · Proyectos subvencionados G0 NUMERO 4,00 · Proyectos subvencionados G1 NUMERO 8,00 · Proyectos subvencionados G0 NUMERO 8,00 · Puertos afectados G0 NUMERO 25,"
2023,71P,PESCA,"CONSEJERÍA DE AGRICULTURA, PESCA, AGUA Y D",1,71655117.0,sí,soberania,soberania,,0,0,,"Informes y estudios G0 NUMERO 2,00"
2023,12S,DIRECCIÓN Y SERVICIOS GENERALES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",28,43974112.0,sí,,direccion,igualdad,6,3,CONCILIACION×2,"Optimizar los recursos de la Consejería en pro de la gestión eficiente de sus competencias y la atención eficaz a la ciudadanía. · Impulsar la gestión del gasto y de los ingresos no tributarios con eficacia y eficiencia. · Acciones para la planificación, seguimiento y ejecución eficiente del gasto de los créditos de financiación · Actuaciones de coordinación de impulso de la gestión de ingresos. · Optimizar la habitabilidad, ergonomía y seguridad de la Consejería. · Conservación y mejora de sedes. · Evaluación de los riesgos laborales y planificación de la actividad preventiva. · Agilizar la c"
2023,12S,DIRECCIÓN Y SERVICIOS GENERALES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",13,43974112.0,sí,,direccion,empleo,2,2,CONTRATACION×1,"Consultas y peticiones de información atendidas G0 NUMERO 36.800,00 · Tiempo medio de respuesta a las consultas G0 HORAS 48,00 · Variación interanual de ejecución presupuestaria G0 PORCENTAJE 1,00 · Ejecución de los créditos autofinanciados G0 PORCENTAJE 97,80 · Incidencias tramitadas por la Coordinación de la G0 NUMERO 120,00 · Acciones preventivas por trabajador G0 RATIO 0,46 · Inversión realizada en los edificios administrativos G0 RATIO 14,50 · Actuaciones de mejora ambiental y eficiencia G0 NUMERO 2,00 · Revisiones realizadas de mantenimiento y G0 NUMERO 900,00 · Medidas correctoras adopt"
2023,12S,DIRECCIÓN Y SERVICIOS GENERALES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",22,43974112.0,sí,,direccion,educacion,8,8,ALUMNAD×2,"Registros electrónicos respecto al total de G0 PORCENTAJE 86,00 · Resoluciones positivas de acceso a la G0 PORCENTAJE 78,00 · Consultas atendidas G2 NUMERO 45,00 30,00 15,00 · Tiempo medio de respuesta en las solicitudes de G0 PROMEDIO 18,00 · Expedientes de recursos administrativos G2 PORCENTAJE 1,96 1,30 0,65 · Personal que realiza formación de G2 PORCENTAJE 45,31 37,98 61,53 · Alumnado de cursos de formación y G2 NUMERO 104,00 40,00 64,00 · Alumnado de acciones formativas en materia de G2 NUMERO 2,00 2,00 · Tiempo en la formación de perfeccionamiento G2 HORAS 739,00 280,00 459,00 · Licencia"
2023,12S,DIRECCIÓN Y SERVICIOS GENERALES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",9,43974112.0,sí,,direccion,,0,0,,"Actividades estadísticas (SGT) con cumplimiento G0 PORCENTAJE 30,00 · Disponibilidad general de servicios G0 PORCENTAJE 99,98 · Procedimientos administrativos telematizados G0 PORCENTAJE 77,00 · Pc necesarios cubiertos G0 PORCENTAJE 100,00 · Variación anual de actividades de apoyo técnico a G1 PORCENTAJE 10,00 · Acciones ejecutadas por los programas G1 NUMERO 16,00 · Actuaciones de información y divulgación en G1 NUMERO 5,00 · Informes de observaciones realizados por la G1 NUMERO 8,00 · Recomendaciones adoptadas en las G1 PORCENTAJE 65,00"
2023,42J,UNIVERSIDADES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",19,1631546564.0,sí,educacion,educacion,educacion,11,7,ENSENANZA×1; ALUMNAD×1; UNIVERSITARI×1,Mejorar los índices de excelencia y equidad en la educación superior. · Garantizar la suficiencia de las Universidades Públicas Andaluzas con niveles óptimos de eficiencia. · Gestión de las transferencias de financiación a las Universidades Públicas Andaluzas para financiar · Fomentar la internacionalización del alumnado universitario. OO X · Ayudas complementarias para los becarios del programa Erasmus +. AC X · Apoyo a la capacitación lingüística. AC X · Avanzar en la igualdad de oportunidades en la enseñanza superior. · Bonificación de precios públicos. · Promocionar la excelencia investiga
2023,42J,UNIVERSIDADES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",33,1631546564.0,sí,educacion,educacion,educacion,21,17,ENSENANZA×1; ALUMNAD×2; UNIVERSITARI×3,"Rendimiento universidades públicas andaluzas G0 PORCENTAJE 78,00 · Universidades públicas andaluzas con estabilidad G0 PORCENTAJE 60,00 · Personas matriculadas en grado G2 NUMERO 200.500,00 87.250,00 113.250,00 · Alumnado de nuevo ingreso G2 NUMERO 60.700,00 25.350,00 35.350,00 · Grados impartidos G0 NUMERO 488,00 · Personal docente investigador G2 NUMERO 17.700,00 10.450,00 7.250,00 · Personal administración y servicios G2 NUMERO 10.620,00 4.620,00 6.000,00 · Personas matriculadas en másteres universitarios G2 NUMERO 26.050,00 11.520,00 14.530,00 · Másteres impartidos G0 NUMERO 538,00 · Progr"
2023,42J,UNIVERSIDADES,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",1,1631546564.0,sí,educacion,educacion,,0,0,,"Informes en materia de género G1 NUMERO 10,00"
2023,54A,INVESTIGACIÓN CIENTÍFICA E INNOVACIÓN,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",17,219773195.0,sí,idi,idi,idi,53,51,DEN:INVESTIGACION CIENTIFICA×1; I+D+I×2; DEN:INNOVACION×1; INNOVACION×1,"Fomentar, ejecutar y evaluar las políticas de investigación desarrollo e innovación en Andalucía. · Desarrollar medidas para favorecer la formación, captación, incorporación y movilidad de los recursos · Financiación para la contratación de personal investigador y personal técnico de apoyo y de gestión de · Financiación de actividades de movilidad, experiencias e intensificación de la actividad investigadora. · Fomentar la investigación para la generación, desarrollo y aprovechamiento del conocimiento. · Financiación de proyectos de investigación, grupos, centros e instituciones. · Misiones y "
2023,54A,INVESTIGACIÓN CIENTÍFICA E INNOVACIÓN,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",19,219773195.0,sí,idi,idi,idi,52,52,DEN:INVESTIGACION CIENTIFICA×1; I+D+I×4; DEN:INNOVACION×1; INVESTIGADOR×2,"Publicaciones y comunicaciones científicas G0 NUMERO 22.000,00 · Becas y contratos de investigación incentivados G2 NUMERO 1.500,00 780,00 720,00 · Personas contratadas G2 NUMERO 960,00 500,00 460,00 · Personas Investigadoras incentivadas que G2 NUMERO 1.500,00 780,00 720,00 · Proyectos de I+D+i en ejecución G0 NUMERO 900,00 · Proyectos de investigación incentivados G0 NUMERO 1,00 · Proyectos de I+D+i en ejecución G0 NUMERO 900,00 · Proyectos de investigación incentivados G0 NUMERO 100,00 · Infraestructuras de I+D+i incentivadas en G0 NUMERO 50,00 · Infraestructuras y equipamiento científico G"
2023,72A,INNOVACIÓN Y EMPRENDIMIENTO,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",13,55408571.0,sí,,idi,idi,21,16,DEN:INNOVACION×1; INNOVACION×4,Fortalecer las capacidades de innovación de la economía andaluza. · Mejorar el tejido empresarial innovador. · Apoyo a los parques tecnológicos como espacios de impulso de la innovación. · Impulso a proyectos estratégicos de innovacion. · Apoyar e impulsar las iniciativas emprendedoras andaluzas con reducción de la brecha de género. OE+ X · Mejorar el emprendimiento innovador · Impulso del emprendimiento con base tecnológica · Fomentar las iniciativas emprendedoras impulsadas por mujeres OO X · Organización de iniciativas para el fomento actitud emprendedora en mujeres AC X · Gasto en innovaci
2023,72A,INNOVACIÓN Y EMPRENDIMIENTO,"CONSEJERÍA DE UNIVERSIDAD, INVESTIGACIÓN E",9,55408571.0,sí,,idi,idi,15,15,DEN:INNOVACION×1; INNOVACION×2,"Proyectos estratégicos de innovación apoyados G0 NUMERO 5,00 · Indice de actividad emprendedora total (TEA) G0 PORCENTAJE 6,00 · Indice de actividad emprendedora femenina (TEA G1 PORCENTAJE 5,50 · Startups y empresas de base tecnológica creadas G0 NUMERO 90,00 · Operaciones de inversión con startups y G0 NUMERO 10,00 · Sartups aceleradas (empresa de nueva creación) G0 NUMERO 70,00 · Proyectos de innovación abierta desarrollados G0 NUMERO 2,00 · Iniciativas emprendedoras mentorizadas G1 PORCENTAJE 60,00 · Mujeres receptoras de acciones de fomento de la G1 PORCENTAJE 90,00"
2023,12S,DIRECCIÓN Y SERVICIOS GENERALES,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",28,43974112.0,sí,,direccion,igualdad,6,3,CONCILIACION×2,"Optimizar la gestión y recursos para el ejercicio de las competencias de la Consejería y la atención a la ciudadanía. · Aplicar una gestión de personas que promueva el talento, la conciliación y la transformación digital. OO X · Gestión de la formación del personal AC X · Promoción de actuaciones de conciliación de vida familiar del personal · Impulsar la gestión del gasto y de los ingresos no tributarios con eficacia y eficiencia · Acciones para la planificación, seguimiento y ejecución eficiente del gasto de los créditos de financiación · Actuaciones para la coordinación e impulso de la gest"
2023,12S,DIRECCIÓN Y SERVICIOS GENERALES,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",13,43974112.0,sí,,direccion,educacion,8,8,ALUMNAD×2,"Reuniones de coordinación G0 NUMERO 20,00 · Variación interanual de personas atendidas G1 PUNTOS 2,00 · Acciones singulares de apoyo técnico para los G0 NUMERO 6,00 · Expedientes de recursos administrativos G1 PORCENTAJE 14,00 · Personal que realiza formación de G2 PORCENTAJE 28,00 10,00 18,00 · Alumnado de cursos de formación y G2 NUMERO 605,00 212,00 393,00 · Alumnado de acciones formativas en materia de G2 NUMERO 30,00 11,00 19,00 · Tiempo en la formación de perfeccionamiento G0 HORAS 75,00 · Licencias concedidas al personal por cuidado de G2 NUMERO 9,00 3,00 6,00 · Efectivos acogidos a fle"
2023,12S,DIRECCIÓN Y SERVICIOS GENERALES,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",25,43974112.0,sí,,direccion,empleo,2,2,CONTRATACION×1,"Ejecución de los créditos autofinanciados G0 PORCENTAJE 100,00 · Incidencias tramitadas por la Coordinación de la G0 NUMERO 30,00 · Informes de observaciones de proyectos de G0 PORCENTAJE 85,00 · Normas publicadas en BOJA respecto a las G0 PORCENTAJE 70,00 · Informes jurídicos tramitados en plazo G0 PORCENTAJE 40,00 · Expedientes de responsabilidad patrimonial G0 PORCENTAJE 10,00 · Expedientes de recursos administrativos G0 NUMERO 125,00 · Expedientes judiciales tramitados G0 NUMERO 200,00 · Actuaciones realizadas sobre expedientes G0 NUMERO 200,00 · Tiempo medio resolución de incidencias G0 M"
2023,12S,DIRECCIÓN Y SERVICIOS GENERALES,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",16,43974112.0,sí,,direccion,,0,0,,"Inversión realizada en los edificios administrativos G0 RATIO 1.786,21 · Actuaciones de mejora ambiental y eficiencia G0 NUMERO 2,00 · Revisiones realizadas de mantenimiento y G0 NUMERO 675,00 · Medidas correctoras adoptadas en los centros de G2 NUMERO 810,00 324,00 486,00 · Solicitudes tramitadas G2 NUMERO 5.600,00 2.800,00 2.800,00 · Solicitudes de registro de la propiedad industrial e G2 NUMERO 5.600,00 2.800,00 2.800,00 · Procedimientos administrativos telematizados G2 PORCENTAJE 55,00 27,50 27,50 · Variación anual de actividades de apoyo técnico a G1 PORCENTAJE 50,00 · Acciones ejecutadas"
2023,31I,MEMORIA DEMOCRÁTICA,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",15,1326544.0,sí,,,,0,0,,"Cooperar y coordinar a las administraciones públicas, entidades memorialistas y ciudadanía. · Favorecer mecanismos de cooperación y coordinación · Fomento del diálogo permanente a través de convenios. · Fortalecer el tejido asociativo e institucional e impulsar los movimientos asociativos · Impulso del movimiento memorialista · Reconocer y reparar a las victimas de la Guerra Civil y posguerra y estudio de la represión sufrida por las mujeres. OE+ X · Establecer medidas reparadoras y de reconocimiento a las víctimas OO X · Localización y exhumación de fosas AC X · Orientación, reconocimiento e "
2023,31I,MEMORIA DEMOCRÁTICA,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",18,1326544.0,sí,,,,0,0,,"Participaciones institucionales en foros y G0 NUMERO 20,00 · Acciones de apoyo a la participación y G0 NUMERO 3,00 · Convenios suscritos G0 NUMERO 3,00 · Comunicaciones directas realizadas con G0 NUMERO 21,00 · Seminarios, encuentros, jornadas, congresos G0 NUMERO 1,00 · Subvenciones concedidas en materia memoria G0 NUMERO 20,00 · Actuaciones de recuperación memoria G2 NUMERO 2.116,00 1.852,00 264,00 · Programas de intervención con perspectiva de G1 NUMERO 2,00 · Reconocimientos a las víctimas de la guerra civil G2 NUMERO 2.116,00 1.852,00 264,00 · Actuaciones realizadas en fosas G2 NUMERO 16,"
2023,45B,PLANIFICACIÓN Y TUTELA DEL PATRIMONIO CULTURAL,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",33,41095394.0,sí,,,discapacidad,9,5,PERSONAS CON DISCAPACIDAD×1; DISCAPACIDAD×1,"Mejorar la protección, investigación, conservación y difusión del patrimonio histórico, artístico, científico e industrial. · Conservar y restaurar el patrimonio histórico · Realización de estudios previos, proyectos de conservación e intervenciones de restauración · Fomentar la investigación y técnicas aplicadas a la gestión y conocimiento del patrimonio histórico de · Investigación del patrimonio histórico de Andalucía · Fomentar actuaciones para la difusión y transferencia del conocimiento del patrimonio. · Divulgación del patrimonio histórico de Andalucía · Incrementar la protección jurídi"
2023,45B,PLANIFICACIÓN Y TUTELA DEL PATRIMONIO CULTURAL,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",13,41095394.0,sí,,,turismo,8,8,TURISM×2,Incrementar el número de personas usuarias del Sistema Andaluz de Bibliotecas y Centros de OO X · Desarrollo de actuaciones de difusión y promoción de los servicios que ofrecen las bibliotecas AC X · Desarrollo de actividades de difusión y promoción de los servicios que ofrece la Biblioteca de Andalucía · Actividades de difusión de los servicios ofrecidos en los Centros de Documentación gestionados por la · Desarrollo de actividades de difusión y promoción de los servicios que ofrece la biblioteca digital · Modernizar y consolidar las infraestructuras y el equipamiento de las bibliotecas y cen
2023,45B,PLANIFICACIÓN Y TUTELA DEL PATRIMONIO CULTURAL,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",29,41095394.0,sí,,,,0,0,,"Actuaciones de investigación G0 NUMERO 20,00 · Actuaciones de tutela y difusión del patrimonio G0 NUMERO 10,00 · Intervenciones en bienes del patrimonio histórico G0 NUMERO 35,00 · Estudios y proyectos conservación patrimonio G0 NUMERO 32,00 · Intervenciones de conservación y restauración de G0 NUMERO 25,00 · Variación anual del número de proyectos de G0 NUMERO 7,00 · Proyectos de investigacion G0 NUMERO 13,00 · Variación anual del número de proyectos de G0 NUMERO 10,00 · Ejemplares de publicaciones editadas en papel G0 NUMERO 5,00 · Publicaciones digitales frente al total G0 PORCENTAJE 90,00 "
2023,45B,PLANIFICACIÓN Y TUTELA DEL PATRIMONIO CULTURAL,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",35,41095394.0,sí,,,educacion,2,2,EDUCATIV×1,"Bienes muebles restaurados G0 NUMERO 10,00 · Bienes muebles incorporados anualmente a la G0 NUMERO 300,00 · Actividades divulgativas y educativas G0 NUMERO 400,00 · Expedientes patrimoniales G0 NUMERO 20,00 · Proyectos y eventos en material cultural G0 NUMERO 10,00 · Obras editadas G0 NUMERO 2,00 · Proyectos y eventos digitales en materia cultural G0 NUMERO 1.050,00 · Altas de personas adultas durante el año G2 NUMERO 2.800.000,00 1.800.000,00 1.000.000,00 · Altas de personas no adultas durante el año G2 NUMERO 750.000,00 350.000,00 400.000,00 · Actividades de difusión G0 NUMERO 550,00 · Asist"
2023,45B,PLANIFICACIÓN Y TUTELA DEL PATRIMONIO CULTURAL,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",14,41095394.0,sí,,,,0,0,,"Infraestructuras y equipamientos adquiridos G0 NUMERO 100,00 · Actividades de difusión G0 NUMERO 500,00 · Proyectos normativos elaborados G0 NUMERO 5,00 · Proyectos que mejoran la infraestructura G0 NUMERO 2,00 · Reuniones de órganos de relación con el Estado G0 NUMERO 20,00 · Actividades de formación G0 NUMERO 38,00 · Adquisiciones ejemplares de libros y G0 NUMERO 300.000,00 · Adquisiciones ejemplares de libros y G0 NUMERO 4.000,00 · Actividades de formación G0 NUMERO 38,00 · Subvenciones concedidas G0 NUMERO 130,00 · Adquisiciones ejemplares de libros y G0 NUMERO 18.000,00 · Actividades de d"
2023,45D,"MUSEOS, ESPACIOS CULTURALES, DIFUSIÓN Y PROM. ARTE","CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",20,31697496.0,sí,,,igualdad,10,10,VIOLENCIA DE GENERO×2,"Tutelar y gestionar los museos y colecciones museográficas fomentando la igualdad. · Mejorar la gestión y funcionamiento de los Museos y colecciones museográficas. · Dinamización y difusión de las instituciones museísticas. Cooperación cultural con otras administraciones · Rehabilitación, renovación parcial o integral de los museos gestionados en colaboración con el Ministerio. · Impulso de la calidad museística en Andalucía: mantenimiento y mejora de los equipamientos de los · Inscripción de museos y colecciones museográficas en el Registro Andaluz. · Gestión de los fondos museísticos. · Impu"
2023,45D,"MUSEOS, ESPACIOS CULTURALES, DIFUSIÓN Y PROM. ARTE","CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",16,31697496.0,sí,,,,0,0,,"Variación en el número de personas usuarias de G2 NUMERO 200,00 85,00 115,00 · Informes estadísticos G0 NUMERO 228,00 · Estudio visitantes perspectiva género G1 NUMERO 12,00 · Personas usuarias de museos gestionados por la G2 NUMERO 1.200.000,00 576.000,00 624.000,00 · Seminarios, encuentros, jornadas, congresos G0 NUMERO 25,00 · Fans en Facebook G0 NUMERO 110.000,00 · Contenidos publicados en las redes sociales G0 NUMERO 7.500,00 · Usuarios únicos web G0 NUMERO 450.000,00 · Actividades culturales de instituciones G0 NUMERO 1.200,00 · Noticias en la página web (Portal de Museos) G0 NUMERO 200,"
2023,45D,"MUSEOS, ESPACIOS CULTURALES, DIFUSIÓN Y PROM. ARTE","CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",21,31697496.0,sí,,,empleo,2,2,CONTRATACION×1,"Préstamos para exposiciones temporales G0 NUMERO 50,00 · Depositos de bienes en instituciones museísticas G0 NUMERO 20,00 · Depósitos de bienes en instituciones no G0 NUMERO 2,00 · Reuniones de la Comisión Andaluza de Bienes G0 NUMERO 4,00 · Bienes muebles restaurados G0 NUMERO 180,00 · Bienes Muebles adquiridos mediante compra G0 NUMERO 2,00 · Proyectos normativos elaborados G0 NUMERO 8,00 · Informes de asesoramiento G0 NUMERO 30,00 · Trabajos preparatorios para la producción G0 NUMERO 4,00 · Reuniones de la Comisión Andaluza de Museos G0 NUMERO 2,00 · Documentos de planificación G0 NUMERO 4,"
2023,45E,PROGRAMAS E INSTITUCIONES CULTURALES,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",9,36767000.0,sí,,,idi,9,9,INNOVACION×3,"Posibilitar el cumplimiento de las finalidades de la Agencia Andaluza de Instituciones Culturales. OO X · Actuaciones destinadas a asegurar la financiación de la Agencia Andaluza de Instituciones Cullturales. · Impulso y promoción de la participación y visibilidad de las mujeres en los sectores artísticos. AC X · Expedientes tramitados G1 PORCENTAJE 100,00 · Variación en actuaciones de innovación y G0 PORCENTAJE 5,00 · Expedientes tramitados G0 PORCENTAJE 100,00 · Variación en actuaciones de innovación y G1 PORCENTAJE 5,00 · Expedientes tramitados G0 PORCENTAJE 100,00 · Variación en actuacione"
2023,45H,INDUSTRIAS CREATIVAS Y DEL LIBRO,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",17,61814510.0,sí,,,idi,6,3,INNOVACION×2,Impulsar e innovar en las industrias creativas y culturales fomentando la igualdad y promoviendo la sensibilización social. OE+ X · Impulsar actividades de innovación cultural fomentando la igualdad y promoviendo la sensibilización social. OO X · Apoyo a festivales andaluces fomentando la igualdad y promoviendo la sensibilización social. AC X · Apoyo al Museo Picasso Málaga. · Apoyo a entidades que fomenten el libro y la cultura. · Apoyo a las ferias del libro andaluzas. AC X · Impulsar el apoyo a las industrias culturales. OO X · Línea de ayudas a corporaciones locales para infraestructuras c
2023,45H,INDUSTRIAS CREATIVAS Y DEL LIBRO,"CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",25,61814510.0,sí,,,,0,0,,"Asistentes G2 NUMERO 433.840,00 192.720,00 241.120,00 · Acciones para el apoyo G0 NUMERO 33,00 · Asistentes G2 NUMERO 433.840,00 192.720,00 241.120,00 · Actividades culturales celebradas G0 NUMERO 33,00 · Actividades de fomento de la igualdad en G1 NUMERO 7,00 · Acciones de apoyo a festivales andaluces de G0 NUMERO 7,00 · Representación en jurados de festivales de cine G2 PORCENTAJE 100,00 35,00 65,00 · Subvenciones a Fundaciones Museísticas G0 EN MILES 1,00 · Subvenciones concedidas G0 NUMERO 14,00 · Actividades, talleres o exposiciones con temática G1 NUMERO 8,00 · Ferias y eventos sector li"
2023,46A,"INFRAESTRUCTURAS, CENTROS Y ORDENACIÓN DEPORTIVA","CONSEJERÍA DE TURISMO, CULTURA Y DEPORTE",19,33845207.0,sí,,,,0,0,,"Incrementar la práctica deportiva mejorando las infraestructuras y fortaleciendo tejido asociativo, favoreciendo la igualdad. OE+ X · Mantener a disposición del público cuatro instalaciones deportivas de titularidad de la Junta de Andalucía. · Tramitación y gestión encomiendas de gestión para mantener a disposición del público instalaciones · Tramitación y gestión expedientes derivados de gestión directa instalaciones deportivas JA para su · Dotar de bienes y servicios para su funcionamiento seis Casas del Deporte. · Mantenimiento económico para los gastos de funcionamiento de las federaciones"
