ccaa_id3,ccaa,anio,pib_regional_eur,origen_pib,concepto,pct_pib_regional,importe_eur
gal,Galicia,2016,58564023000.0,real,direccion,3.5723,2092082613.0
gal,Galicia,2017,60630852000.0,real,direccion,3.8324,2323609136.0
gal,Galicia,2018,62649363000.0,real,direccion,2.7949,1751000144.0
gal,Galicia,2019,64502005000.0,real,direccion,3.4501,2225410520.0
gal,Galicia,2020,59007178000.0,real,direccion,3.7428,2208494403.0
gal,Galicia,2021,64387386000.0,real,direccion,3.7292,2401157530.0
gal,Galicia,2022,71636381000.0,real,direccion,0.7023,503086009.0
gal,Galicia,2023,77461411000.0,real,direccion,0.8349,646763997.0
gal,Galicia,2024,81839712000.0,real,direccion,0.9123,746646781.0
gal,Galicia,2025,84727981648.3003,proyeccion,direccion,1.6003,1355905591.0
gal,Galicia,2026,89517006299.2806,proyeccion,direccion,1.4682,1314330664.0
lar,La Rioja,2015,8033065000.0,real,direccion,0.6936,55714757.0
lar,La Rioja,2016,8074094000.0,real,direccion,0.7141,57660699.0
lar,La Rioja,2017,8351707000.0,real,direccion,0.7955,66438872.0
lar,La Rioja,2018,8649852000.0,real,direccion,0.5474,47353226.0
lar,La Rioja,2019,8889997000.0,real,direccion,0.8809,78316321.0
lar,La Rioja,2020,8186915000.0,real,direccion,1.0506,86011049.0
lar,La Rioja,2021,8735750000.0,real,direccion,1.1226,98063361.0
lar,La Rioja,2022,9767469000.0,real,direccion,0.7971,77852471.0
lar,La Rioja,2023,10476650000.0,real,direccion,0.7576,79370340.0
lar,La Rioja,2024,11111889000.0,real,direccion,1.0755,119505239.0
lar,La Rioja,2025,11508568881.8379,proyeccion,direccion,0.7776,89488321.0
lar,La Rioja,2026,12112848663.0821,proyeccion,direccion,0.7493,90758321.0
mad,Madrid,2015,206231525000.0,real,direccion,0.1979,408193562.0
mad,Madrid,2016,214469101000.0,real,direccion,0.1735,372050802.0
mad,Madrid,2017,224373156000.0,real,direccion,0.1806,405243781.0
mad,Madrid,2018,233735808000.0,real,direccion,0.2029,474165292.0
mad,Madrid,2019,243889359000.0,real,direccion,0.2058,501901873.0
mad,Madrid,2020,221061932000.0,real,direccion,0.227,501901873.0
mad,Madrid,2021,239837609000.0,real,direccion,0.2093,501901873.0
mad,Madrid,2022,267171570000.0,real,direccion,0.216,577051444.0
mad,Madrid,2023,295939562000.0,real,direccion,0.195,577051444.0
mad,Madrid,2024,316193370000.0,real,direccion,0.2202,696219642.0
mad,Madrid,2025,330794990991.154,proyeccion,direccion,0.2407,796359062.0
mad,Madrid,2026,356751462437.7044,proyeccion,direccion,0.2303,821501227.0
mur,Murcia,2015,29168718000.0,real,direccion,3.1554,920382805.0
mur,Murcia,2016,30009138000.0,real,direccion,3.3158,995053957.0
mur,Murcia,2017,31192490000.0,real,direccion,3.3499,1044911625.0
mur,Murcia,2018,31715345000.0,real,direccion,3.9034,1237979230.0
mur,Murcia,2019,33000651000.0,real,direccion,4.3376,1431439079.0
mur,Murcia,2020,30440306000.0,real,direccion,5.5375,1685646863.0
mur,Murcia,2021,33603543000.0,real,direccion,5.2793,1774034803.0
mur,Murcia,2022,37380806000.0,real,direccion,4.9851,1863477368.0
mur,Murcia,2023,39838741000.0,real,direccion,5.5003,2191266798.0
mur,Murcia,2024,42488024000.0,real,direccion,4.4735,1900699189.0
mur,Murcia,2025,44209906961.5551,proyeccion,direccion,4.173,1844871240.0
mur,Murcia,2026,46619073818.1298,proyeccion,direccion,3.9573,1844871240.0
nav,Navarra,2015,18334417000.0,real,direccion,6.0206,1103841169.0
nav,Navarra,2016,18911331000.0,real,direccion,5.7022,1078353788.0
nav,Navarra,2017,19698794000.0,real,direccion,5.4323,1070097478.0
nav,Navarra,2018,20235995000.0,real,direccion,5.7178,1157047352.0
nav,Navarra,2019,21070268000.0,real,direccion,5.6385,1188053933.0
nav,Navarra,2020,19160726000.0,real,direccion,6.5429,1253661087.0
nav,Navarra,2021,20821017000.0,real,direccion,6.0074,1250798411.0
nav,Navarra,2022,23204474000.0,real,direccion,5.6566,1312585325.0
nav,Navarra,2023,24975376000.0,real,direccion,5.862,1464051364.0
nav,Navarra,2024,26619297000.0,real,direccion,6.5444,1742071850.0
nav,Navarra,2025,27727717738.525,proyeccion,direccion,6.478,1796188215.0
nav,Navarra,2026,29541097405.4703,proyeccion,direccion,6.5273,1928246658.0
pvc,País Vasco,2015,65073341000.0,real,direccion,0.4732,307908300.0
pvc,País Vasco,2016,67114993000.0,real,direccion,0.4024,270047845.0
pvc,País Vasco,2017,69585295000.0,real,direccion,0.3939,274107381.0
pvc,País Vasco,2018,71915111000.0,real,direccion,0.3813,274215383.0
pvc,País Vasco,2019,73999981000.0,real,direccion,0.4231,313092145.0
pvc,País Vasco,2020,66672598000.0,real,direccion,0.4169,277958483.0
pvc,País Vasco,2021,72513029000.0,real,direccion,1.1579,839614816.0
pvc,País Vasco,2022,80218167000.0,real,direccion,1.0227,820373645.0
pvc,País Vasco,2023,86748107000.0,real,direccion,0.6672,578753092.0
pvc,País Vasco,2024,91612735000.0,real,direccion,0.7204,660008465.0
pvc,País Vasco,2025,94984725555.0161,proyeccion,direccion,0.6433,611070880.0
pvc,País Vasco,2026,100311243579.2912,proyeccion,direccion,0.4589,460288455.0
val,C. Valenciana,2015,101214206000.0,real,direccion,5.8384,5909262020.0
val,C. Valenciana,2016,104205396000.0,real,direccion,4.7467,4946319150.0
val,C. Valenciana,2017,108666712000.0,real,direccion,4.5325,4925279780.0
val,C. Valenciana,2018,112749574000.0,real,direccion,5.6894,6414826870.0
val,C. Valenciana,2019,116588528000.0,real,direccion,6.2748,7315696790.0
val,C. Valenciana,2020,106067171000.0,real,direccion,8.1035,8595160000.0
val,C. Valenciana,2021,116386906000.0,real,direccion,8.193,9535560150.0
val,C. Valenciana,2022,127583394000.0,real,direccion,8.0194,10231369910.0
val,C. Valenciana,2023,139655905000.0,real,direccion,6.8982,9633809080.0
val,C. Valenciana,2024,148283453000.0,real,direccion,6.6676,9886936590.0
val,C. Valenciana,2025,154631870325.7606,proyeccion,direccion,6.6451,10275428400.0
val,C. Valenciana,2026,164184591233.3746,proyeccion,direccion,6.5378,10734000380.0
and,Andalucía,2015,146406094000.0,real,vivienda,0.1733,253748413.0
and,Andalucía,2016,149901897000.0,real,vivienda,0.1755,263048857.0
and,Andalucía,2017,156789484000.0,real,vivienda,0.214,335604120.0
and,Andalucía,2018,161894301000.0,real,vivienda,0.2074,335848665.0
and,Andalucía,2019,166478730000.0,real,vivienda,0.2033,338451933.0
and,Andalucía,2020,150452909000.0,real,vivienda,0.2116,318299022.0
and,Andalucía,2021,166296356000.0,real,vivienda,0.1862,309672280.0
and,Andalucía,2022,184364390000.0,real,vivienda,0.1339,246777546.0
and,Andalucía,2023,199406067000.0,real,vivienda,0.2099,418602732.0
and,Andalucía,2024,212359142000.0,real,vivienda,0.2111,448235300.0
and,Andalucía,2025,222116470593.1817,proyeccion,vivienda,0.2201,488873782.0
and,Andalucía,2026,235169103530.3166,proyeccion,vivienda,0.3059,719346413.0
ara,Aragón,2015,33265930000.0,real,vivienda,0.2241,74547890.45
ara,Aragón,2016,34542128000.0,real,vivienda,0.0536,18502778.26
ara,Aragón,2017,35983544000.0,real,vivienda,0.0978,35198225.63
ara,Aragón,2018,37213896000.0,real,vivienda,0.1074,39953112.3
ara,Aragón,2019,38465053000.0,real,vivienda,0.1039,39953112.3
ara,Aragón,2020,35955571000.0,real,vivienda,0.1195,42982028.47
ara,Aragón,2021,38782157000.0,real,vivienda,0.126,48846602.79
ara,Aragón,2022,43668835000.0,real,vivienda,0.1184,51683921.83
ara,Aragón,2023,46778120000.0,real,vivienda,0.2165,101296832.15
ara,Aragón,2024,49634925000.0,real,vivienda,0.1085,53876320.97
ara,Aragón,2025,51706151620.8324,proyeccion,vivienda,0.1042,53876320.97
ara,Aragón,2026,54863918381.8983,proyeccion,vivienda,0.0982,53876320.97
ast,Asturias,2015,21388142000.0,real,vivienda,0.1363,29149040.0
ast,Asturias,2016,21675441000.0,real,vivienda,0.1391,30152620.0
ast,Asturias,2017,22538267000.0,real,vivienda,0.1292,29118540.0
ast,Asturias,2018,23185680000.0,real,vivienda,0.1438,33338517.0
ast,Asturias,2019,23666618000.0,real,vivienda,0.1413,33433490.0
ast,Asturias,2020,21376392000.0,real,vivienda,0.1576,33687548.0
ast,Asturias,2021,23617641000.0,real,vivienda,0.1555,36725415.0
ast,Asturias,2022,26690102000.0,real,vivienda,0.1479,39465130.0
ast,Asturias,2023,28350371000.0,real,vivienda,0.2799,79339082.0
ast,Asturias,2024,30012308000.0,real,vivienda,0.3277,98362253.0
ast,Asturias,2025,31206996480.0363,proyeccion,vivienda,0.5019,156632049.0
ast,Asturias,2026,32540503695.6435,proyeccion,vivienda,0.5753,187209040.0
bal,Baleares,2015,28653742000.0,real,vivienda,0.052,14903480.0
bal,Baleares,2016,30233284000.0,real,vivienda,0.0426,12891087.0
bal,Baleares,2017,31746251000.0,real,vivienda,0.06,19036281.0
bal,Baleares,2018,33185968000.0,real,vivienda,0.0733,24334680.0
bal,Baleares,2019,34350576000.0,real,vivienda,0.1047,35970375.0
bal,Baleares,2020,26669106000.0,real,vivienda,0.1356,36153468.0
bal,Baleares,2021,30512146000.0,real,vivienda,0.1011,30836903.0
bal,Baleares,2022,37189162000.0,real,vivienda,0.0834,31024958.0
bal,Baleares,2023,41502526000.0,real,vivienda,0.2384,98936363.0
bal,Baleares,2024,44692852000.0,real,vivienda,0.1333,59596523.0
bal,Baleares,2025,47156552442.1196,proyeccion,vivienda,0.192,90538370.0
bal,Baleares,2026,50781507109.3719,proyeccion,vivienda,0.0565,28701877.0
can,Canarias,2015,39636569000.0,real,vivienda,0.1061,42036852.0
can,Canarias,2016,40979670000.0,real,vivienda,0.1056,43289310.0
can,Canarias,2017,43035839000.0,real,vivienda,0.1089,46883133.0
can,Canarias,2018,44609266000.0,real,vivienda,0.1131,50437167.0
can,Canarias,2019,45766832000.0,real,vivienda,0.1553,71096636.0
can,Canarias,2020,37587399000.0,real,vivienda,0.2193,82410761.0
can,Canarias,2021,41407275000.0,real,vivienda,0.2637,109209002.0
can,Canarias,2022,48908196000.0,real,vivienda,0.2534,123954064.0
can,Canarias,2023,53990089000.0,real,vivienda,0.2609,140842674.0
can,Canarias,2024,58144618000.0,real,vivienda,0.211,122709442.0
can,Canarias,2025,61062044154.199,proyeccion,vivienda,0.2444,149243254.0
can,Canarias,2026,65760759009.7699,proyeccion,vivienda,0.2604,171233086.0
cat,Cataluña,2015,206434270000.0,real,vivienda,0.0783,161709895.47
cat,Cataluña,2016,214502547000.0,real,vivienda,0.0849,182028059.77
cat,Cataluña,2017,223139777000.0,real,vivienda,0.0798,178147546.3
cat,Cataluña,2018,231101287000.0,real,vivienda,0.0771,178147546.3
cat,Cataluña,2019,240165818000.0,real,vivienda,0.0787,189017634.5
cat,Cataluña,2020,214857435000.0,real,vivienda,0.1131,242922701.0
cat,Cataluña,2021,234820402000.0,real,vivienda,0.1035,242922701.0
cat,Cataluña,2022,258787407000.0,real,vivienda,0.2541,657626712.74
cat,Cataluña,2023,283274025000.0,real,vivienda,0.1772,502086405.37
cat,Cataluña,2024,302303884000.0,real,vivienda,0.1444,436402658.31
cat,Cataluña,2025,314476551469.5445,proyeccion,vivienda,0.1388,436402658.31
cat,Cataluña,2026,335602542224.5094,proyeccion,vivienda,0.1572,527641332.01
clm,Cast.-La Mancha,2015,37998035000.0,real,vivienda,0.1278,48559460.0
clm,Cast.-La Mancha,2016,39136242000.0,real,vivienda,0.1098,42983640.0
clm,Cast.-La Mancha,2017,40768959000.0,real,vivienda,0.1114,45406150.0
clm,Cast.-La Mancha,2018,42290925000.0,real,vivienda,0.1176,49731840.0
clm,Cast.-La Mancha,2019,43393303000.0,real,vivienda,0.1146,49731840.0
clm,Cast.-La Mancha,2020,40254360000.0,real,vivienda,0.1476,59397780.0
clm,Cast.-La Mancha,2021,44123986000.0,real,vivienda,0.2512,110840190.0
clm,Cast.-La Mancha,2022,50032018000.0,real,vivienda,0.2131,106598350.0
clm,Cast.-La Mancha,2023,52544941000.0,real,vivienda,0.4253,223490620.0
clm,Cast.-La Mancha,2024,55559897000.0,real,vivienda,0.4183,232403540.0
clm,Cast.-La Mancha,2025,57877789156.0775,proyeccion,vivienda,0.377,218226660.0
clm,Cast.-La Mancha,2026,60528774710.7235,proyeccion,vivienda,0.447,270553240.0
cnt,Cantabria,2015,12443843000.0,real,vivienda,0.1725,21462880.0
cnt,Cantabria,2016,12833899000.0,real,vivienda,0.1858,23839088.0
cnt,Cantabria,2017,13318023000.0,real,vivienda,0.1811,24124504.0
cnt,Cantabria,2018,13843935000.0,real,vivienda,0.1822,25223654.0
cnt,Cantabria,2019,14274351000.0,real,vivienda,0.1592,22730397.0
cnt,Cantabria,2020,12991241000.0,real,vivienda,0.184,23909703.0
cnt,Cantabria,2021,14206538000.0,real,vivienda,0.1747,24815672.0
cnt,Cantabria,2022,15557155000.0,real,vivienda,0.1717,26705133.0
cnt,Cantabria,2023,16740663000.0,real,vivienda,0.182,30474540.0
cnt,Cantabria,2024,17700122000.0,real,vivienda,0.1742,30836033.0
cnt,Cantabria,2025,18399077585.3196,proyeccion,vivienda,0.1718,31611589.0
cnt,Cantabria,2026,19638827481.9118,proyeccion,vivienda,0.2343,46014536.0
cym,Cast. y León,2015,53183396000.0,real,vivienda,0.2553,135785844.0
cym,Cast. y León,2016,54630532000.0,real,vivienda,0.2659,145271044.0
cym,Cast. y León,2017,55879293000.0,real,vivienda,0.2727,152388567.0
cym,Cast. y León,2018,58326859000.0,real,vivienda,0.286,166810280.0
cym,Cast. y León,2019,59649198000.0,real,vivienda,0.2797,166810280.0
cym,Cast. y León,2020,54794589000.0,real,vivienda,0.3044,166810280.0
cym,Cast. y León,2021,59465900000.0,real,vivienda,0.2914,173261426.0
cym,Cast. y León,2022,65467208000.0,real,vivienda,0.2647,173261426.0
cym,Cast. y León,2023,69893920000.0,real,vivienda,0.2074,144968061.0
cym,Cast. y León,2024,73992645000.0,real,vivienda,0.1798,133066524.0
cym,Cast. y León,2025,77233592986.7985,proyeccion,vivienda,0.1723,133066524.0
cym,Cast. y León,2026,80786752445.5297,proyeccion,vivienda,0.1647,133066524.0
ext,Extremadura,2015,18494971000.0,real,vivienda,0.2608,48234914.0
ext,Extremadura,2016,19069471000.0,real,vivienda,0.2541,48458475.0
ext,Extremadura,2017,20169546000.0,real,vivienda,0.2189,44149780.0
ext,Extremadura,2018,20713254000.0,real,vivienda,0.2429,50311665.0
ext,Extremadura,2019,21166132000.0,real,vivienda,0.3051,64571981.0
ext,Extremadura,2020,19497343000.0,real,vivienda,0.3272,63786749.0
ext,Extremadura,2021,21551517000.0,real,vivienda,0.3281,70705624.0
ext,Extremadura,2022,23486645000.0,real,vivienda,0.3609,84768631.0
ext,Extremadura,2023,25192615000.0,real,vivienda,0.5329,134258208.0
ext,Extremadura,2024,26583476000.0,real,vivienda,0.5367,142682822.0
ext,Extremadura,2025,28051125150.8657,proyeccion,vivienda,0.5087,142682822.0
ext,Extremadura,2026,29283045487.1274,proyeccion,vivienda,0.4873,142682822.0
gal,Galicia,2015,57010602000.0,real,vivienda,0.1519,86575531.0
gal,Galicia,2016,58564023000.0,real,vivienda,0.1545,90453187.0
gal,Galicia,2017,60630852000.0,real,vivienda,0.1435,86987427.0
gal,Galicia,2018,62649363000.0,real,vivienda,0.1547,96898363.0
gal,Galicia,2019,64502005000.0,real,vivienda,0.1539,99298730.0
gal,Galicia,2020,59007178000.0,real,vivienda,0.1489,87884035.0
gal,Galicia,2021,64387386000.0,real,vivienda,0.1591,102460068.0
gal,Galicia,2022,71636381000.0,real,vivienda,0.0,0.0
gal,Galicia,2023,77461411000.0,real,vivienda,0.0,0.0
gal,Galicia,2024,81839712000.0,real,vivienda,0.0,0.0
gal,Galicia,2025,84727981648.3003,proyeccion,vivienda,0.6064,513782603.0
gal,Galicia,2026,89517006299.2806,proyeccion,vivienda,0.6259,560293592.0
lar,La Rioja,2015,8033065000.0,real,vivienda,0.087,6988257.0
lar,La Rioja,2016,8074094000.0,real,vivienda,0.077,6219759.0
lar,La Rioja,2017,8351707000.0,real,vivienda,0.1327,11084961.0
lar,La Rioja,2018,8649852000.0,real,vivienda,0.1294,11194045.0
lar,La Rioja,2019,8889997000.0,real,vivienda,0.132,11735007.0
lar,La Rioja,2020,8186915000.0,real,vivienda,0.1464,11985836.0
lar,La Rioja,2021,8735750000.0,real,vivienda,0.2216,19355606.0
lar,La Rioja,2022,9767469000.0,real,vivienda,0.1989,19428731.0
lar,La Rioja,2023,10476650000.0,real,vivienda,0.2055,21532755.0
lar,La Rioja,2024,11111889000.0,real,vivienda,0.2789,30992918.0
lar,La Rioja,2025,11508568881.8379,proyeccion,vivienda,0.2466,28375471.0
lar,La Rioja,2026,12112848663.0821,proyeccion,vivienda,0.2343,28375471.0
mad,Madrid,2015,206231525000.0,real,vivienda,0.1461,301398956.0
mad,Madrid,2016,214469101000.0,real,vivienda,0.2293,491712203.0
mad,Madrid,2017,224373156000.0,real,vivienda,0.1833,411345906.0
mad,Madrid,2018,233735808000.0,real,vivienda,0.1413,330310560.0
mad,Madrid,2019,243889359000.0,real,vivienda,0.1364,332761011.0
mad,Madrid,2020,221061932000.0,real,vivienda,0.1505,332761011.0
mad,Madrid,2021,239837609000.0,real,vivienda,0.1387,332761011.0
mad,Madrid,2022,267171570000.0,real,vivienda,0.099,264614300.0
mad,Madrid,2023,295939562000.0,real,vivienda,0.0894,264614300.0
mad,Madrid,2024,316193370000.0,real,vivienda,0.1673,528876920.0
mad,Madrid,2025,330794990991.154,proyeccion,vivienda,0.2246,743072168.0
mad,Madrid,2026,356751462437.7044,proyeccion,vivienda,0.2158,769773510.0
mur,Murcia,2015,29168718000.0,real,vivienda,0.0852,24852219.0
mur,Murcia,2016,30009138000.0,real,vivienda,0.1334,40025740.0
mur,Murcia,2017,31192490000.0,real,vivienda,0.1319,41154042.0
mur,Murcia,2018,31715345000.0,real,vivienda,0.164,52012726.0
mur,Murcia,2019,33000651000.0,real,vivienda,0.1569,51781136.0
mur,Murcia,2020,30440306000.0,real,vivienda,0.088,26782024.0
mur,Murcia,2021,33603543000.0,real,vivienda,0.0961,32283621.0
mur,Murcia,2022,37380806000.0,real,vivienda,0.1207,45119660.0
mur,Murcia,2023,39838741000.0,real,vivienda,0.1182,47107892.0
mur,Murcia,2024,42488024000.0,real,vivienda,0.065,27609541.0
mur,Murcia,2025,44209906961.5551,proyeccion,vivienda,0.0837,36991194.0
mur,Murcia,2026,46619073818.1298,proyeccion,vivienda,0.0793,36991194.0
nav,Navarra,2015,18334417000.0,real,vivienda,0.3031,55570729.0
nav,Navarra,2016,18911331000.0,real,vivienda,0.2428,45913023.0
nav,Navarra,2017,19698794000.0,real,vivienda,0.2736,53900469.0
nav,Navarra,2018,20235995000.0,real,vivienda,0.3036,61432763.0
nav,Navarra,2019,21070268000.0,real,vivienda,0.2895,61004440.0
nav,Navarra,2020,19160726000.0,real,vivienda,0.3027,57995787.0
nav,Navarra,2021,20821017000.0,real,vivienda,0.3109,64723248.0
nav,Navarra,2022,23204474000.0,real,vivienda,0.4374,101490757.0
nav,Navarra,2023,24975376000.0,real,vivienda,0.4475,111764638.0
nav,Navarra,2024,26619297000.0,real,vivienda,0.5561,148041783.0
nav,Navarra,2025,27727717738.525,proyeccion,vivienda,0.5407,149930256.0
nav,Navarra,2026,29541097405.4703,proyeccion,vivienda,0.5198,153543125.0
pvc,País Vasco,2015,65073341000.0,real,vivienda,0.1702,110722750.0
pvc,País Vasco,2016,67114993000.0,real,vivienda,0.1679,112679947.0
pvc,País Vasco,2017,69585295000.0,real,vivienda,0.1802,125389229.0
pvc,País Vasco,2018,71915111000.0,real,vivienda,0.1877,135019410.0
pvc,País Vasco,2019,73999981000.0,real,vivienda,0.2035,150581895.0
pvc,País Vasco,2020,66672598000.0,real,vivienda,0.2461,164070631.0
pvc,País Vasco,2021,72513029000.0,real,vivienda,0.2392,173434237.0
pvc,País Vasco,2022,80218167000.0,real,vivienda,0.2412,193449154.0
pvc,País Vasco,2023,86748107000.0,real,vivienda,0.26,225527077.0
pvc,País Vasco,2024,91612735000.0,real,vivienda,0.2767,253469311.0
pvc,País Vasco,2025,94984725555.0161,proyeccion,vivienda,0.3388,321804915.0
pvc,País Vasco,2026,100311243579.2912,proyeccion,vivienda,0.4407,442040124.0
val,C. Valenciana,2015,101214206000.0,real,vivienda,0.0415,41974450.0
val,C. Valenciana,2016,104205396000.0,real,vivienda,0.08,83395000.0
val,C. Valenciana,2017,108666712000.0,real,vivienda,0.0904,98198450.0
val,C. Valenciana,2018,112749574000.0,real,vivienda,0.0912,102836690.0
val,C. Valenciana,2019,116588528000.0,real,vivienda,0.1461,170321490.0
val,C. Valenciana,2020,106067171000.0,real,vivienda,0.1832,194288260.0
val,C. Valenciana,2021,116386906000.0,real,vivienda,0.1863,216863020.0
val,C. Valenciana,2022,127583394000.0,real,vivienda,0.2988,381260490.0
val,C. Valenciana,2023,139655905000.0,real,vivienda,0.303,423116830.0
val,C. Valenciana,2024,148283453000.0,real,vivienda,0.2823,418548100.0
val,C. Valenciana,2025,154631870325.7606,proyeccion,vivienda,0.2046,316426640.0
val,C. Valenciana,2026,164184591233.3746,proyeccion,vivienda,0.2489,408610000.0
and,Andalucía,2015,146406094000.0,real,empleo,0.6944,1016655555.0
and,Andalucía,2016,149901897000.0,real,empleo,0.3709,555967600.0
and,Andalucía,2017,156789484000.0,real,empleo,0.3508,550008487.0
and,Andalucía,2018,161894301000.0,real,empleo,0.3397,549950970.0
and,Andalucía,2019,166478730000.0,real,empleo,0.3185,530179843.0
and,Andalucía,2020,150452909000.0,real,empleo,0.7616,1145803823.0
and,Andalucía,2021,166296356000.0,real,empleo,0.7489,1245388445.0
and,Andalucía,2022,184364390000.0,real,empleo,0.5042,929484859.0
and,Andalucía,2023,199406067000.0,real,empleo,0.3493,696433298.0
and,Andalucía,2024,212359142000.0,real,empleo,0.3679,781223880.0
and,Andalucía,2025,222116470593.1817,proyeccion,empleo,0.3517,781206513.0
and,Andalucía,2026,235169103530.3166,proyeccion,empleo,0.3325,782050538.0
ara,Aragón,2015,33265930000.0,real,empleo,0.4584,152485607.67
ara,Aragón,2016,34542128000.0,real,empleo,0.4454,153849194.4
ara,Aragón,2017,35983544000.0,real,empleo,0.4527,162891829.99
ara,Aragón,2018,37213896000.0,real,empleo,0.4918,183029097.06
ara,Aragón,2019,38465053000.0,real,empleo,0.4758,183029097.06
ara,Aragón,2020,35955571000.0,real,empleo,0.4717,169585767.71
ara,Aragón,2021,38782157000.0,real,empleo,0.4649,180303097.38
ara,Aragón,2022,43668835000.0,real,empleo,0.4188,182887889.16
ara,Aragón,2023,46778120000.0,real,empleo,0.5285,247235859.74
ara,Aragón,2024,49634925000.0,real,empleo,0.6235,309485802.82
ara,Aragón,2025,51706151620.8324,proyeccion,empleo,0.5985,309485802.82
ara,Aragón,2026,54863918381.8983,proyeccion,empleo,0.5641,309485802.82
ast,Asturias,2015,21388142000.0,real,empleo,0.4897,104743563.0
ast,Asturias,2016,21675441000.0,real,empleo,0.4437,96170390.0
ast,Asturias,2017,22538267000.0,real,empleo,0.448,100967817.0
ast,Asturias,2018,23185680000.0,real,empleo,0.4964,115091779.0
ast,Asturias,2019,23666618000.0,real,empleo,0.5,118335912.0
ast,Asturias,2020,21376392000.0,real,empleo,0.5547,118580815.0
ast,Asturias,2021,23617641000.0,real,empleo,0.5652,133483253.0
ast,Asturias,2022,26690102000.0,real,empleo,0.5334,142372110.0
ast,Asturias,2023,28350371000.0,real,empleo,0.5899,167228333.0
ast,Asturias,2024,30012308000.0,real,empleo,0.574,172265850.0
ast,Asturias,2025,31206996480.0363,proyeccion,empleo,0.5464,170516236.0
ast,Asturias,2026,32540503695.6435,proyeccion,empleo,0.5274,171633689.0
bal,Baleares,2015,28653742000.0,real,empleo,0.1743,49930749.0
bal,Baleares,2016,30233284000.0,real,empleo,0.1977,59775360.0
bal,Baleares,2017,31746251000.0,real,empleo,0.2707,85942112.0
bal,Baleares,2018,33185968000.0,real,empleo,0.299,99221099.0
bal,Baleares,2019,34350576000.0,real,empleo,0.3252,111709104.0
bal,Baleares,2020,26669106000.0,real,empleo,0.0368,9802606.0
bal,Baleares,2021,30512146000.0,real,empleo,0.3035,92608872.0
bal,Baleares,2022,37189162000.0,real,empleo,0.3709,137930119.0
bal,Baleares,2023,41502526000.0,real,empleo,0.3499,145218055.0
bal,Baleares,2024,44692852000.0,real,empleo,0.0448,20000465.0
bal,Baleares,2025,47156552442.1196,proyeccion,empleo,0.2961,139633328.0
bal,Baleares,2026,50781507109.3719,proyeccion,empleo,0.2732,138730464.0
can,Canarias,2015,39636569000.0,real,empleo,0.2286,90600439.0
can,Canarias,2016,40979670000.0,real,empleo,0.164,67197270.0
can,Canarias,2017,43035839000.0,real,empleo,0.15,64567875.0
can,Canarias,2018,44609266000.0,real,empleo,0.1453,64810392.0
can,Canarias,2019,45766832000.0,real,empleo,0.1841,84268994.0
can,Canarias,2020,37587399000.0,real,empleo,0.2285,85890300.0
can,Canarias,2021,41407275000.0,real,empleo,0.2073,85836504.0
can,Canarias,2022,48908196000.0,real,empleo,0.1868,91338493.0
can,Canarias,2023,53990089000.0,real,empleo,0.2104,113622080.0
can,Canarias,2024,58144618000.0,real,empleo,0.1601,93117329.0
can,Canarias,2025,61062044154.199,proyeccion,empleo,0.1599,97655020.0
can,Canarias,2026,65760759009.7699,proyeccion,empleo,0.1469,96610923.0
cat,Cataluña,2015,206434270000.0,real,empleo,0.2732,563980436.9
cat,Cataluña,2016,214502547000.0,real,empleo,0.3583,768481004.66
cat,Cataluña,2017,223139777000.0,real,empleo,0.3276,730980132.94
cat,Cataluña,2018,231101287000.0,real,empleo,0.3163,730980132.94
cat,Cataluña,2019,240165818000.0,real,empleo,0.3743,898869557.2
cat,Cataluña,2020,214857435000.0,real,empleo,0.4338,931988864.98
cat,Cataluña,2021,234820402000.0,real,empleo,0.3969,931988864.98
cat,Cataluña,2022,258787407000.0,real,empleo,0.3462,895917646.46
cat,Cataluña,2023,283274025000.0,real,empleo,0.3398,962454841.41
cat,Cataluña,2024,302303884000.0,real,empleo,0.301,909960745.67
cat,Cataluña,2025,314476551469.5445,proyeccion,empleo,0.2894,909960745.67
cat,Cataluña,2026,335602542224.5094,proyeccion,empleo,0.2807,941924973.15
clm,Cast.-La Mancha,2015,37998035000.0,real,empleo,0.1409,53549430.0
clm,Cast.-La Mancha,2016,39136242000.0,real,empleo,0.1699,66476340.0
clm,Cast.-La Mancha,2017,40768959000.0,real,empleo,0.1871,76282560.0
clm,Cast.-La Mancha,2018,42290925000.0,real,empleo,0.1858,78559290.0
clm,Cast.-La Mancha,2019,43393303000.0,real,empleo,0.181,78559290.0
clm,Cast.-La Mancha,2020,40254360000.0,real,empleo,0.1896,76325520.0
clm,Cast.-La Mancha,2021,44123986000.0,real,empleo,0.1746,77019810.0
clm,Cast.-La Mancha,2022,50032018000.0,real,empleo,0.1656,82841930.0
clm,Cast.-La Mancha,2023,52544941000.0,real,empleo,0.2234,117383250.0
clm,Cast.-La Mancha,2024,55559897000.0,real,empleo,0.2186,121452570.0
clm,Cast.-La Mancha,2025,57877789156.0775,proyeccion,empleo,0.2148,124336360.0
clm,Cast.-La Mancha,2026,60528774710.7235,proyeccion,empleo,0.2011,121712450.0
cnt,Cantabria,2015,12443843000.0,real,empleo,0.7494,93256835.0
cnt,Cantabria,2016,12833899000.0,real,empleo,0.73,93691369.0
cnt,Cantabria,2017,13318023000.0,real,empleo,0.6885,91691369.0
