source_url,extraction_date,view,field,year,measure,amount_eur,amount_raw,code,label,parent_code,parent_label,level,path_codes,path_labels,area_code,area_label,budget_status,inflation,inflation_index,population
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2015,actual,715333.0,71533300,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,-0.7,78.26389406762847,637317
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2016,budget,683620.0,68362000,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,0.1,78.34215796169609,638922
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2016,actual,655600.0,65560000,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,0.1,78.34215796169609,638922
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2017,budget,2037457.0,203745700,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,1.6,79.59563248908323,642075
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2017,actual,2010122.0,201012200,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,1.6,79.59563248908323,642075
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2018,budget,2087835.0,208783500,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,1.7,80.94875824139764,646340
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2018,actual,2070206.0,207020600,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,1.7,80.94875824139764,646340
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2019,budget,2597205.0,259720500,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,1.2,81.92014334029442,652797
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2019,actual,2285729.0,228572900,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,1.2,81.92014334029442,652797
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2020,budget,2246205.0,224620500,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,-0.6,81.42862248025266,659907
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2020,actual,1991602.0,199160200,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,-0.6,81.42862248025266,659907
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2021,budget,4480455.0,448045500,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,3.4,84.19719564458124,662032
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2021,actual,4415013.97,441501397,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,3.4,84.19719564458124,662032
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2022,budget,17348876.0,1734887600,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,8.8,91.6065488613044,664514
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2022,actual,9784124.0,978412400,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,8.8,91.6065488613044,664514
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2023,budget,15014267.0,1501426700,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,3.7,94.99599116917265,672155
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2023,actual,11059857.92,1105985792,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,3.7,94.99599116917265,672155
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2024,budget,18858012.0,1885801200,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,2.6,97.46588693957115,678333
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2024,actual,27115394.03,2711539403,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,2.6,97.46588693957115,678333
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2025,budget,11892447.0,1189244700,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,2.6,100.0,683854
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2025,actual,12732638.0,1273263800,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),,2.6,100.0,683854
https://presupuesto.navarra.es/es/politicas,2026-06-29,expense,expense,2026,budget,1468460.0,146846000,745,Transferencias de capital a otros entes públicos (cap. 7),74,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7),1,74>745,Transferencias de capital a empresas públicas y otros entes públicos (cap. 7) > Transferencias de capital a otros entes públicos (cap. 7),7,Transferencias de capital (cap. 7),1T,0.0,100,683854
