codigo,denominacion,importe_eur,ccaa_id3,anio,capa,capitulo,fuente_path,fecha_captura
01,Gastos de personal,507812970.0,lar,2020,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_lar.xlsx,2026-05-30T11:19:49.367173+00:00
02,Gastos corrientes en bienes y servicios,292453010.0,lar,2020,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_lar.xlsx,2026-05-30T11:19:49.367173+00:00
03,Gastos financieros,22067150.0,lar,2020,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_lar.xlsx,2026-05-30T11:19:49.367173+00:00
04,Transferencias corrientes,347891720.0,lar,2020,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_lar.xlsx,2026-05-30T11:19:49.367173+00:00
05,Fondo de contingencia,156800.0,lar,2020,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_lar.xlsx,2026-05-30T11:19:49.367173+00:00
06,Inversiones reales,55924120.0,lar,2020,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_lar.xlsx,2026-05-30T11:19:49.367173+00:00
07,Transferencias de capital,99861920.0,lar,2020,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_lar.xlsx,2026-05-30T11:19:49.367173+00:00
08,Activos financieros,21045190.0,lar,2020,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_lar.xlsx,2026-05-30T11:19:49.367173+00:00
09,Pasivos financieros,227358290.0,lar,2020,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_lar.xlsx,2026-05-30T11:19:49.367173+00:00
01,Gastos de personal,7536916320.0,mad,2020,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mad.xlsx,2026-05-30T11:19:49.953960+00:00
02,Gastos corrientes en bienes y servicios,4427283870.0,mad,2020,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mad.xlsx,2026-05-30T11:19:49.953960+00:00
03,Gastos financieros,766243800.0,mad,2020,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mad.xlsx,2026-05-30T11:19:49.953960+00:00
04,Transferencias corrientes,6041478130.0,mad,2020,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mad.xlsx,2026-05-30T11:19:49.953960+00:00
05,Fondo de contingencia,100400000.0,mad,2020,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mad.xlsx,2026-05-30T11:19:49.953960+00:00
06,Inversiones reales,690915950.0,mad,2020,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mad.xlsx,2026-05-30T11:19:49.953960+00:00
07,Transferencias de capital,302967910.0,mad,2020,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mad.xlsx,2026-05-30T11:19:49.953960+00:00
08,Activos financieros,495196590.0,mad,2020,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mad.xlsx,2026-05-30T11:19:49.953960+00:00
09,Pasivos financieros,2971714860.0,mad,2020,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mad.xlsx,2026-05-30T11:19:49.953960+00:00
01,Gastos de personal,2519427660.0,mur,2020,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mur.xlsx,2026-05-30T11:19:50.535025+00:00
02,Gastos corrientes en bienes y servicios,693067290.0,mur,2020,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mur.xlsx,2026-05-30T11:19:50.535025+00:00
03,Gastos financieros,116875980.0,mur,2020,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mur.xlsx,2026-05-30T11:19:50.535025+00:00
04,Transferencias corrientes,1074247130.0,mur,2020,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mur.xlsx,2026-05-30T11:19:50.535025+00:00
05,Fondo de contingencia,2000000.0,mur,2020,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mur.xlsx,2026-05-30T11:19:50.535025+00:00
06,Inversiones reales,265325270.00000003,mur,2020,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mur.xlsx,2026-05-30T11:19:50.535025+00:00
07,Transferencias de capital,110871120.0,mur,2020,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mur.xlsx,2026-05-30T11:19:50.535025+00:00
08,Activos financieros,22309650.0,mur,2020,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mur.xlsx,2026-05-30T11:19:50.535025+00:00
09,Pasivos financieros,1392895080.0,mur,2020,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_mur.xlsx,2026-05-30T11:19:50.535025+00:00
01,Gastos de personal,1466766420.0,nav,2020,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_nav.xlsx,2026-05-30T11:19:51.118269+00:00
02,Gastos corrientes en bienes y servicios,728705100.0,nav,2020,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_nav.xlsx,2026-05-30T11:19:51.118269+00:00
03,Gastos financieros,68553610.0,nav,2020,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_nav.xlsx,2026-05-30T11:19:51.118269+00:00
04,Transferencias corrientes,1662337050.0,nav,2020,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_nav.xlsx,2026-05-30T11:19:51.118269+00:00
05,Fondo de contingencia,3938250.0,nav,2020,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_nav.xlsx,2026-05-30T11:19:51.118269+00:00
06,Inversiones reales,150547370.0,nav,2020,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_nav.xlsx,2026-05-30T11:19:51.118269+00:00
07,Transferencias de capital,175720220.0,nav,2020,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_nav.xlsx,2026-05-30T11:19:51.118269+00:00
08,Activos financieros,27293600.0,nav,2020,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_nav.xlsx,2026-05-30T11:19:51.118269+00:00
09,Pasivos financieros,289936410.0,nav,2020,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_nav.xlsx,2026-05-30T11:19:51.118269+00:00
01,Gastos de personal,4466502310.0,pvc,2020,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_pvc.xlsx,2026-05-30T11:19:51.706107+00:00
02,Gastos corrientes en bienes y servicios,1783030760.0,pvc,2020,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_pvc.xlsx,2026-05-30T11:19:51.706107+00:00
03,Gastos financieros,215820400.0,pvc,2020,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_pvc.xlsx,2026-05-30T11:19:51.706107+00:00
04,Transferencias corrientes,3491489520.0,pvc,2020,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_pvc.xlsx,2026-05-30T11:19:51.706107+00:00
05,Fondo de contingencia,300000.0,pvc,2020,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_pvc.xlsx,2026-05-30T11:19:51.706107+00:00
06,Inversiones reales,364968140.0,pvc,2020,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_pvc.xlsx,2026-05-30T11:19:51.706107+00:00
07,Transferencias de capital,645927060.0,pvc,2020,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_pvc.xlsx,2026-05-30T11:19:51.706107+00:00
08,Activos financieros,173966520.0,pvc,2020,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_pvc.xlsx,2026-05-30T11:19:51.706107+00:00
09,Pasivos financieros,714670400.0,pvc,2020,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_pvc.xlsx,2026-05-30T11:19:51.706107+00:00
01,Gastos de personal,6629612310.0,val,2020,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_val.xlsx,2026-05-30T11:19:52.266896+00:00
02,Gastos corrientes en bienes y servicios,3464203800.0,val,2020,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_val.xlsx,2026-05-30T11:19:52.266896+00:00
03,Gastos financieros,485980120.0,val,2020,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_val.xlsx,2026-05-30T11:19:52.266896+00:00
04,Transferencias corrientes,5208994440.0,val,2020,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_val.xlsx,2026-05-30T11:19:52.266896+00:00
05,Fondo de contingencia,9000000.0,val,2020,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_val.xlsx,2026-05-30T11:19:52.266896+00:00
06,Inversiones reales,659702230.0,val,2020,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_val.xlsx,2026-05-30T11:19:52.266896+00:00
07,Transferencias de capital,1021893090.0,val,2020,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_val.xlsx,2026-05-30T11:19:52.266896+00:00
08,Activos financieros,114273470.0,val,2020,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_val.xlsx,2026-05-30T11:19:52.266896+00:00
09,Pasivos financieros,5937572580.0,val,2020,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2020/per_ccaa/SGCIEF_2020_val.xlsx,2026-05-30T11:19:52.266896+00:00
01,Gastos de personal,13140222870.0,and,2021,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_and.xlsx,2026-05-30T11:19:52.835303+00:00
02,Gastos corrientes en bienes y servicios,5451972940.0,and,2021,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_and.xlsx,2026-05-30T11:19:52.835303+00:00
03,Gastos financieros,487405000.0,and,2021,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_and.xlsx,2026-05-30T11:19:52.835303+00:00
04,Transferencias corrientes,12138386950.0,and,2021,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_and.xlsx,2026-05-30T11:19:52.835303+00:00
05,Fondo de contingencia,466665600.0,and,2021,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_and.xlsx,2026-05-30T11:19:52.835303+00:00
06,Inversiones reales,1807174390.0,and,2021,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_and.xlsx,2026-05-30T11:19:52.835303+00:00
07,Transferencias de capital,2177610240.0,and,2021,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_and.xlsx,2026-05-30T11:19:52.835303+00:00
08,Activos financieros,4728840.0,and,2021,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_and.xlsx,2026-05-30T11:19:52.835303+00:00
09,Pasivos financieros,4513875800.0,and,2021,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_and.xlsx,2026-05-30T11:19:52.835303+00:00
01,Gastos de personal,2460718420.0,ara,2021,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ara.xlsx,2026-05-30T11:19:53.407372+00:00
02,Gastos corrientes en bienes y servicios,1063949540.0,ara,2021,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ara.xlsx,2026-05-30T11:19:53.407372+00:00
03,Gastos financieros,172829950.0,ara,2021,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ara.xlsx,2026-05-30T11:19:53.407372+00:00
04,Transferencias corrientes,1706705350.0,ara,2021,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ara.xlsx,2026-05-30T11:19:53.407372+00:00
05,Fondo de contingencia,30886810.0,ara,2021,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ara.xlsx,2026-05-30T11:19:53.407372+00:00
06,Inversiones reales,435877540.0,ara,2021,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ara.xlsx,2026-05-30T11:19:53.407372+00:00
07,Transferencias de capital,306395370.0,ara,2021,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ara.xlsx,2026-05-30T11:19:53.407372+00:00
08,Activos financieros,2250000.0,ara,2021,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ara.xlsx,2026-05-30T11:19:53.407372+00:00
09,Pasivos financieros,1274418880.0,ara,2021,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ara.xlsx,2026-05-30T11:19:53.407372+00:00
01,Gastos de personal,1909097790.0,ast,2021,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ast.xlsx,2026-05-30T11:19:53.971042+00:00
02,Gastos corrientes en bienes y servicios,982946870.0,ast,2021,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ast.xlsx,2026-05-30T11:19:53.971042+00:00
03,Gastos financieros,39386140.0,ast,2021,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ast.xlsx,2026-05-30T11:19:53.971042+00:00
04,Transferencias corrientes,1086695030.0,ast,2021,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ast.xlsx,2026-05-30T11:19:53.971042+00:00
05,Fondo de contingencia,102000000.0,ast,2021,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ast.xlsx,2026-05-30T11:19:53.971042+00:00
06,Inversiones reales,225482820.0,ast,2021,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ast.xlsx,2026-05-30T11:19:53.971042+00:00
07,Transferencias de capital,257762340.0,ast,2021,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ast.xlsx,2026-05-30T11:19:53.971042+00:00
08,Activos financieros,32177900.0,ast,2021,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ast.xlsx,2026-05-30T11:19:53.971042+00:00
09,Pasivos financieros,602002920.0,ast,2021,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_ast.xlsx,2026-05-30T11:19:53.971042+00:00
01,Gastos de personal,1772542910.0,bal,2021,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_bal.xlsx,2026-05-30T11:19:54.540779+00:00
02,Gastos corrientes en bienes y servicios,829984890.0,bal,2021,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_bal.xlsx,2026-05-30T11:19:54.540779+00:00
03,Gastos financieros,99618380.0,bal,2021,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_bal.xlsx,2026-05-30T11:19:54.540779+00:00
04,Transferencias corrientes,1379152380.0,bal,2021,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_bal.xlsx,2026-05-30T11:19:54.540779+00:00
05,Fondo de contingencia,74208750.0,bal,2021,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_bal.xlsx,2026-05-30T11:19:54.540779+00:00
06,Inversiones reales,222161880.0,bal,2021,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_bal.xlsx,2026-05-30T11:19:54.540779+00:00
07,Transferencias de capital,348892530.0,bal,2021,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_bal.xlsx,2026-05-30T11:19:54.540779+00:00
08,Activos financieros,29080430.0,bal,2021,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_bal.xlsx,2026-05-30T11:19:54.540779+00:00
09,Pasivos financieros,1125909570.0,bal,2021,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_bal.xlsx,2026-05-30T11:19:54.540779+00:00
01,Gastos de personal,3564499670.0,can,2021,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_can.xlsx,2026-05-30T11:19:55.108118+00:00
02,Gastos corrientes en bienes y servicios,1218091920.0,can,2021,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_can.xlsx,2026-05-30T11:19:55.108118+00:00
03,Gastos financieros,48005090.0,can,2021,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_can.xlsx,2026-05-30T11:19:55.108118+00:00
04,Transferencias corrientes,2473175220.0,can,2021,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_can.xlsx,2026-05-30T11:19:55.108118+00:00
05,Fondo de contingencia,17210800.0,can,2021,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_can.xlsx,2026-05-30T11:19:55.108118+00:00
06,Inversiones reales,649672210.0,can,2021,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_can.xlsx,2026-05-30T11:19:55.108118+00:00
07,Transferencias de capital,533164339.99999994,can,2021,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_can.xlsx,2026-05-30T11:19:55.108118+00:00
08,Activos financieros,7060610.0,can,2021,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_can.xlsx,2026-05-30T11:19:55.108118+00:00
09,Pasivos financieros,1020592180.0,can,2021,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_can.xlsx,2026-05-30T11:19:55.108118+00:00
01,Gastos de personal,8898968940.0,cat,2021,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_cat.xlsx,2026-05-30T11:19:55.670396+00:00
02,Gastos corrientes en bienes y servicios,8418604990.0,cat,2021,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_cat.xlsx,2026-05-30T11:19:55.670396+00:00
03,Gastos financieros,879536500.0,cat,2021,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_cat.xlsx,2026-05-30T11:19:55.670396+00:00
04,Transferencias corrientes,12274587270.0,cat,2021,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_cat.xlsx,2026-05-30T11:19:55.670396+00:00
05,Fondo de contingencia,214886180.0,cat,2021,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_cat.xlsx,2026-05-30T11:19:55.670396+00:00
06,Inversiones reales,679876030.0,cat,2021,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_cat.xlsx,2026-05-30T11:19:55.670396+00:00
07,Transferencias de capital,572718140.0,cat,2021,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_cat.xlsx,2026-05-30T11:19:55.670396+00:00
08,Activos financieros,725938810.0,cat,2021,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_cat.xlsx,2026-05-30T11:19:55.670396+00:00
09,Pasivos financieros,9657864740.0,cat,2021,hacienda,9,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_cat.xlsx,2026-05-30T11:19:55.670396+00:00
01,Gastos de personal,3734175890.0,clm,2021,hacienda,1,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_clm.xlsx,2026-05-30T11:19:56.234035+00:00
02,Gastos corrientes en bienes y servicios,1552879270.0,clm,2021,hacienda,2,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_clm.xlsx,2026-05-30T11:19:56.234035+00:00
03,Gastos financieros,163299400.0,clm,2021,hacienda,3,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_clm.xlsx,2026-05-30T11:19:56.234035+00:00
04,Transferencias corrientes,2794068650.0,clm,2021,hacienda,4,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_clm.xlsx,2026-05-30T11:19:56.234035+00:00
05,Fondo de contingencia,20579290.0,clm,2021,hacienda,5,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_clm.xlsx,2026-05-30T11:19:56.234035+00:00
06,Inversiones reales,674882500.0,clm,2021,hacienda,6,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_clm.xlsx,2026-05-30T11:19:56.234035+00:00
07,Transferencias de capital,727204240.0,clm,2021,hacienda,7,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_clm.xlsx,2026-05-30T11:19:56.234035+00:00
08,Activos financieros,2764630.0,clm,2021,hacienda,8,/sessions/wizardly-gallant-cori/mnt/Presupuestos/fuentes/raw/hacienda/2021/per_ccaa/SGCIEF_2021_clm.xlsx,2026-05-30T11:19:56.234035+00:00
