territorio_cod,territorio,genero,anyo,tasa_paro,tasa_actividad,tasa_empleo,horas_servicios,tasa_paro_juvenil,paro_larga_duracion,temporalidad,parcialidad,brecha_salarial,pct_alquiler_salario
18,Ceuta,Ambos géneros,2022,29.8525,61.0925,42.822500000000005,,50.9625,63.599999999999994,16.15,9.8,,
18,Ceuta,Ambos géneros,2023,29.98,61.905,43.3525,,59.13,57.975,14.075000000000001,12.125,,
18,Ceuta,Ambos géneros,2024,27.4075,60.46,43.86,,68.0175,64.8,14.35,10.65,,
18,Ceuta,Ambos géneros,2025,24.3575,61.112500000000004,46.26,,55.64,67.60000000000001,13.775,9.175,,
18,Ceuta,Ambos géneros,2026,26.1,65.91,48.71,,61.11,60.3,12.7,12.2,,
18,Ceuta,Hombres,2010,21.37,68.9475,54.185,,53.1525,58.175,24.4,7.425000000000001,,
18,Ceuta,Hombres,2011,22.1525,67.84,52.8375,,56.989999999999995,44.725,26.95,7.8,,
18,Ceuta,Hombres,2012,29.305,67.8575,47.9425,,75.14750000000001,57.0,17.675,5.5,,
18,Ceuta,Hombres,2013,28.8075,70.31,50.0375,,75.79,76.89999999999999,13.899999999999999,6.65,,
18,Ceuta,Hombres,2014,28.93,68.32000000000001,48.55,,57.5325,84.825,11.5,5.35,,
18,Ceuta,Hombres,2015,21.552500000000002,67.2325,52.725,,76.9325,80.65,11.475,6.825,,
18,Ceuta,Hombres,2016,20.0925,66.94,53.4475,,66.3875,58.3,14.25,8.825,,
18,Ceuta,Hombres,2017,17.03,63.917500000000004,52.9775,,54.9,57.425,16.8,11.7,,
18,Ceuta,Hombres,2018,22.845,65.73,50.685,,58.015,68.15,13.95,9.7,,
18,Ceuta,Hombres,2019,22.9775,67.3275,51.8225,,67.4825,58.400000000000006,15.075000000000001,9.475,,
18,Ceuta,Hombres,2020,21.822499999999998,64.6875,50.59,,64.36,64.65,14.7,5.45,,
18,Ceuta,Hombres,2021,26.945,61.4825,44.9225,,57.9625,71.0,12.425,8.175,,
18,Ceuta,Hombres,2022,26.2075,68.48,50.5,,31.9775,64.2,14.925,6.3,,
18,Ceuta,Hombres,2023,24.555,66.3,50.015,,64.225,55.599999999999994,11.25,8.4,,
18,Ceuta,Hombres,2024,19.215,66.775,53.9225,,54.815,63.525,11.65,8.55,,
18,Ceuta,Hombres,2025,18.215,67.2425,55.0175,,42.6325,65.1,12.85,5.8,,
18,Ceuta,Hombres,2026,22.29,75.21,58.45,,55.46,56.6,7.0,6.6,,
18,Ceuta,Mujeres,2010,28.345,42.92,30.71,,76.5875,53.85,34.625,20.4,,
18,Ceuta,Mujeres,2011,36.865,46.055,29.07,,70.8875,57.975,41.150000000000006,18.95,,
18,Ceuta,Mujeres,2012,47.925,50.5825,26.305,,61.46,52.75,22.924999999999997,23.025,,
18,Ceuta,Mujeres,2013,43.755,49.7625,27.942500000000003,,69.58,62.25,15.075,21.075,,
18,Ceuta,Mujeres,2014,36.3375,48.5675,30.9025,,78.75,72.95,16.975,16.9,,
18,Ceuta,Mujeres,2015,36.3925,47.082499999999996,29.8675,,81.19,66.4,24.275,19.025,,
18,Ceuta,Mujeres,2016,31.927500000000002,47.4725,32.2975,,53.4125,72.9,26.975,20.9,,
18,Ceuta,Mujeres,2017,29.4225,47.66,33.582499999999996,,53.6575,65.35,23.85,27.425,,
18,Ceuta,Mujeres,2018,36.175,52.2025,33.2325,,65.785,69.9,30.625,25.225,,
18,Ceuta,Mujeres,2019,29.665,48.8025,34.315,,40.435,67.85,33.05,21.55,,
18,Ceuta,Mujeres,2020,28.1725,47.9475,34.4,,60.465,68.15,27.175,15.05,,
18,Ceuta,Mujeres,2021,35.435,49.8825,32.1975,,76.14,71.0,23.3,14.875,,
18,Ceuta,Mujeres,2022,34.6275,53.295,34.7325,,76.7625,63.5,17.925,15.224999999999998,,
18,Ceuta,Mujeres,2023,36.1575,57.4075,36.63,,54.685,60.85,18.075,17.225,,
18,Ceuta,Mujeres,2024,36.8825,54.4525,34.3,,73.80499999999999,65.475,18.2,13.85,,
18,Ceuta,Mujeres,2025,31.96,54.9,37.4025,,67.97,69.275,15.075,14.2,,
18,Ceuta,Mujeres,2026,31.08,56.75,39.11,,67.09,63.8,21.0,20.6,,
15,Comunidad Foral de Navarra,Ambos géneros,2010,11.9025,60.725,53.5,122.025,30.294999999999998,33.65,24.575000000000003,14.575,26.148,26.55
15,Comunidad Foral de Navarra,Ambos géneros,2011,12.9875,60.9825,53.06,121.52499999999999,29.5525,40.075,25.825,14.575,28.228,27.83
15,Comunidad Foral de Navarra,Ambos géneros,2012,16.1625,60.715,50.9,119.75,40.64,46.275,21.8,16.375,29.569,29.38
15,Comunidad Foral de Navarra,Ambos géneros,2013,17.93,60.175,49.385,119.9,48.0975,50.7,20.1,16.05,30.464,26.26
15,Comunidad Foral de Navarra,Ambos géneros,2014,15.71,59.7525,50.3625,121.675,45.2875,57.725,22.475,17.775,29.647,24.64
15,Comunidad Foral de Navarra,Ambos géneros,2015,13.8275,58.8,50.67,120.15,38.3125,53.725,25.975,18.4,28.42,24.56
15,Comunidad Foral de Navarra,Ambos géneros,2016,12.485,58.545,51.2375,117.65,34.0875,55.5,25.15,16.725,28.018,24.88
15,Comunidad Foral de Navarra,Ambos géneros,2017,10.2375,59.120000000000005,53.0675,120.325,31.5375,44.175,22.975,16.05,26.265,25.16
15,Comunidad Foral de Navarra,Ambos géneros,2018,10.0275,59.0925,53.17,120.75,26.3525,46.825,24.025,16.299999999999997,23.179,27.09
15,Comunidad Foral de Navarra,Ambos géneros,2019,8.2425,58.635,53.8025,119.625,22.5325,33.175,25.675,16.75,22.366,28.0
15,Comunidad Foral de Navarra,Ambos géneros,2020,10.055,57.1275,51.379999999999995,112.75,25.6375,29.75,25.425,14.15,23.216,29.15
15,Comunidad Foral de Navarra,Ambos géneros,2021,10.712499999999999,58.1725,51.942499999999995,116.75,22.3825,45.85,24.05,15.625,21.597,29.99
15,Comunidad Foral de Navarra,Ambos géneros,2022,9.735,58.7225,53.0025,119.725,22.6275,44.575,21.3,14.275,18.544,30.42
15,Comunidad Foral de Navarra,Ambos géneros,2023,9.945,58.7875,52.94,120.975,25.4575,36.85,18.275,14.05,20.684,29.57
15,Comunidad Foral de Navarra,Ambos géneros,2024,7.64,59.2625,54.735,120.15,22.8975,31.2,16.45,12.875,20.38,29.86
15,Comunidad Foral de Navarra,Ambos géneros,2025,7.6899999999999995,58.9475,54.4125,119.425,20.795,38.325,17.45,12.675,,
15,Comunidad Foral de Navarra,Ambos géneros,2026,9.09,58.47,53.15,122.9,22.81,22.299999999999997,18.3,12.5,,
15,Comunidad Foral de Navarra,Hombres,2010,11.504999999999999,67.8875,60.08,,29.740000000000002,39.4,21.325,4.075,,23.45
15,Comunidad Foral de Navarra,Hombres,2011,12.5725,67.2025,58.7525,,25.475,38.1,23.200000000000003,4.35,,24.38
15,Comunidad Foral de Navarra,Hombres,2012,16.685,66.8125,55.665,,39.06,43.25,18.0,5.949999999999999,,25.29
15,Comunidad Foral de Navarra,Hombres,2013,17.1625,66.66499999999999,55.2225,,47.2275,49.6,17.625,6.225,,22.48
15,Comunidad Foral de Navarra,Hombres,2014,15.48,65.5475,55.3975,,54.175,61.725,20.424999999999997,6.275,,21.24
15,Comunidad Foral de Navarra,Hombres,2015,12.6775,64.07,55.945,,40.6575,56.925,22.65,6.975,,21.25
15,Comunidad Foral de Navarra,Hombres,2016,10.9275,63.417500000000004,56.49,,33.285,54.150000000000006,21.575,6.5,,21.77
15,Comunidad Foral de Navarra,Hombres,2017,7.7375,64.545,59.555,,23.4,43.525,21.325,5.65,,22.3
15,Comunidad Foral de Navarra,Hombres,2018,9.085,63.4425,57.685,,27.1425,44.224999999999994,22.1,5.625,,24.17
15,Comunidad Foral de Navarra,Hombres,2019,7.395,63.475,58.785,,23.8075,30.7,23.9,7.4,,25.19
15,Comunidad Foral de Navarra,Hombres,2020,9.99,62.4625,56.22,,27.815,27.25,20.625,5.575,,26.06
15,Comunidad Foral de Navarra,Hombres,2021,11.555,62.0775,54.91,,23.89,49.175,19.575,5.75,,26.97
15,Comunidad Foral de Navarra,Hombres,2022,9.2675,63.5875,57.7,,22.87,44.625,17.975,5.35,,27.78
15,Comunidad Foral de Navarra,Hombres,2023,9.157499999999999,63.49,57.6725,,27.584999999999997,32.175,16.7,6.1,,26.65
15,Comunidad Foral de Navarra,Hombres,2024,6.955,63.587500000000006,59.1625,,19.8,23.825000000000003,14.55,5.575,,26.93
15,Comunidad Foral de Navarra,Hombres,2025,6.4425,63.684999999999995,59.58,,17.560000000000002,35.35,13.525,5.875,,
15,Comunidad Foral de Navarra,Hombres,2026,8.36,63.95,58.61,,21.55,25.5,14.2,5.7,,
15,Comunidad Foral de Navarra,Mujeres,2010,12.395,53.6,46.957499999999996,,30.875,27.4,28.325,28.025,,31.75
15,Comunidad Foral de Navarra,Mujeres,2011,13.49,54.81,47.42,,33.43,42.275000000000006,28.7,27.15,,33.97
15,Comunidad Foral de Navarra,Mujeres,2012,15.530000000000001,54.7025,46.2025,,42.385,50.425,25.9,28.65,,35.91
15,Comunidad Foral de Navarra,Mujeres,2013,18.855,53.81,43.66,,49.3825,51.824999999999996,22.8,28.25,,32.32
15,Comunidad Foral de Navarra,Mujeres,2014,15.98,54.09,45.442499999999995,,35.7375,53.025,24.65,31.45,,30.19
15,Comunidad Foral de Navarra,Mujeres,2015,15.17,53.6525,45.5175,,35.595,50.65,29.5,32.15,,29.69
15,Comunidad Foral de Navarra,Mujeres,2016,14.2775,53.805,46.13,,35.2825,56.8,29.025,28.9,,30.25
15,Comunidad Foral de Navarra,Mujeres,2017,13.155,53.8575,46.775,,42.34,44.5,24.8,28.875,,30.25
15,Comunidad Foral de Navarra,Mujeres,2018,11.09,54.875,48.795,,25.415,49.375,26.025,28.5,,31.47
15,Comunidad Foral de Navarra,Mujeres,2019,9.2125,53.9425,48.975,,21.175,35.5,27.5,27.549999999999997,,32.45
15,Comunidad Foral de Navarra,Mujeres,2020,10.125,51.96,46.6925,,23.21,32.725,30.625,24.125,,33.93
15,Comunidad Foral de Navarra,Mujeres,2021,9.7675,54.36,49.055,,20.645,41.375,28.525,26.475,,34.4
15,Comunidad Foral de Navarra,Mujeres,2022,10.282499999999999,54.0025,48.45,,22.0775,44.525000000000006,24.8,24.5,,34.11
15,Comunidad Foral de Navarra,Mujeres,2023,10.8375,54.225,48.355000000000004,,22.424999999999997,41.3,19.9,23.225,,33.59
15,Comunidad Foral de Navarra,Mujeres,2024,8.4,55.0575,50.43,,26.835,38.075,18.45,21.25,,33.83
15,Comunidad Foral de Navarra,Mujeres,2025,9.1175,54.335,49.3775,,24.9325,41.375,21.8,20.675,,
15,Comunidad Foral de Navarra,Mujeres,2026,9.96,53.14,47.85,,24.69,19.0,22.9,20.6,,
13,Comunidad de Madrid,Ambos géneros,2010,15.8425,66.0775,55.61,133.5,37.115,39.0,18.8,11.525,21.695,40.67
13,Comunidad de Madrid,Ambos géneros,2011,16.3375,65.2375,54.58,132.6,40.855,45.15,19.25,11.7,21.841,40.86
13,Comunidad de Madrid,Ambos géneros,2012,18.53,65.325,53.22,133.45,48.055,50.925,17.425,12.425,21.552,38.85
13,Comunidad de Madrid,Ambos géneros,2013,19.7625,64.4625,51.72,132.8,48.81,57.95,16.4,13.7,21.438,36.29
13,Comunidad de Madrid,Ambos géneros,2014,18.747500000000002,63.86,51.8925,131.625,48.99,61.8,16.0,13.75,21.549,36.02
13,Comunidad de Madrid,Ambos géneros,2015,17.0575,64.575,53.557500000000005,131.35000000000002,44.1625,62.925,17.025,13.8,19.936,37.79
13,Comunidad de Madrid,Ambos géneros,2016,15.712499999999999,63.65,53.644999999999996,131.125,40.5175,58.65,18.35,13.1,19.717,40.54
13,Comunidad de Madrid,Ambos géneros,2017,13.3425,62.870000000000005,54.4825,130.475,34.69,53.1,18.95,12.875,19.662,43.52
13,Comunidad de Madrid,Ambos géneros,2018,12.219999999999999,62.895,55.207499999999996,130.3,27.4575,50.974999999999994,19.8,13.125,19.755,48.23
13,Comunidad de Madrid,Ambos géneros,2019,10.622499999999999,62.835,56.1575,130.7,29.09,44.95,19.525,13.175,18.529,48.87
13,Comunidad de Madrid,Ambos géneros,2020,12.497499999999999,62.14,54.3725,120.825,31.7825,36.275,18.75,12.85,17.765,48.05
13,Comunidad de Madrid,Ambos géneros,2021,11.6875,63.3275,55.925,128.275,29.4775,44.475,19.35,13.35,17.495,44.04
13,Comunidad de Madrid,Ambos géneros,2022,11.215,63.302499999999995,56.2,129.975,27.767500000000002,48.6,15.925,12.825,17.559,43.43
13,Comunidad de Madrid,Ambos géneros,2023,9.955,63.245,56.9525,130.0,27.3475,43.075,12.525,12.1,16.552,46.15
13,Comunidad de Madrid,Ambos géneros,2024,8.975,63.1475,57.480000000000004,129.85,20.3175,38.025,11.8,12.575,17.5,49.94
13,Comunidad de Madrid,Ambos géneros,2025,7.9675,63.2725,58.230000000000004,130.25,19.335,35.325,11.425,14.25,,
13,Comunidad de Madrid,Ambos géneros,2026,7.91,63.29,58.28,135.0,21.91,37.4,11.4,14.4,,
13,Comunidad de Madrid,Hombres,2010,15.5725,72.9225,61.5625,,38.825,40.325,18.175,5.1,,36.43
13,Comunidad de Madrid,Hombres,2011,16.395,71.99000000000001,60.1875,,42.275,46.725,18.4,5.7,,36.54
13,Comunidad de Madrid,Hombres,2012,19.105,71.245,57.635,,52.305,50.675,16.375,6.35,,34.75
13,Comunidad de Madrid,Hombres,2013,19.22,70.185,56.6925,,48.995,58.15,15.375,7.55,,32.55
13,Comunidad de Madrid,Hombres,2014,17.955,69.7125,57.197500000000005,,46.825,60.45,15.475,7.25,,32.19
13,Comunidad de Madrid,Hombres,2015,16.8075,70.49,58.64,,46.2575,62.7,17.6,7.8,,34.09
13,Comunidad de Madrid,Hombres,2016,15.005,68.97,58.615,,41.28,58.3,17.8,7.199999999999999,,36.67
13,Comunidad de Madrid,Hombres,2017,12.7925,68.2225,59.4975,,37.72,51.525,18.625,7.1,,39.41
13,Comunidad de Madrid,Hombres,2018,11.62,68.4175,60.4625,,30.1725,52.825,18.35,6.7,,43.69
13,Comunidad de Madrid,Hombres,2019,9.8125,67.805,61.1525,,28.46,41.275,18.3,6.925,,44.52
