"ccaa_id3","ccaa","anio","codigo","denominacion","importe_eur","concepto","capitulo","pagina","fuente_path","fuente_url","es_prorroga","consolidacion","unidad_origen","alias"
"ext","Extremadura",2016,"113E","Control interno y contabilidad pública",5845518,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"114A","Dirección y organización de la Función Pública",6275062,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"114B","Evaluación y calidad de los servicios",2200269,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"114C","Formación del personal de la Administrac. Pública",1954604,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"114D","Asesoramiento y defensa de intereses de la Admón",2825023,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"115A","Relaciones institucionales e informativas",27416239,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"115B","Relaciones con la administración local",45028056,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"116A","Protección civil e interior",6534532,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"121A","Amortizac. y gastos financ. del endeudam. público",380023696,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"131B","Fondo de contingencia",5e+06,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"211A","Dirección y administración de Sanidad",49242461,"sanidad",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"211B","Formación, inspección y calidad sanitarias",30107452,"sanidad",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"212A","Planificación y ordenación sanitarias",3618228,"sanidad",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"212B","Atención primaria de salud",621196979,"sanidad",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"212C","Atención especializada de salud",837681381,"sanidad",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"212D","Salud pública",8255390,"sanidad",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"221A","Dirección y administración de Educación",16771114,"educacion",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"221B","Formación del profesorado de Educación",6780253,"educacion",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"222A","Educación infantil y primaria",362282385,"educacion",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"222B","Educación secundaria y formación profesional",379060391,"educacion",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"222C","Educación especial, enseñanzas artístic. e idiomas",58286418,"educacion",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"222D","Enseñanzas universitarias",102205943,"educacion",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"222E","Educac. permanente y a distancia no universitaria",16680927,"educacion",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"222F","Enseñanza agraria",10411241,"educacion",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"222G","Actividades complementar. y ayudas a la enseñanza",63713509,"educacion",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"231A","Dirección y administración de Dependencia",3723836,"dependencia",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"232A","Atención a la dependencia",297299715,"dependencia",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"241A","Dirección y administración de Empleo",13457071,"empleo",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"242A","Fomento y calidad en el empleo",161683105,"empleo",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"242B","Formación para el empleo",74506061,"empleo",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"252A","Atención a la infancia y a las familias",40299054,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"252B","Inclusión social",76104709,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"252C","Cooperación al desarrollo y acción exterior",12945014,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"253A","Igualdad de oportunidades",8046928,"igualdad",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"253B","Promoción y servicios a la juventud",6456902,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"253C","Acciones en materia de emigración",778079,"diversidad",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"261A","Promoción y ayudas para el acceso a la vivienda",39821947,"vivienda",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"262A","Urbanismo, arquitectura y ordenac. del territorio",8636528,"vivienda",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"271A","Dirección y administración de Cultura",2553473,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"272A","Protección del patrimonio histórico-artístico",7390046,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"272B","Bibliotecas y archivos",6898128,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"272C","Museos y artes plásticas",6570053,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"273A","Promoción y cooperación cultural",8946043,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"273B","Teatro, música y cine",7530581,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"274A","Fomento y apoyo de las actividades deportivas",16410232,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"311A","Dirección y administración de Agricultura",27687657,"soberania",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"312A","Sanidad vegetal y animal",31980874,"soberania",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"312B","Competitividad y calidad produc. agríc. y ganadera",32316793,"soberania",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"313A","Regulación de producciones",601807389,"soberania",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"314A","Desarrollo del medio rural",22379643,"soberania",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"321A","Dir. y admón. de Empresa e Innovación",15959419,"idi",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"322A","Ordenación industrial y desarrollo energético",5537905,"educacion",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"323A","Desarrollo empresarial",38140736,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"323C","Empresa agroalimentaria",21580487,"soberania",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"324A","Consumo",4693794,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"325A","Relaciones laborales y condiciones de trabajo",6759759,"empleo",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"331A","Investigación y experimentación agraria",5680558,"idi",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"331B","Investigación, desarrollo tecnológico e innovación",48709320,"idi",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"331C","Estudios estadísticos y económicos",1357038,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"332A","Tecnologías de la información y las comunicaciones",37241289,"idi",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"333A","Energía renovable y eficiencia energética",12863135,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"341A","Comercio de calidad y artesanía extremeña",17900218,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"342A","Ordenación y promoción del turismo",23479376,"turismo",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"353A","Infraestructuras agrarias",129978745,"soberania",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"353B","Infraestructuras de carreteras",62861894,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"353C","Ordenación e inspección del transporte",34293551,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"354A","Medio natural y calidad ambiental",25910181,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"354B","Protección y defensa contra los incendios",38383502,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"354C","Conservación, protección y mejora de los montes",33548816,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2016,"354D","Saneamiento y abastecimiento de aguas",25192818,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2016/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2016/670o/16010003.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2015,"111A","Actividad legislativa",14500000,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2015/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2014/2510o/14010015.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2015,"111B","Actividad consultiva",1248112,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2015/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2014/2510o/14010015.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2015,"112A","Dirección y administración de Presidencia",7668529,"direccion",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2015/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2014/2510o/14010015.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2015,"113A","Dirección de Administración y Hacienda Públicas",11521688,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2015/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2014/2510o/14010015.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2015,"113B","Planificación, programación y presupuestación",4897182,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2015/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2014/2510o/14010015.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2015,"113C","Administración tributaria",5690042,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2015/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2014/2510o/14010015.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2015,"113D","Administración del patrimonio",1692907,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2015/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2014/2510o/14010015.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2015,"113E","Control interno y contabilidad pública",5621845,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2015/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2014/2510o/14010015.pdf",FALSE,"no_aplica","eur","ley_doe"
"ext","Extremadura",2015,"114A","Dirección y organización de la Función Pública",5758555,"",,,"/Users/cristiancpv/Desktop/TRABAJO/OBSERVATORIO/CANARIAS EN DATOS/Presupuestos/fuentes/raw/ext/2015/ley_doe.pdf","https://doe.juntaex.es/pdfs/doe/2014/2510o/14010015.pdf",FALSE,"no_aplica","eur","ley_doe"
