year,month,fecha,file_idx,sheet_name,ncol,nrow,col_signature,first_row,second_row,tipo_hoja,periodo
2024,1,2024-01-01,1,52SubtipoVinculadaGI,16,45,...1 | GRADO I | ...3 | ...4 | Prestación económica vinculada al S.A.D. | ...6 | Prestación económica vinculada al S.A.R. | ...8 | Prestación económica vinculada al S.C.D. | ...10 | Prestación económica vinculada al S.P.A.P.D. | ...12 | Prestación económica vinculada al Servicio de Teleasistencia | ...14 | Prestación económica vinculada al Servicio - Subtipo No Informado | ...16,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | 5.2.3. SUBTIPO DE P.E. VINCULADA AL SERVICIO. GRADO I | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,6perfcuidador,9,17,6. PERFIL DE CUIDADOR. TOTAL DE CCAA | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9,Situación a 31 de enero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,61aperfcuidadorCCAA,8,26,6.1. PERFIL DEL CUIDADOR POR CCAA. SEXO | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8,NA | NA | NA | NA | NA | NA | NA | NA,Situación a 31 de enero de 2024 | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,62bperfcuidadorCCAA,13,24,...1 | 6.2. PERFIL DEL CUIDADOR POR CCAA. EDAD | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13,NA | Situación a 31 de enero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,63cperfcuidadorCCAA,21,24,...1 | 6.3. PERFIL DEL CUIDADOR POR CCAA. PARENTESCO | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21,NA | Situación a 31 de enero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,7Intensidad,17,18,Prestación...1 | Ayuda a domicilio | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | Prestación...9 | PE Vinculada al Servicio | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,7IntensidadCCAA,17,31,Tipo Prestación...1 | Ayuda a Domicilio | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | Tipo Prestación...9 | PE Vinculada al Servicio | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,7IntenSAD_CCAA,17,31,Tipo Prestación...1 | Ayuda a Domicilio | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | Tipo Prestación...9 | PE Vinculada al Servicio | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,7IntenPE_SAD_CCAA,17,31,Tipo Prestación...1 | PE Vinculada al Servicio...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | Tipo Prestación...9 | PE Vinculada al Servicio...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,8CuantíaPrest,11,35,Prestación...1 | PE Cuidados Familiares | ...3 | ...4 | PE Asistencia Personal | ...6 | ...7 | ...8 | Prestación...9 | PE Vinculada al Servicio | ...11,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,8CuantíaPEC_CCAA,17,31,Tipo Prestación...1 | PE Cuidados Familiares...2 | PE Cuidados Familiares...3 | ...4 | ...5 | ...6 | ...7 | ...8 | Tipo Prestación...9 | PE Vinculada al Servicio | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,8CuantíaAP_CCAA,17,31,Tipo Prestación...1 | PE Asistencia Personal...2 | PE Asistencia Personal...3 | ...4 | ...5 | ...6 | ...7 | ...8 | Tipo Prestación...9 | PE Vinculada al Servicio | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,8CuantíaPEVsad_CCAA,17,31,Tipo Prestación...1 | PE Vinculada al Servicio...2 | Prestación económica vinculada al S.A.D. | ...4 | ...5 | ...6 | ...7 | ...8 | Tipo Prestación...9 | PE Vinculada al Servicio...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,8CuantíaPEVsar_CCAA,17,31,Tipo Prestación...1 | PE Vinculada al Servicio...2 | Prestación económica vinculada al S.A.R. | ...4 | ...5 | ...6 | ...7 | ...8 | Tipo Prestación...9 | PE Vinculada al Servicio...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,8CuantíaPEVcd_CCAA,17,31,Tipo Prestación...1 | PE Vinculada al Servicio...2 | Prestación económica vinculada al S.C.D. | ...4 | ...5 | ...6 | ...7 | ...8 | Tipo Prestación...9 | PE Vinculada al Servicio...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,8CuantíaPEVpapd_CCAA,17,31,Tipo Prestación...1 | PE Vinculada al Servicio...2 | Prestación económica vinculada al S.P.A.P.D. | ...4 | ...5 | ...6 | ...7 | ...8 | Tipo Prestación...9 | PE Vinculada al Servicio...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,8CuantíaPEVteleasist_CCAA,17,31,Tipo Prestación...1 | PE Vinculada al Servicio...2 | Prestación económica vinculada al Servicio de Teleasistencia | ...4 | ...5 | ...6 | ...7 | ...8 | Tipo Prestación...9 | PE Vinculada al Servicio...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,9TiempoEspera,16,33,9. TIEMPO MEDIO DE RESOLUCIÓN POR CCAA | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16,NA | Situación a 31 de enero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,10pendResol,16,35,Tipo Prestación...1 | Ayuda a Domicilio | ...3 | ...4 | ...5 | ...6 | ...7 | Tipo Prestación...8 | PE Vinculada al Servicio | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,10pendPrest,17,32,Tipo Prestación...1 | Ayuda a Domicilio | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | Tipo Prestación...9 | PE Vinculada al Servicio | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,10pend,13,33,Tipo Prestación | Ayuda a Domicilio | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | Total de prestaciones,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,11ListaEspera,16,26,11. PERSONAS BENEFICIARIAS CON DERECHO Y RESOLUCIONES DE PIA POR CCAA. TODOS LOS GRADOS | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,Situación a 31 de enero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,11ListaEsperaGIII,16,26,11.1. PERSONAS BENEFICIARIAS CON DERECHO Y RESOLUCIONES DE PIA POR CCAA. GRADO III | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,Situación a 31 de enero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,11ListaEsperaGII,16,26,11.2. PERSONAS BENEFICIARIAS CON DERECHO Y RESOLUCIONES DE PIA POR CCAA. GRADO II | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,Situación a 31 de enero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,11ListaEsperaGI,16,26,11.3. PERSONAS BENEFICIARIAS CON DERECHO Y RESOLUCIONES DE PIA POR CCAA. GRADO I | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,Situación a 31 de enero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,1,2024-01-01,1,12BenefEfect,16,29,12. PERSONAS CON RESOLUCIÓN DE PIA Y PRESTACIÓN EFECTIVA O NO EFECTIVA | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16,Situación a 31 de enero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,benpresaad_v2,post
2024,2,2024-02-01,1,porsaad,0,0,,,,otros,post
2024,2,2024-02-01,1,indsaad,16,28,...1 | ÍNDICE (1/2) | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,INFORMACIÓN INCORPORADA AL SISAAD SOBRE EXPEDIENTES EN VIGOR A | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | 45351,otros,post
2024,2,2024-02-01,1,indsaad2,16,32,...1 | ÍNDICE (2/2) | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,INFORMACIÓN INCORPORADA AL SISAAD SOBRE EXPEDIENTES EN VIGOR A | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | 45351,otros,post
2024,2,2024-02-01,1,EVO,21,39,1.1. EVOLUCIÓN DE LAS PRINCIPALES VARIABLES | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | Total nacional | NA | NA | NA | NA | NA | NA | NA | Tasas de variación anual | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,EVO_sol,21,23,1.2. EVOLUCIÓN DE LAS SOLICITUDES POR CCAA | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | Número | NA | NA | NA | NA | NA | NA | NA | Tasas de variación anual | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,EVO_resol,21,23,1.3. EVOLUCIÓN DE LAS RESOLUCIONES DE GRADO POR CCAA | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | Número | NA | NA | NA | NA | NA | NA | NA | Tasas de variación anual | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,EVO_derecho,21,23,1.4. EVOLUCIÓN DE LAS PERSONAS CON DERECHO A PRESTACIÓN POR CCAA | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | Número | NA | NA | NA | NA | NA | NA | NA | Tasas de variación anual | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,EVO_resolPIA,21,23,1.5. EVOLUCIÓN DE LAS RESOLUCIONES DE PIA POR CCAA | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | Número | NA | NA | NA | NA | NA | NA | NA | Tasas de variación anual | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,EVO_sinPIA,21,23,1.6. EVOLUCIÓN DE LAS PERSONAS CON DERECHO A PRESTACIÓN SIN RESOLUCIONES DE PIA POR CCAA | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | Número | NA | NA | NA | NA | NA | NA | NA | Tasas de variación anual | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,EVO_prest,21,23,1.7. EVOLUCIÓN DE LAS PRESTACIONES POR CCAA | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | Número | NA | NA | NA | NA | NA | NA | NA | Tasas de variación anual | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,20pobl,35,33,...1 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | 0 a 64...10 | ...11 | 0 a 64...12 | ...13 | 0 a 64...14 | ...15 | ...16 | 65 a 79...17 | ...18 | 65 a 79...19 | ...20 | 65 a 79...21 | ...22 | ...23 | 80 y +...24 | ...25 | 80 y +...26 | ...27 | 80 y +...28 | ...29 | ...30 | ...31 | ...32 | ...33 | ...34 | ...35,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,21solsaad,9,28,...1 | ...2 | ...3 | ...4 | ...5 | Mujer | ...7 | ...8 | Hombre,NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA,solsaad,post
2024,2,2024-02-01,1,22solcasaadpot,18,29,2.2. SOLICITUDES EN RELACIÓN A LA POBLACIÓN POTENCIALMENTE DEPENDIENTE | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18,NA | Situación a 29 de febrero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,23solcasaad,29,37,...1 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | 0 a 64...10 | ...11 | 0 a 64...12 | ...13 | 0 a 64...14 | ...15 | ...16 | 65 a 79...17 | ...18 | 65 a 79...19 | ...20 | 65 a 79...21 | ...22 | ...23 | 80 y +...24 | ...25 | 80 y +...26 | ...27 | 80 y +...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,24solcasaad_pobl,14,33,...1 | ...2 | ...3 | ...4 | ...5 | ...6 | 0 a 64 | ...8 | ...9 | 65 a 79 | ...11 | ...12 | 80 y + | ...14,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,3solcasaad,26,32,...1 | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | 0 a 64 | ...20 | ...21 | 65 a 79 | ...23 | ...24 | 80 y + | ...26,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,24asolcasaad_pobl,50,29,2.4.b. SOLICITUDES EN RELACIÓN A LA POBLACIÓN POR TRAMOS DE EDAD. GRÁFICOS | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26 | ...27 | ...28 | ...29 | ...30 | ...31 | ...32 | ...33 | ...34 | ...35 | ...36 | ...37 | ...38 | ...39 | ...40 | ...41 | ...42 | ...43 | ...44 | ...45 | ...46 | ...47 | ...48 | ...49 | ...50,NA | Situación a 29 de febrero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,25solaltabaja,29,45,...1 | ...2 | ...3 | ...4 | ...5 | 0 a 64 | ...7 | ...8 | 65 a 79 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24 | ...25 | ...26 | ...27 | ...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
2024,2,2024-02-01,1,26perfsaad,29,35,...1 | ...2 | ...3 | Menores de 3 | ...5 | ...6 | 3 a 18 | ...8 | ...9 | 19 a 30 | ...11 | ...12 | 31 a 45 | ...14 | ...15 | 46 a 54 | ...17 | ...18 | 55 a 64 | ...20 | ...21 | 65 a 79 | ...23 | ...24 | 80 y + | ...26 | ...27 | ...28 | ...29,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,perfsaad,post
2024,2,2024-02-01,1,31dictsaad,24,34,...1 | 3.1.  RESOLUCIONES DE GRADO | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18 | ...19 | ...20 | ...21 | ...22 | ...23 | ...24,NA | Situación a 29 de febrero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,dictsaad,post
2024,2,2024-02-01,1,31adictsaad,19,32,...1 | ...2 | ...3 | ...4 | PAPD | ...6 | Teleasistencia | ...8 | Ayuda a Domicilio | ...10 | Centros Día/Noche | ...12 | Atención Residencial | ...14 | PE Vinculada al Servicio | ...16 | PE Cuidados Familiares | ...18 | PE Asistencia Personal,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,3.1.a.  RESOLUCIONES DE GRADO SEGÚN EL GRADO DE DEPENDENCIA RECONOCIDO Y CCAA. GRÁFICO | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,dictsaad,post
2024,2,2024-02-01,1,31bdictsaad,19,32,...1 | ...2 | ...3 | ...4 | PAPD | ...6 | Teleasistencia | ...8 | Ayuda a Domicilio | ...10 | Centros Día/Noche | ...12 | Atención Residencial | ...14 | PE Vinculada al Servicio | ...16 | PE Cuidados Familiares | ...18 | PE Asistencia Personal,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,3.1.b.  BENEFICIARIOS CON DERECHO POR GRADO Y CCAA. GRÁFICO | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,dictsaad,post
2024,2,2024-02-01,1,32dictcasaadpot,18,31,3.2. RESOLUCIONES DE GRADO EN RELACIÓN A LA POBLACIÓN POTENCIALMENTE DEPENDIENTE | ...2 | ...3 | ...4 | ...5 | ...6 | ...7 | ...8 | ...9 | ...10 | ...11 | ...12 | ...13 | ...14 | ...15 | ...16 | ...17 | ...18,NA | Situación a 29 de febrero de 2024 | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA | NA,otros,post
