df_origen;ccaa;periodo;variable;yhat
benpresaad_all;Galicia;2024-05;ppd;4,71110864535257e+05
benpresaad_all;Galicia;2024-06;ppd;4,71504259056625e+05
benpresaad_all;Galicia;2024-07;ppd;4,71897653577992e+05
benpresaad_all;Galicia;2024-08;ppd;4,72291048099359e+05
benpresaad_all;Galicia;2024-09;ppd;4,72684442620726e+05
benpresaad_all;Galicia;2024-10;ppd;4,73077837142094e+05
benpresaad_all;Galicia;2024-11;ppd;4,73471231663461e+05
benpresaad_all;Galicia;2024-12;ppd;4,73864626184828e+05
benpresaad_all;Galicia;2025-01;ppd;4,74258020706195e+05
benpresaad_all;Galicia;2025-02;ppd;4,74651415227563e+05
benpresaad_all;Galicia;2025-03;ppd;4,75044809748930e+05
benpresaad_all;Galicia;2025-04;ppd;4,75438204270297e+05
benpresaad_all;Galicia;2025-05;ppd;4,75831598791664e+05
benpresaad_all;Galicia;2025-06;ppd;4,76224993313031e+05
benpresaad_all;Galicia;2025-07;ppd;4,76618387834399e+05
benpresaad_all;Galicia;2025-08;ppd;4,77011782355766e+05
benpresaad_all;Galicia;2025-09;ppd;4,77405176877133e+05
benpresaad_all;Galicia;2023-01;ppd_percent;1,73599603563779e+01
benpresaad_all;Galicia;2023-02;ppd_percent;1,73785761528233e+01
benpresaad_all;Galicia;2023-03;ppd_percent;1,73971919492687e+01
benpresaad_all;Galicia;2023-04;ppd_percent;1,74158077457141e+01
benpresaad_all;Galicia;2023-05;ppd_percent;1,74344235421595e+01
benpresaad_all;Galicia;2023-06;ppd_percent;1,74530393386048e+01
benpresaad_all;Galicia;2023-07;ppd_percent;1,74716551350502e+01
benpresaad_all;Galicia;2023-08;ppd_percent;1,74902709314956e+01
benpresaad_all;Galicia;2023-09;ppd_percent;1,75088867279410e+01
benpresaad_all;Galicia;2023-10;ppd_percent;1,75275025243864e+01
benpresaad_all;Galicia;2023-11;ppd_percent;1,75461183208318e+01
benpresaad_all;Galicia;2023-12;ppd_percent;1,75647341172771e+01
benpresaad_all;Galicia;2024-01;ppd_percent;1,75833499137225e+01
benpresaad_all;Galicia;2024-02;ppd_percent;1,76019657101679e+01
benpresaad_all;Galicia;2024-03;ppd_percent;1,76205815066133e+01
benpresaad_all;Galicia;2024-04;ppd_percent;1,76391973030587e+01
benpresaad_all;Galicia;2024-05;ppd_percent;1,76578130995041e+01
benpresaad_all;Galicia;2024-06;ppd_percent;1,76764288959494e+01
benpresaad_all;Galicia;2024-07;ppd_percent;1,76950446923948e+01
benpresaad_all;Galicia;2024-08;ppd_percent;1,77136604888402e+01
benpresaad_all;Galicia;2024-09;ppd_percent;1,77322762852856e+01
benpresaad_all;Galicia;2024-10;ppd_percent;1,77508920817310e+01
benpresaad_all;Galicia;2024-11;ppd_percent;1,77695078781764e+01
benpresaad_all;Galicia;2024-12;ppd_percent;1,77881236746218e+01
benpresaad_all;Galicia;2025-01;ppd_percent;1,78067394710671e+01
benpresaad_all;Galicia;2025-02;ppd_percent;1,78253552675125e+01
benpresaad_all;Galicia;2025-03;ppd_percent;1,78439710639579e+01
benpresaad_all;Galicia;2025-04;ppd_percent;1,78625868604033e+01
benpresaad_all;Galicia;2025-05;ppd_percent;1,78812026568487e+01
benpresaad_all;Galicia;2025-06;ppd_percent;1,78998184532941e+01
benpresaad_all;Galicia;2025-07;ppd_percent;1,79184342497394e+01
benpresaad_all;Galicia;2025-08;ppd_percent;1,79370500461848e+01
benpresaad_all;Galicia;2025-09;ppd_percent;1,79556658426302e+01
benpresaad_all;Islas Baleares;2023-01;censo_total;1,17559059322094e+06
benpresaad_all;Islas Baleares;2023-02;censo_total;1,17623533052413e+06
benpresaad_all;Islas Baleares;2023-03;censo_total;1,17688006782733e+06
benpresaad_all;Islas Baleares;2023-04;censo_total;1,17752480513053e+06
benpresaad_all;Islas Baleares;2023-05;censo_total;1,17816954243372e+06
benpresaad_all;Islas Baleares;2023-06;censo_total;1,17881427973692e+06
benpresaad_all;Islas Baleares;2023-07;censo_total;1,17945901704012e+06
benpresaad_all;Islas Baleares;2023-08;censo_total;1,18010375434332e+06
benpresaad_all;Islas Baleares;2023-09;censo_total;1,18074849164651e+06
benpresaad_all;Islas Baleares;2023-10;censo_total;1,18139322894971e+06
benpresaad_all;Islas Baleares;2023-11;censo_total;1,18203796625291e+06
benpresaad_all;Islas Baleares;2023-12;censo_total;1,18268270355610e+06
benpresaad_all;Islas Baleares;2024-01;censo_total;1,18332744085930e+06
benpresaad_all;Islas Baleares;2024-02;censo_total;1,18397217816250e+06
benpresaad_all;Islas Baleares;2024-03;censo_total;1,18461691546570e+06
benpresaad_all;Islas Baleares;2024-04;censo_total;1,18526165276889e+06
benpresaad_all;Islas Baleares;2024-05;censo_total;1,18590639007209e+06
benpresaad_all;Islas Baleares;2024-06;censo_total;1,18655112737529e+06
benpresaad_all;Islas Baleares;2024-07;censo_total;1,18719586467849e+06
benpresaad_all;Islas Baleares;2024-08;censo_total;1,18784060198168e+06
benpresaad_all;Islas Baleares;2024-09;censo_total;1,18848533928488e+06
benpresaad_all;Islas Baleares;2024-10;censo_total;1,18913007658808e+06
benpresaad_all;Islas Baleares;2024-11;censo_total;1,18977481389127e+06
benpresaad_all;Islas Baleares;2024-12;censo_total;1,19041955119447e+06
benpresaad_all;Islas Baleares;2025-01;censo_total;1,19106428849767e+06
benpresaad_all;Islas Baleares;2025-02;censo_total;1,19170902580087e+06
benpresaad_all;Islas Baleares;2025-03;censo_total;1,19235376310406e+06
benpresaad_all;Islas Baleares;2025-04;censo_total;1,19299850040726e+06
benpresaad_all;Islas Baleares;2025-05;censo_total;1,19364323771046e+06
benpresaad_all;Islas Baleares;2025-06;censo_total;1,19428797501365e+06
benpresaad_all;Islas Baleares;2025-07;censo_total;1,19493271231685e+06
benpresaad_all;Islas Baleares;2025-08;censo_total;1,19557744962005e+06
benpresaad_all;Islas Baleares;2025-09;censo_total;1,19622218692325e+06
benpresaad_all;Islas Baleares;2023-01;ppd;1,16085722302197e+05
benpresaad_all;Islas Baleares;2023-02;ppd;1,16237393519128e+05
benpresaad_all;Islas Baleares;2023-03;ppd;1,16389064736059e+05
benpresaad_all;Islas Baleares;2023-04;ppd;1,16540735952990e+05
benpresaad_all;Islas Baleares;2023-05;ppd;1,16692407169921e+05
benpresaad_all;Islas Baleares;2023-06;ppd;1,16844078386853e+05
benpresaad_all;Islas Baleares;2023-07;ppd;1,16995749603784e+05
benpresaad_all;Islas Baleares;2023-08;ppd;1,17147420820715e+05
benpresaad_all;Islas Baleares;2023-09;ppd;1,17299092037646e+05
benpresaad_all;Islas Baleares;2023-10;ppd;1,17450763254577e+05
benpresaad_all;Islas Baleares;2023-11;ppd;1,17602434471508e+05
benpresaad_all;Islas Baleares;2023-12;ppd;1,17754105688439e+05
benpresaad_all;Islas Baleares;2024-01;ppd;1,17905776905370e+05
benpresaad_all;Islas Baleares;2024-02;ppd;1,18057448122302e+05
benpresaad_all;Islas Baleares;2024-03;ppd;1,18209119339233e+05
benpresaad_all;Islas Baleares;2024-04;ppd;1,18360790556164e+05
benpresaad_all;Islas Baleares;2024-05;ppd;1,18512461773095e+05
benpresaad_all;Islas Baleares;2024-06;ppd;1,18664132990026e+05
benpresaad_all;Islas Baleares;2024-07;ppd;1,18815804206957e+05
benpresaad_all;Islas Baleares;2024-08;ppd;1,18967475423888e+05
benpresaad_all;Islas Baleares;2024-09;ppd;1,19119146640819e+05
benpresaad_all;Islas Baleares;2024-10;ppd;1,19270817857751e+05
benpresaad_all;Islas Baleares;2024-11;ppd;1,19422489074682e+05
benpresaad_all;Islas Baleares;2024-12;ppd;1,19574160291613e+05
benpresaad_all;Islas Baleares;2025-01;ppd;1,19725831508544e+05
benpresaad_all;Islas Baleares;2025-02;ppd;1,19877502725475e+05
benpresaad_all;Islas Baleares;2025-03;ppd;1,20029173942406e+05
benpresaad_all;Islas Baleares;2025-04;ppd;1,20180845159337e+05
benpresaad_all;Islas Baleares;2025-05;ppd;1,20332516376269e+05
benpresaad_all;Islas Baleares;2025-06;ppd;1,20484187593200e+05
benpresaad_all;Islas Baleares;2025-07;ppd;1,20635858810131e+05
benpresaad_all;Islas Baleares;2025-08;ppd;1,20787530027062e+05
benpresaad_all;Islas Baleares;2025-09;ppd;1,20939201243993e+05
benpresaad_all;Islas Baleares;2023-01;ppd_percent;9,88261612888469e+00
benpresaad_all;Islas Baleares;2023-02;ppd_percent;9,89060132321707e+00
benpresaad_all;Islas Baleares;2023-03;ppd_percent;9,89858651754946e+00
benpresaad_all;Islas Baleares;2023-04;ppd_percent;9,90657171188185e+00
benpresaad_all;Islas Baleares;2023-05;ppd_percent;9,91455690621424e+00
benpresaad_all;Islas Baleares;2023-06;ppd_percent;9,92254210054662e+00
benpresaad_all;Islas Baleares;2023-07;ppd_percent;9,93052729487901e+00
benpresaad_all;Islas Baleares;2023-08;ppd_percent;9,93851248921140e+00
benpresaad_all;Islas Baleares;2023-09;ppd_percent;9,94649768354378e+00
benpresaad_all;Islas Baleares;2023-10;ppd_percent;9,95448287787617e+00
benpresaad_all;Islas Baleares;2023-11;ppd_percent;9,96246807220856e+00
benpresaad_all;Islas Baleares;2023-12;ppd_percent;9,97045326654095e+00
benpresaad_all;Islas Baleares;2024-01;ppd_percent;9,97843846087333e+00
benpresaad_all;Islas Baleares;2024-02;ppd_percent;9,98642365520572e+00
benpresaad_all;Islas Baleares;2024-03;ppd_percent;9,99440884953811e+00
benpresaad_all;Islas Baleares;2024-04;ppd_percent;1,00023940438705e+01
benpresaad_all;Islas Baleares;2024-05;ppd_percent;1,00103792382029e+01
benpresaad_all;Islas Baleares;2024-06;ppd_percent;1,00183644325353e+01
benpresaad_all;Islas Baleares;2024-07;ppd_percent;1,00263496268677e+01
benpresaad_all;Islas Baleares;2024-08;ppd_percent;1,00343348212000e+01
benpresaad_all;Islas Baleares;2024-09;ppd_percent;1,00423200155324e+01
benpresaad_all;Islas Baleares;2024-10;ppd_percent;1,00503052098648e+01
benpresaad_all;Islas Baleares;2024-11;ppd_percent;1,00582904041972e+01
benpresaad_all;Islas Baleares;2024-12;ppd_percent;1,00662755985296e+01
benpresaad_all;Islas Baleares;2025-01;ppd_percent;1,00742607928620e+01
benpresaad_all;Islas Baleares;2025-02;ppd_percent;1,00822459871944e+01
benpresaad_all;Islas Baleares;2025-03;ppd_percent;1,00902311815268e+01
benpresaad_all;Islas Baleares;2025-04;ppd_percent;1,00982163758591e+01
benpresaad_all;Islas Baleares;2025-05;ppd_percent;1,01062015701915e+01
benpresaad_all;Islas Baleares;2025-06;ppd_percent;1,01141867645239e+01
benpresaad_all;Islas Baleares;2025-07;ppd_percent;1,01221719588563e+01
benpresaad_all;Islas Baleares;2025-08;ppd_percent;1,01301571531887e+01
benpresaad_all;Islas Baleares;2025-09;ppd_percent;1,01381423475211e+01
benpresaad_all;La Rioja;2023-01;censo_total;3,17430297967081e+05
benpresaad_all;La Rioja;2023-02;censo_total;3,17412761606839e+05
benpresaad_all;La Rioja;2023-03;censo_total;3,17395225246596e+05
benpresaad_all;La Rioja;2023-04;censo_total;3,17377688886354e+05
benpresaad_all;La Rioja;2023-05;censo_total;3,17360152526112e+05
benpresaad_all;La Rioja;2023-06;censo_total;3,17342616165870e+05
benpresaad_all;La Rioja;2023-07;censo_total;3,17325079805627e+05
benpresaad_all;La Rioja;2023-08;censo_total;3,17307543445385e+05
benpresaad_all;La Rioja;2023-09;censo_total;3,17290007085142e+05
benpresaad_all;La Rioja;2023-10;censo_total;3,17272470724900e+05
benpresaad_all;La Rioja;2023-11;censo_total;3,17254934364658e+05
benpresaad_all;La Rioja;2023-12;censo_total;3,17237398004416e+05
benpresaad_all;La Rioja;2024-01;censo_total;3,17219861644173e+05
benpresaad_all;La Rioja;2024-02;censo_total;3,17202325283931e+05
benpresaad_all;La Rioja;2024-03;censo_total;3,17184788923688e+05
benpresaad_all;La Rioja;2024-04;censo_total;3,17167252563446e+05
benpresaad_all;La Rioja;2024-05;censo_total;3,17149716203204e+05
benpresaad_all;La Rioja;2024-06;censo_total;3,17132179842961e+05
benpresaad_all;La Rioja;2024-07;censo_total;3,17114643482719e+05
benpresaad_all;La Rioja;2024-08;censo_total;3,17097107122477e+05
benpresaad_all;La Rioja;2024-09;censo_total;3,17079570762234e+05
benpresaad_all;La Rioja;2024-10;censo_total;3,17062034401992e+05
benpresaad_all;La Rioja;2024-11;censo_total;3,17044498041750e+05
benpresaad_all;La Rioja;2024-12;censo_total;3,17026961681507e+05
benpresaad_all;La Rioja;2025-01;censo_total;3,17009425321265e+05
benpresaad_all;La Rioja;2025-02;censo_total;3,16991888961023e+05
benpresaad_all;La Rioja;2025-03;censo_total;3,16974352600780e+05
benpresaad_all;La Rioja;2025-04;censo_total;3,16956816240538e+05
benpresaad_all;La Rioja;2025-05;censo_total;3,16939279880296e+05
benpresaad_all;La Rioja;2025-06;censo_total;3,16921743520053e+05
benpresaad_all;La Rioja;2025-07;censo_total;3,16904207159811e+05
benpresaad_all;La Rioja;2025-08;censo_total;3,16886670799569e+05
benpresaad_all;La Rioja;2025-09;censo_total;3,16869134439326e+05
benpresaad_all;La Rioja;2023-01;ppd;4,47128784887430e+04
benpresaad_all;La Rioja;2023-02;ppd;4,47508050222004e+04
benpresaad_all;La Rioja;2023-03;ppd;4,47887315556578e+04
benpresaad_all;La Rioja;2023-04;ppd;4,48266580891152e+04
benpresaad_all;La Rioja;2023-05;ppd;4,48645846225727e+04
benpresaad_all;La Rioja;2023-06;ppd;4,49025111560301e+04
benpresaad_all;La Rioja;2023-07;ppd;4,49404376894875e+04
benpresaad_all;La Rioja;2023-08;ppd;4,49783642229449e+04
benpresaad_all;La Rioja;2023-09;ppd;4,50162907564023e+04
benpresaad_all;La Rioja;2023-10;ppd;4,50542172898597e+04
benpresaad_all;La Rioja;2023-11;ppd;4,50921438233171e+04
benpresaad_all;La Rioja;2023-12;ppd;4,51300703567745e+04
benpresaad_all;La Rioja;2024-01;ppd;4,51679968902320e+04
benpresaad_all;La Rioja;2024-02;ppd;4,52059234236894e+04
benpresaad_all;La Rioja;2024-03;ppd;4,52438499571468e+04
benpresaad_all;La Rioja;2024-04;ppd;4,52817764906042e+04
benpresaad_all;La Rioja;2024-05;ppd;4,53197030240616e+04
benpresaad_all;La Rioja;2024-06;ppd;4,53576295575190e+04
benpresaad_all;La Rioja;2024-07;ppd;4,53955560909764e+04
benpresaad_all;La Rioja;2024-08;ppd;4,54334826244338e+04
benpresaad_all;La Rioja;2024-09;ppd;4,54714091578913e+04
benpresaad_all;La Rioja;2024-10;ppd;4,55093356913487e+04
benpresaad_all;La Rioja;2024-11;ppd;4,55472622248061e+04
benpresaad_all;La Rioja;2024-12;ppd;4,55851887582635e+04
benpresaad_all;La Rioja;2025-01;ppd;4,56231152917209e+04
benpresaad_all;La Rioja;2025-02;ppd;4,56610418251783e+04
benpresaad_all;La Rioja;2025-03;ppd;4,56989683586357e+04
benpresaad_all;La Rioja;2025-04;ppd;4,57368948920931e+04
benpresaad_all;La Rioja;2025-05;ppd;4,57748214255506e+04
benpresaad_all;La Rioja;2025-06;ppd;4,58127479590080e+04
benpresaad_all;La Rioja;2025-07;ppd;4,58506744924654e+04
benpresaad_all;La Rioja;2025-08;ppd;4,58886010259228e+04
benpresaad_all;La Rioja;2025-09;ppd;4,59265275593802e+04
benpresaad_all;La Rioja;2023-01;ppd_percent;1,40788742220128e+01
benpresaad_all;La Rioja;2023-02;ppd_percent;1,40914172908363e+01
benpresaad_all;La Rioja;2023-03;ppd_percent;1,41039603596598e+01
benpresaad_all;La Rioja;2023-04;ppd_percent;1,41165034284832e+01
benpresaad_all;La Rioja;2023-05;ppd_percent;1,41290464973067e+01
benpresaad_all;La Rioja;2023-06;ppd_percent;1,41415895661302e+01
benpresaad_all;La Rioja;2023-07;ppd_percent;1,41541326349537e+01
benpresaad_all;La Rioja;2023-08;ppd_percent;1,41666757037772e+01
benpresaad_all;La Rioja;2023-09;ppd_percent;1,41792187726006e+01
benpresaad_all;La Rioja;2023-10;ppd_percent;1,41917618414241e+01
benpresaad_all;La Rioja;2023-11;ppd_percent;1,42043049102476e+01
benpresaad_all;La Rioja;2023-12;ppd_percent;1,42168479790711e+01
benpresaad_all;La Rioja;2024-01;ppd_percent;1,42293910478945e+01
benpresaad_all;La Rioja;2024-02;ppd_percent;1,42419341167180e+01
benpresaad_all;La Rioja;2024-03;ppd_percent;1,42544771855415e+01
benpresaad_all;La Rioja;2024-04;ppd_percent;1,42670202543650e+01
benpresaad_all;La Rioja;2024-05;ppd_percent;1,42795633231884e+01
benpresaad_all;La Rioja;2024-06;ppd_percent;1,42921063920119e+01
benpresaad_all;La Rioja;2024-07;ppd_percent;1,43046494608354e+01
benpresaad_all;La Rioja;2024-08;ppd_percent;1,43171925296589e+01
benpresaad_all;La Rioja;2024-09;ppd_percent;1,43297355984823e+01
benpresaad_all;La Rioja;2024-10;ppd_percent;1,43422786673058e+01
benpresaad_all;La Rioja;2024-11;ppd_percent;1,43548217361293e+01
benpresaad_all;La Rioja;2024-12;ppd_percent;1,43673648049528e+01
benpresaad_all;La Rioja;2025-01;ppd_percent;1,43799078737762e+01
benpresaad_all;La Rioja;2025-02;ppd_percent;1,43924509425997e+01
benpresaad_all;La Rioja;2025-03;ppd_percent;1,44049940114232e+01
benpresaad_all;La Rioja;2025-04;ppd_percent;1,44175370802467e+01
benpresaad_all;La Rioja;2025-05;ppd_percent;1,44300801490702e+01
benpresaad_all;La Rioja;2025-06;ppd_percent;1,44426232178936e+01
benpresaad_all;La Rioja;2025-07;ppd_percent;1,44551662867171e+01
benpresaad_all;La Rioja;2025-08;ppd_percent;1,44677093555406e+01
benpresaad_all;La Rioja;2025-09;ppd_percent;1,44802524243641e+01
benpresaad_all;País Vasco;2023-01;censo_total;2,21504198335860e+06
benpresaad_all;País Vasco;2023-02;censo_total;2,21527401649694e+06
benpresaad_all;País Vasco;2023-03;censo_total;2,21550604963527e+06
benpresaad_all;País Vasco;2023-04;censo_total;2,21573808277361e+06
benpresaad_all;País Vasco;2023-05;censo_total;2,21597011591195e+06
benpresaad_all;País Vasco;2023-06;censo_total;2,21620214905029e+06
benpresaad_all;País Vasco;2023-07;censo_total;2,21643418218862e+06
benpresaad_all;País Vasco;2023-08;censo_total;2,21666621532696e+06
benpresaad_all;País Vasco;2023-09;censo_total;2,21689824846530e+06
benpresaad_all;País Vasco;2023-10;censo_total;2,21713028160364e+06
benpresaad_all;País Vasco;2023-11;censo_total;2,21736231474197e+06
benpresaad_all;País Vasco;2023-12;censo_total;2,21759434788031e+06
benpresaad_all;País Vasco;2024-01;censo_total;2,21782638101865e+06
benpresaad_all;País Vasco;2024-02;censo_total;2,21805841415699e+06
benpresaad_all;País Vasco;2024-03;censo_total;2,21829044729532e+06
benpresaad_all;País Vasco;2024-04;censo_total;2,21852248043366e+06
benpresaad_all;País Vasco;2024-05;censo_total;2,21875451357200e+06
benpresaad_all;País Vasco;2024-06;censo_total;2,21898654671034e+06
benpresaad_all;País Vasco;2024-07;censo_total;2,21921857984867e+06
benpresaad_all;País Vasco;2024-08;censo_total;2,21945061298701e+06
benpresaad_all;País Vasco;2024-09;censo_total;2,21968264612535e+06
benpresaad_all;País Vasco;2024-10;censo_total;2,21991467926369e+06
benpresaad_all;País Vasco;2024-11;censo_total;2,22014671240202e+06
benpresaad_all;País Vasco;2024-12;censo_total;2,22037874554036e+06
benpresaad_all;País Vasco;2025-01;censo_total;2,22061077867870e+06
benpresaad_all;País Vasco;2025-02;censo_total;2,22084281181703e+06
benpresaad_all;País Vasco;2025-03;censo_total;2,22107484495537e+06
benpresaad_all;País Vasco;2025-04;censo_total;2,22130687809371e+06
benpresaad_all;País Vasco;2025-05;censo_total;2,22153891123205e+06
benpresaad_all;País Vasco;2025-06;censo_total;2,22177094437038e+06
benpresaad_all;País Vasco;2025-07;censo_total;2,22200297750872e+06
benpresaad_all;País Vasco;2025-08;censo_total;2,22223501064706e+06
benpresaad_all;País Vasco;2025-09;censo_total;2,22246704378540e+06
benpresaad_all;País Vasco;2023-01;ppd;3,31459009529605e+05
benpresaad_all;País Vasco;2023-02;ppd;3,31864061895422e+05
benpresaad_all;País Vasco;2023-03;ppd;3,32269114261238e+05
benpresaad_all;País Vasco;2023-04;ppd;3,32674166627054e+05
benpresaad_all;País Vasco;2023-05;ppd;3,33079218992871e+05
benpresaad_all;País Vasco;2023-06;ppd;3,33484271358687e+05
benpresaad_all;País Vasco;2023-07;ppd;3,33889323724503e+05
benpresaad_all;País Vasco;2023-08;ppd;3,34294376090320e+05
benpresaad_all;País Vasco;2023-09;ppd;3,34699428456136e+05
benpresaad_all;País Vasco;2023-10;ppd;3,35104480821953e+05
benpresaad_all;País Vasco;2023-11;ppd;3,35509533187769e+05
benpresaad_all;País Vasco;2023-12;ppd;3,35914585553585e+05
benpresaad_all;País Vasco;2024-01;ppd;3,36319637919402e+05
benpresaad_all;País Vasco;2024-02;ppd;3,36724690285218e+05
benpresaad_all;País Vasco;2024-03;ppd;3,37129742651034e+05
benpresaad_all;País Vasco;2024-04;ppd;3,37534795016851e+05
benpresaad_all;País Vasco;2024-05;ppd;3,37939847382667e+05
