"ccaa","periodo","genero","mort_cancer","mort_cardio","mort_diabetes","mort_epoc","mort_ictus","mort_evitable_idx","mort_evitable_idx_0_100"
"Aragón",1992,"mujeres",0.00581418299258807,0.428002572763674,1.35122057062638,0.461002899566268,0.950654853980674,0.639339015985918,11.4820349872876
"Aragón",1992,"total",0.0379153988200618,1.16280236942281,1.24566936247182,1.35204703195877,1.32255767230973,1.02419836699664,24.1664875303599
"Aragón",1993,"hombres",0.060595039165192,2.08517268853461,1.00417125773767,1.92241326560968,1.74902731172283,1.364275912554,35.3749913026032
"Aragón",1993,"mujeres",0.00158563691955352,0.542590934620773,1.21633533523951,0.254283151037996,0.879736299049752,0.578906271373517,9.49025206952697
"Aragón",1993,"total",0.03047047125337,1.28533351985126,1.11904878863364,1.03494280147401,1.29117141190467,0.952193398623389,21.7932995025849
"Aragón",1994,"hombres",0.082650546788479,1.92700839965326,1.33649646288473,2.07394737823151,1.69681070891126,1.42338269929385,37.323072411731
"Aragón",1994,"mujeres",0.017951010583741,0.60371663211692,1.55379728115454,0.4416250003319,0.944726576644646,0.712363300166349,13.8888183088983
"Aragón",1994,"total",0.0492621273058022,1.24003871185264,1.45447957272451,1.20355683365259,1.29804460473021,1.04907637005315,24.9864334360732
"Aragón",1995,"hombres",0.070033595079676,1.88796358562755,1.2664582918446,2.71300525013757,1.80400802789329,1.54829375011654,41.4399745789894
"Aragón",1995,"mujeres",0.00638868030816903,0.63495366161645,1.02546706572675,0.458098928479628,0.935788676540458,0.612139402534291,10.5855718895066
"Aragón",1995,"total",0.037413228790671,1.2348180776682,1.14097326374531,1.51565446108228,1.35073369578913,1.05591854541512,25.2119424394073
"Aragón",1996,"hombres",0.0844664554235984,1.91762086703506,1.17877994598406,2.13330158069918,1.53274899251868,1.36938356833212,35.5433328464784
"Aragón",1996,"mujeres",0.00148920327303116,0.557841914457025,0.800018886013942,0.461420359876709,0.933599335821951,0.550873939888532,8.56634369245585
"Aragón",1996,"total",0.0414739027075045,1.21191017871291,0.98486315080284,1.24544817657414,1.21756744447838,0.940252570655153,21.3997456879503
"Aragón",1997,"hombres",0.0792188876979179,1.96313966552453,1.34680497094538,1.86995988440912,1.74502184514689,1.40082905074477,36.5797341403791
"Aragón",1997,"mujeres",0.00648061010597823,0.444237250235353,0.713958658178339,0.463027387576574,0.866957722742084,0.498932325767666,6.85441714683231
