df_origen;ccaa;periodo;variable;yhat
dictsaad_all;Castilla-La Mancha;2022-11;grado1;38957,446813970193034
dictsaad_all;Castilla-La Mancha;2022-12;grado1;39226,090431802127569
dictsaad_all;Castilla-La Mancha;2023-01;grado1;39494,734049634069379
dictsaad_all;Castilla-La Mancha;2023-02;grado1;39763,377667466011189
dictsaad_all;Castilla-La Mancha;2023-03;grado1;40032,021285297945724
dictsaad_all;Castilla-La Mancha;2023-04;grado1;40300,664903129887534
dictsaad_all;Castilla-La Mancha;2023-05;grado1;40569,308520961822069
dictsaad_all;Castilla-La Mancha;2023-06;grado1;40837,952138793763879
dictsaad_all;Castilla-La Mancha;2023-07;grado1;41106,595756625698414
dictsaad_all;Castilla-La Mancha;2023-08;grado1;41375,239374457640224
dictsaad_all;Castilla-La Mancha;2023-09;grado1;41643,882992289574759
dictsaad_all;Castilla-La Mancha;2023-10;grado1;41912,526610121516569
dictsaad_all;Castilla-La Mancha;2023-11;grado1;42181,170227953451104
dictsaad_all;Castilla-La Mancha;2023-12;grado1;42449,813845785392914
dictsaad_all;Castilla-La Mancha;2024-01;grado1;42718,457463617327448
dictsaad_all;Castilla-La Mancha;2024-02;grado1;42987,101081449269259
dictsaad_all;Castilla-La Mancha;2024-03;grado1;43255,744699281203793
dictsaad_all;Castilla-La Mancha;2024-04;grado1;43524,388317113145604
dictsaad_all;Castilla-La Mancha;2024-05;grado1;43793,031934945087414
dictsaad_all;Castilla-La Mancha;2024-06;grado1;44061,675552777021949
dictsaad_all;Castilla-La Mancha;2024-07;grado1;44330,319170608963759
dictsaad_all;Castilla-La Mancha;2024-08;grado1;44598,962788440898294
dictsaad_all;Castilla-La Mancha;2024-09;grado1;44867,606406272840104
dictsaad_all;Castilla-La Mancha;2024-10;grado1;45136,250024104774639
dictsaad_all;Castilla-La Mancha;2024-11;grado1;45404,893641936716449
dictsaad_all;Castilla-La Mancha;2024-12;grado1;45673,537259768650983
dictsaad_all;Castilla-La Mancha;2025-01;grado1;45942,180877600592794
dictsaad_all;Castilla-La Mancha;2025-02;grado1;46210,824495432527328
dictsaad_all;Castilla-La Mancha;2025-03;grado1;46479,468113264469139
dictsaad_all;Castilla-La Mancha;2025-04;grado1;46748,111731096403673
dictsaad_all;Castilla-La Mancha;2025-05;grado1;47016,755348928345484
dictsaad_all;Castilla-La Mancha;2025-06;grado1;47285,398966760280018
dictsaad_all;Castilla-La Mancha;2025-07;grado1;47554,042584592221829
dictsaad_all;Castilla-La Mancha;2025-08;grado1;47822,686202424156363
dictsaad_all;Castilla-La Mancha;2025-09;grado1;48091,329820256098174
dictsaad_all;Castilla-La Mancha;2019-01;grado2;21703,399698456978513
dictsaad_all;Castilla-La Mancha;2019-02;grado2;21703,706523530923732
dictsaad_all;Castilla-La Mancha;2019-03;grado2;21704,013348604872590
dictsaad_all;Castilla-La Mancha;2019-04;grado2;21704,320173678817810
dictsaad_all;Castilla-La Mancha;2019-05;grado2;21704,626998752766667
dictsaad_all;Castilla-La Mancha;2019-06;grado2;21704,933823826715525
dictsaad_all;Castilla-La Mancha;2019-07;grado2;21705,240648900660744
dictsaad_all;Castilla-La Mancha;2019-08;grado2;21705,547473974609602
dictsaad_all;Castilla-La Mancha;2019-09;grado2;21705,854299048554822
dictsaad_all;Castilla-La Mancha;2019-10;grado2;21706,161124122503679
dictsaad_all;Castilla-La Mancha;2019-11;grado2;21706,467949196448899
dictsaad_all;Castilla-La Mancha;2019-12;grado2;21706,774774270397756
dictsaad_all;Castilla-La Mancha;2020-01;grado2;21707,081599344346614
dictsaad_all;Castilla-La Mancha;2020-02;grado2;21707,388424418291834
dictsaad_all;Castilla-La Mancha;2020-03;grado2;21707,695249492240691
dictsaad_all;Castilla-La Mancha;2020-04;grado2;21708,002074566185911
dictsaad_all;Castilla-La Mancha;2020-05;grado2;21708,308899640134769
dictsaad_all;Castilla-La Mancha;2020-06;grado2;21708,615724714079988
dictsaad_all;Castilla-La Mancha;2020-07;grado2;21708,922549788028846
dictsaad_all;Castilla-La Mancha;2020-08;grado2;21709,229374861977703
dictsaad_all;Castilla-La Mancha;2020-09;grado2;21709,536199935922923
dictsaad_all;Castilla-La Mancha;2020-10;grado2;21709,843025009871781
dictsaad_all;Castilla-La Mancha;2020-11;grado2;21710,149850083817000
dictsaad_all;Castilla-La Mancha;2020-12;grado2;21710,456675157765858
dictsaad_all;Castilla-La Mancha;2021-01;grado2;21710,763500231711078
dictsaad_all;Castilla-La Mancha;2021-02;grado2;21711,070325305659935
dictsaad_all;Castilla-La Mancha;2021-03;grado2;21711,377150379608793
dictsaad_all;Castilla-La Mancha;2021-04;grado2;21711,683975453554012
dictsaad_all;Castilla-La Mancha;2021-05;grado2;21711,990800527502870
dictsaad_all;Castilla-La Mancha;2021-06;grado2;21712,297625601448090
dictsaad_all;Castilla-La Mancha;2021-07;grado2;21712,604450675396947
dictsaad_all;Castilla-La Mancha;2021-08;grado2;21712,911275749342167
dictsaad_all;Castilla-La Mancha;2021-09;grado2;21713,218100823291024
dictsaad_all;Castilla-La Mancha;2021-10;grado2;21713,524925897239882
dictsaad_all;Castilla-La Mancha;2021-11;grado2;21713,831750971185102
dictsaad_all;Castilla-La Mancha;2021-12;grado2;21714,138576045133959
dictsaad_all;Castilla-La Mancha;2022-01;grado2;21714,445401119079179
dictsaad_all;Castilla-La Mancha;2022-02;grado2;21714,752226193028037
dictsaad_all;Castilla-La Mancha;2022-03;grado2;21715,059051266973256
dictsaad_all;Castilla-La Mancha;2022-04;grado2;21715,365876340922114
dictsaad_all;Castilla-La Mancha;2022-05;grado2;21715,672701414870971
dictsaad_all;Castilla-La Mancha;2022-06;grado2;21715,979526488816191
dictsaad_all;Castilla-La Mancha;2022-07;grado2;21716,286351562765049
dictsaad_all;Castilla-La Mancha;2022-08;grado2;21716,593176636710268
dictsaad_all;Castilla-La Mancha;2022-09;grado2;21716,900001710659126
dictsaad_all;Castilla-La Mancha;2022-10;grado2;21717,206826784604345
dictsaad_all;Castilla-La Mancha;2022-11;grado2;21717,513651858553203
dictsaad_all;Castilla-La Mancha;2022-12;grado2;21717,820476932502061
dictsaad_all;Castilla-La Mancha;2023-01;grado2;21718,127302006447280
dictsaad_all;Castilla-La Mancha;2023-02;grado2;21718,434127080396138
dictsaad_all;Castilla-La Mancha;2023-03;grado2;21718,740952154341358
dictsaad_all;Castilla-La Mancha;2023-04;grado2;21719,047777228290215
dictsaad_all;Castilla-La Mancha;2023-05;grado2;21719,354602302235435
dictsaad_all;Castilla-La Mancha;2023-06;grado2;21719,661427376184292
dictsaad_all;Castilla-La Mancha;2023-07;grado2;21719,968252450129512
dictsaad_all;Castilla-La Mancha;2023-08;grado2;21720,275077524078370
dictsaad_all;Castilla-La Mancha;2023-09;grado2;21720,581902598027227
dictsaad_all;Castilla-La Mancha;2023-10;grado2;21720,888727671972447
dictsaad_all;Castilla-La Mancha;2023-11;grado2;21721,195552745921304
dictsaad_all;Castilla-La Mancha;2023-12;grado2;21721,502377819866524
dictsaad_all;Castilla-La Mancha;2024-01;grado2;21721,809202893815382
dictsaad_all;Castilla-La Mancha;2024-02;grado2;21722,116027967760601
dictsaad_all;Castilla-La Mancha;2024-03;grado2;21722,422853041709459
dictsaad_all;Castilla-La Mancha;2024-04;grado2;21722,729678115658317
dictsaad_all;Castilla-La Mancha;2024-05;grado2;21723,036503189603536
dictsaad_all;Castilla-La Mancha;2024-06;grado2;21723,343328263552394
dictsaad_all;Castilla-La Mancha;2024-07;grado2;21723,650153337497613
dictsaad_all;Castilla-La Mancha;2024-08;grado2;21723,956978411446471
dictsaad_all;Castilla-La Mancha;2024-09;grado2;21724,263803485391691
dictsaad_all;Castilla-La Mancha;2024-10;grado2;21724,570628559340548
dictsaad_all;Castilla-La Mancha;2024-11;grado2;21724,877453633289406
dictsaad_all;Castilla-La Mancha;2024-12;grado2;21725,184278707234625
dictsaad_all;Castilla-La Mancha;2025-01;grado2;21725,491103781183483
dictsaad_all;Castilla-La Mancha;2025-02;grado2;21725,797928855128703
dictsaad_all;Castilla-La Mancha;2025-03;grado2;21726,104753929077560
dictsaad_all;Castilla-La Mancha;2025-04;grado2;21726,411579003022780
dictsaad_all;Castilla-La Mancha;2025-05;grado2;21726,718404076971638
dictsaad_all;Castilla-La Mancha;2025-06;grado2;21727,025229150920495
dictsaad_all;Castilla-La Mancha;2025-07;grado2;21727,332054224865715
dictsaad_all;Castilla-La Mancha;2025-08;grado2;21727,638879298814572
dictsaad_all;Castilla-La Mancha;2025-09;grado2;21727,945704372759792
dictsaad_all;Castilla-La Mancha;2019-01;grado3;17690,685014291808329
dictsaad_all;Castilla-La Mancha;2019-02;grado3;17656,552357136421051
dictsaad_all;Castilla-La Mancha;2019-03;grado3;17622,419699981033773
dictsaad_all;Castilla-La Mancha;2019-04;grado3;17588,287042825646495
dictsaad_all;Castilla-La Mancha;2019-05;grado3;17554,154385670259217
dictsaad_all;Castilla-La Mancha;2019-06;grado3;17520,021728514871938
dictsaad_all;Castilla-La Mancha;2019-07;grado3;17485,889071359484660
dictsaad_all;Castilla-La Mancha;2019-08;grado3;17451,756414204097382
dictsaad_all;Castilla-La Mancha;2019-09;grado3;17417,623757048710104
dictsaad_all;Castilla-La Mancha;2019-10;grado3;17383,491099893322826
dictsaad_all;Castilla-La Mancha;2019-11;grado3;17349,358442737935547
dictsaad_all;Castilla-La Mancha;2019-12;grado3;17315,225785582548269
dictsaad_all;Castilla-La Mancha;2020-01;grado3;17281,093128427160991
dictsaad_all;Castilla-La Mancha;2020-02;grado3;17246,960471271773713
dictsaad_all;Castilla-La Mancha;2020-03;grado3;17212,827814116386435
dictsaad_all;Castilla-La Mancha;2020-04;grado3;17178,695156960999157
dictsaad_all;Castilla-La Mancha;2020-05;grado3;17144,562499805615516
dictsaad_all;Castilla-La Mancha;2020-06;grado3;17110,429842650228238
dictsaad_all;Castilla-La Mancha;2020-07;grado3;17076,297185494840960
dictsaad_all;Castilla-La Mancha;2020-08;grado3;17042,164528339453682
dictsaad_all;Castilla-La Mancha;2020-09;grado3;17008,031871184066404
dictsaad_all;Castilla-La Mancha;2020-10;grado3;16973,899214028679125
dictsaad_all;Castilla-La Mancha;2020-11;grado3;16939,766556873291847
dictsaad_all;Castilla-La Mancha;2020-12;grado3;16905,633899717904569
dictsaad_all;Castilla-La Mancha;2021-01;grado3;16871,501242562517291
dictsaad_all;Castilla-La Mancha;2021-02;grado3;16837,368585407130013
dictsaad_all;Castilla-La Mancha;2021-03;grado3;16803,235928251742735
dictsaad_all;Castilla-La Mancha;2021-04;grado3;16769,103271096355456
dictsaad_all;Castilla-La Mancha;2021-05;grado3;16734,970613940968178
dictsaad_all;Castilla-La Mancha;2021-06;grado3;16700,837956785580900
dictsaad_all;Castilla-La Mancha;2021-07;grado3;16666,705299630193622
dictsaad_all;Castilla-La Mancha;2021-08;grado3;16632,572642474806344
dictsaad_all;Castilla-La Mancha;2021-09;grado3;16598,439985319419065
dictsaad_all;Castilla-La Mancha;2021-10;grado3;16564,307328164031787
dictsaad_all;Castilla-La Mancha;2021-11;grado3;16530,174671008644509
dictsaad_all;Castilla-La Mancha;2021-12;grado3;16496,042013853257231
dictsaad_all;Castilla-La Mancha;2022-01;grado3;16461,909356697869953
dictsaad_all;Castilla-La Mancha;2022-02;grado3;16427,776699542482675
dictsaad_all;Castilla-La Mancha;2022-03;grado3;16393,644042387095396
dictsaad_all;Castilla-La Mancha;2022-04;grado3;16359,511385231709937
dictsaad_all;Castilla-La Mancha;2022-05;grado3;16325,378728076322659
dictsaad_all;Castilla-La Mancha;2022-06;grado3;16291,246070920935381
dictsaad_all;Castilla-La Mancha;2022-07;grado3;16257,113413765548103
dictsaad_all;Castilla-La Mancha;2022-08;grado3;16222,980756610160824
dictsaad_all;Castilla-La Mancha;2022-09;grado3;16188,848099454773546
dictsaad_all;Castilla-La Mancha;2022-10;grado3;16154,715442299386268
dictsaad_all;Castilla-La Mancha;2022-11;grado3;16120,582785143998990
dictsaad_all;Castilla-La Mancha;2022-12;grado3;16086,450127988611712
dictsaad_all;Castilla-La Mancha;2023-01;grado3;16052,317470833224434
dictsaad_all;Castilla-La Mancha;2023-02;grado3;16018,184813677837155
dictsaad_all;Castilla-La Mancha;2023-03;grado3;15984,052156522449877
dictsaad_all;Castilla-La Mancha;2023-04;grado3;15949,919499367062599
dictsaad_all;Castilla-La Mancha;2023-05;grado3;15915,786842211677140
dictsaad_all;Castilla-La Mancha;2023-06;grado3;15881,654185056289862
dictsaad_all;Castilla-La Mancha;2023-07;grado3;15847,521527900902583
dictsaad_all;Castilla-La Mancha;2023-08;grado3;15813,388870745515305
dictsaad_all;Castilla-La Mancha;2023-09;grado3;15779,256213590128027
dictsaad_all;Castilla-La Mancha;2023-10;grado3;15745,123556434740749
dictsaad_all;Castilla-La Mancha;2023-11;grado3;15710,990899279353471
dictsaad_all;Castilla-La Mancha;2023-12;grado3;15676,858242123966193
dictsaad_all;Castilla-La Mancha;2024-01;grado3;15642,725584968578914
dictsaad_all;Castilla-La Mancha;2024-02;grado3;15608,592927813191636
dictsaad_all;Castilla-La Mancha;2024-03;grado3;15574,460270657804358
dictsaad_all;Castilla-La Mancha;2024-04;grado3;15540,327613502417080
dictsaad_all;Castilla-La Mancha;2024-05;grado3;15506,194956347029802
dictsaad_all;Castilla-La Mancha;2024-06;grado3;15472,062299191642524
dictsaad_all;Castilla-La Mancha;2024-07;grado3;15437,929642036257064
dictsaad_all;Castilla-La Mancha;2024-08;grado3;15403,796984880869786
dictsaad_all;Castilla-La Mancha;2024-09;grado3;15369,664327725482508
dictsaad_all;Castilla-La Mancha;2024-10;grado3;15335,531670570095230
dictsaad_all;Castilla-La Mancha;2024-11;grado3;15301,399013414707952
dictsaad_all;Castilla-La Mancha;2024-12;grado3;15267,266356259320673
dictsaad_all;Castilla-La Mancha;2025-01;grado3;15233,133699103933395
dictsaad_all;Castilla-La Mancha;2025-02;grado3;15199,001041948546117
dictsaad_all;Castilla-La Mancha;2025-03;grado3;15164,868384793158839
dictsaad_all;Castilla-La Mancha;2025-04;grado3;15130,735727637771561
dictsaad_all;Castilla-La Mancha;2025-05;grado3;15096,603070482384283
dictsaad_all;Castilla-La Mancha;2025-06;grado3;15062,470413326997004
dictsaad_all;Castilla-La Mancha;2025-07;grado3;15028,337756171609726
dictsaad_all;Castilla-La Mancha;2025-08;grado3;14994,205099016222448
dictsaad_all;Castilla-La Mancha;2025-09;grado3;14960,072441860836989
dictsaad_all;Castilla-La Mancha;2019-01;ratio_g1;41,253710281772804
dictsaad_all;Castilla-La Mancha;2019-02;ratio_g1;41,621696748316459
dictsaad_all;Castilla-La Mancha;2019-03;ratio_g1;41,989683214860115
dictsaad_all;Castilla-La Mancha;2019-04;ratio_g1;42,357669681403770
dictsaad_all;Castilla-La Mancha;2019-05;ratio_g1;42,725656147947426
dictsaad_all;Castilla-La Mancha;2019-06;ratio_g1;43,093642614491081
dictsaad_all;Castilla-La Mancha;2019-07;ratio_g1;43,461629081034737
dictsaad_all;Castilla-La Mancha;2019-08;ratio_g1;43,829615547578392
dictsaad_all;Castilla-La Mancha;2019-09;ratio_g1;44,197602014122047
dictsaad_all;Castilla-La Mancha;2019-10;ratio_g1;44,565588480665703
dictsaad_all;Castilla-La Mancha;2019-11;ratio_g1;44,933574947209358
dictsaad_all;Castilla-La Mancha;2019-12;ratio_g1;45,301561413753014
dictsaad_all;Castilla-La Mancha;2020-01;ratio_g1;45,669547880296669
dictsaad_all;Castilla-La Mancha;2020-02;ratio_g1;46,037534346840324
dictsaad_all;Castilla-La Mancha;2020-03;ratio_g1;46,405520813383980
dictsaad_all;Castilla-La Mancha;2020-04;ratio_g1;46,773507279927635
dictsaad_all;Castilla-La Mancha;2020-05;ratio_g1;47,141493746471291
dictsaad_all;Castilla-La Mancha;2020-06;ratio_g1;47,509480213014946
dictsaad_all;Castilla-La Mancha;2020-07;ratio_g1;47,877466679558601
dictsaad_all;Castilla-La Mancha;2020-08;ratio_g1;48,245453146102257
dictsaad_all;Castilla-La Mancha;2020-09;ratio_g1;48,613439612645912
dictsaad_all;Castilla-La Mancha;2020-10;ratio_g1;48,981426079189568
dictsaad_all;Castilla-La Mancha;2020-11;ratio_g1;49,349412545733223
dictsaad_all;Castilla-La Mancha;2020-12;ratio_g1;49,717399012276886
dictsaad_all;Castilla-La Mancha;2021-01;ratio_g1;50,085385478820541
dictsaad_all;Castilla-La Mancha;2021-02;ratio_g1;50,453371945364196
dictsaad_all;Castilla-La Mancha;2021-03;ratio_g1;50,821358411907852
dictsaad_all;Castilla-La Mancha;2021-04;ratio_g1;51,189344878451507
dictsaad_all;Castilla-La Mancha;2021-05;ratio_g1;51,557331344995163
dictsaad_all;Castilla-La Mancha;2021-06;ratio_g1;51,925317811538818
dictsaad_all;Castilla-La Mancha;2021-07;ratio_g1;52,293304278082474
dictsaad_all;Castilla-La Mancha;2021-08;ratio_g1;52,661290744626129
dictsaad_all;Castilla-La Mancha;2021-09;ratio_g1;53,029277211169784
dictsaad_all;Castilla-La Mancha;2021-10;ratio_g1;53,397263677713440
dictsaad_all;Castilla-La Mancha;2021-11;ratio_g1;53,765250144257095
dictsaad_all;Castilla-La Mancha;2021-12;ratio_g1;54,133236610800751
dictsaad_all;Castilla-La Mancha;2022-01;ratio_g1;54,501223077344406
dictsaad_all;Castilla-La Mancha;2022-02;ratio_g1;54,869209543888061
dictsaad_all;Castilla-La Mancha;2022-03;ratio_g1;55,237196010431717
dictsaad_all;Castilla-La Mancha;2022-04;ratio_g1;55,605182476975372
dictsaad_all;Castilla-La Mancha;2022-05;ratio_g1;55,973168943519028
dictsaad_all;Castilla-La Mancha;2022-06;ratio_g1;56,341155410062683
dictsaad_all;Castilla-La Mancha;2022-07;ratio_g1;56,709141876606338
dictsaad_all;Castilla-La Mancha;2022-08;ratio_g1;57,077128343149994
dictsaad_all;Castilla-La Mancha;2022-09;ratio_g1;57,445114809693649
dictsaad_all;Castilla-La Mancha;2022-10;ratio_g1;57,813101276237305
dictsaad_all;Castilla-La Mancha;2022-11;ratio_g1;58,181087742780960
dictsaad_all;Castilla-La Mancha;2022-12;ratio_g1;58,549074209324615
dictsaad_all;Castilla-La Mancha;2023-01;ratio_g1;58,917060675868271
dictsaad_all;Castilla-La Mancha;2023-02;ratio_g1;59,285047142411926
dictsaad_all;Castilla-La Mancha;2023-03;ratio_g1;59,653033608955582
dictsaad_all;Castilla-La Mancha;2023-04;ratio_g1;60,021020075499237
dictsaad_all;Castilla-La Mancha;2023-05;ratio_g1;60,389006542042893
dictsaad_all;Castilla-La Mancha;2023-06;ratio_g1;60,756993008586548
dictsaad_all;Castilla-La Mancha;2023-07;ratio_g1;61,124979475130203
dictsaad_all;Castilla-La Mancha;2023-08;ratio_g1;61,492965941673859
dictsaad_all;Castilla-La Mancha;2023-09;ratio_g1;61,860952408217514
dictsaad_all;Castilla-La Mancha;2023-10;ratio_g1;62,228938874761170
dictsaad_all;Castilla-La Mancha;2023-11;ratio_g1;62,596925341304825
dictsaad_all;Castilla-La Mancha;2023-12;ratio_g1;62,964911807848480
dictsaad_all;Castilla-La Mancha;2024-01;ratio_g1;63,332898274392136
dictsaad_all;Castilla-La Mancha;2024-02;ratio_g1;63,700884740935791
dictsaad_all;Castilla-La Mancha;2024-03;ratio_g1;64,068871207479447
dictsaad_all;Castilla-La Mancha;2024-04;ratio_g1;64,436857674023102
dictsaad_all;Castilla-La Mancha;2024-05;ratio_g1;64,804844140566757
dictsaad_all;Castilla-La Mancha;2024-06;ratio_g1;65,172830607110413
dictsaad_all;Castilla-La Mancha;2024-07;ratio_g1;65,540817073654068
dictsaad_all;Castilla-La Mancha;2024-08;ratio_g1;65,908803540197724
dictsaad_all;Castilla-La Mancha;2024-09;ratio_g1;66,276790006741379
dictsaad_all;Castilla-La Mancha;2024-10;ratio_g1;66,644776473285035
dictsaad_all;Castilla-La Mancha;2024-11;ratio_g1;67,012762939828690
dictsaad_all;Castilla-La Mancha;2024-12;ratio_g1;67,380749406372345
dictsaad_all;Castilla-La Mancha;2025-01;ratio_g1;67,748735872916001
dictsaad_all;Castilla-La Mancha;2025-02;ratio_g1;68,116722339459656
dictsaad_all;Castilla-La Mancha;2025-03;ratio_g1;68,484708806003312
dictsaad_all;Castilla-La Mancha;2025-04;ratio_g1;68,852695272546967
dictsaad_all;Castilla-La Mancha;2025-05;ratio_g1;69,220681739090622
dictsaad_all;Castilla-La Mancha;2025-06;ratio_g1;69,588668205634278
dictsaad_all;Castilla-La Mancha;2025-07;ratio_g1;69,956654672177933
dictsaad_all;Castilla-La Mancha;2025-08;ratio_g1;70,324641138721589
dictsaad_all;Castilla-La Mancha;2025-09;ratio_g1;70,692627605265244
dictsaad_all;Castilla-La Mancha;2019-01;ratio_g2;32,541632767329297
dictsaad_all;Castilla-La Mancha;2019-02;ratio_g2;32,378960090341153
dictsaad_all;Castilla-La Mancha;2019-03;ratio_g2;32,216287413353015
dictsaad_all;Castilla-La Mancha;2019-04;ratio_g2;32,053614736364871
dictsaad_all;Castilla-La Mancha;2019-05;ratio_g2;31,890942059376730
dictsaad_all;Castilla-La Mancha;2019-06;ratio_g2;31,728269382388589
dictsaad_all;Castilla-La Mancha;2019-07;ratio_g2;31,565596705400448
dictsaad_all;Castilla-La Mancha;2019-08;ratio_g2;31,402924028412304
dictsaad_all;Castilla-La Mancha;2019-09;ratio_g2;31,240251351424163
dictsaad_all;Castilla-La Mancha;2019-10;ratio_g2;31,077578674436023
dictsaad_all;Castilla-La Mancha;2019-11;ratio_g2;30,914905997447882
dictsaad_all;Castilla-La Mancha;2019-12;ratio_g2;30,752233320459741
dictsaad_all;Castilla-La Mancha;2020-01;ratio_g2;30,589560643471600
dictsaad_all;Castilla-La Mancha;2020-02;ratio_g2;30,426887966483456
dictsaad_all;Castilla-La Mancha;2020-03;ratio_g2;30,264215289495315
dictsaad_all;Castilla-La Mancha;2020-04;ratio_g2;30,101542612507174
dictsaad_all;Castilla-La Mancha;2020-05;ratio_g2;29,938869935519033
dictsaad_all;Castilla-La Mancha;2020-06;ratio_g2;29,776197258530892
dictsaad_all;Castilla-La Mancha;2020-07;ratio_g2;29,613524581542748
dictsaad_all;Castilla-La Mancha;2020-08;ratio_g2;29,450851904554607
dictsaad_all;Castilla-La Mancha;2020-09;ratio_g2;29,288179227566467
dictsaad_all;Castilla-La Mancha;2020-10;ratio_g2;29,125506550578326
dictsaad_all;Castilla-La Mancha;2020-11;ratio_g2;28,962833873590185
dictsaad_all;Castilla-La Mancha;2020-12;ratio_g2;28,800161196602044
dictsaad_all;Castilla-La Mancha;2021-01;ratio_g2;28,637488519613900
dictsaad_all;Castilla-La Mancha;2021-02;ratio_g2;28,474815842625759
dictsaad_all;Castilla-La Mancha;2021-03;ratio_g2;28,312143165637618
dictsaad_all;Castilla-La Mancha;2021-04;ratio_g2;28,149470488649477
dictsaad_all;Castilla-La Mancha;2021-05;ratio_g2;27,986797811661337
dictsaad_all;Castilla-La Mancha;2021-06;ratio_g2;27,824125134673196
dictsaad_all;Castilla-La Mancha;2021-07;ratio_g2;27,661452457685051
dictsaad_all;Castilla-La Mancha;2021-08;ratio_g2;27,498779780696911
dictsaad_all;Castilla-La Mancha;2021-09;ratio_g2;27,336107103708770
dictsaad_all;Castilla-La Mancha;2021-10;ratio_g2;27,173434426720629
dictsaad_all;Castilla-La Mancha;2021-11;ratio_g2;27,010761749732488
dictsaad_all;Castilla-La Mancha;2021-12;ratio_g2;26,848089072744347
dictsaad_all;Castilla-La Mancha;2022-01;ratio_g2;26,685416395756203
dictsaad_all;Castilla-La Mancha;2022-02;ratio_g2;26,522743718768062
dictsaad_all;Castilla-La Mancha;2022-03;ratio_g2;26,360071041779921
dictsaad_all;Castilla-La Mancha;2022-04;ratio_g2;26,197398364791781
dictsaad_all;Castilla-La Mancha;2022-05;ratio_g2;26,034725687803640
dictsaad_all;Castilla-La Mancha;2022-06;ratio_g2;25,872053010815499
dictsaad_all;Castilla-La Mancha;2022-07;ratio_g2;25,709380333827355
dictsaad_all;Castilla-La Mancha;2022-08;ratio_g2;25,546707656839214
dictsaad_all;Castilla-La Mancha;2022-09;ratio_g2;25,384034979851073
dictsaad_all;Castilla-La Mancha;2022-10;ratio_g2;25,221362302862932
dictsaad_all;Castilla-La Mancha;2022-11;ratio_g2;25,058689625874791
dictsaad_all;Castilla-La Mancha;2022-12;ratio_g2;24,896016948886647
dictsaad_all;Castilla-La Mancha;2023-01;ratio_g2;24,733344271898506
dictsaad_all;Castilla-La Mancha;2023-02;ratio_g2;24,570671594910365
dictsaad_all;Castilla-La Mancha;2023-03;ratio_g2;24,407998917922225
dictsaad_all;Castilla-La Mancha;2023-04;ratio_g2;24,245326240934084
dictsaad_all;Castilla-La Mancha;2023-05;ratio_g2;24,082653563945943
dictsaad_all;Castilla-La Mancha;2023-06;ratio_g2;23,919980886957799
dictsaad_all;Castilla-La Mancha;2023-07;ratio_g2;23,757308209969658
dictsaad_all;Castilla-La Mancha;2023-08;ratio_g2;23,594635532981517
dictsaad_all;Castilla-La Mancha;2023-09;ratio_g2;23,431962855993376
dictsaad_all;Castilla-La Mancha;2023-10;ratio_g2;23,269290179005235
dictsaad_all;Castilla-La Mancha;2023-11;ratio_g2;23,106617502017095
dictsaad_all;Castilla-La Mancha;2023-12;ratio_g2;22,943944825028950
dictsaad_all;Castilla-La Mancha;2024-01;ratio_g2;22,781272148040809
dictsaad_all;Castilla-La Mancha;2024-02;ratio_g2;22,618599471052669
dictsaad_all;Castilla-La Mancha;2024-03;ratio_g2;22,455926794064528
dictsaad_all;Castilla-La Mancha;2024-04;ratio_g2;22,293254117076387
dictsaad_all;Castilla-La Mancha;2024-05;ratio_g2;22,130581440088246
dictsaad_all;Castilla-La Mancha;2024-06;ratio_g2;21,967908763100102
dictsaad_all;Castilla-La Mancha;2024-07;ratio_g2;21,805236086111961
dictsaad_all;Castilla-La Mancha;2024-08;ratio_g2;21,642563409123820
dictsaad_all;Castilla-La Mancha;2024-09;ratio_g2;21,479890732135679
dictsaad_all;Castilla-La Mancha;2024-10;ratio_g2;21,317218055147539
dictsaad_all;Castilla-La Mancha;2024-11;ratio_g2;21,154545378159398
dictsaad_all;Castilla-La Mancha;2024-12;ratio_g2;20,991872701171253
dictsaad_all;Castilla-La Mancha;2025-01;ratio_g2;20,829200024183113
dictsaad_all;Castilla-La Mancha;2025-02;ratio_g2;20,666527347194972
dictsaad_all;Castilla-La Mancha;2025-03;ratio_g2;20,503854670206831
dictsaad_all;Castilla-La Mancha;2025-04;ratio_g2;20,341181993218690
dictsaad_all;Castilla-La Mancha;2025-05;ratio_g2;20,178509316230546
dictsaad_all;Castilla-La Mancha;2025-06;ratio_g2;20,015836639242405
dictsaad_all;Castilla-La Mancha;2025-07;ratio_g2;19,853163962254264
dictsaad_all;Castilla-La Mancha;2025-08;ratio_g2;19,690491285266123
dictsaad_all;Castilla-La Mancha;2025-09;ratio_g2;19,527818608277983
dictsaad_all;Castilla-La Mancha;2019-01;ratio_g3;26,204656950897935
dictsaad_all;Castilla-La Mancha;2019-02;ratio_g3;25,999343161342420
dictsaad_all;Castilla-La Mancha;2019-03;ratio_g3;25,794029371786905
dictsaad_all;Castilla-La Mancha;2019-04;ratio_g3;25,588715582231391
dictsaad_all;Castilla-La Mancha;2019-05;ratio_g3;25,383401792675876
dictsaad_all;Castilla-La Mancha;2019-06;ratio_g3;25,178088003120362
dictsaad_all;Castilla-La Mancha;2019-07;ratio_g3;24,972774213564850
dictsaad_all;Castilla-La Mancha;2019-08;ratio_g3;24,767460424009336
dictsaad_all;Castilla-La Mancha;2019-09;ratio_g3;24,562146634453821
