ccaa;periodo;genero;origen;capa;es_prorroga;estimado;pib_regional_eur;pib_origen;imp_dependencia;imp_discapacidad;imp_diversidad;imp_educacion;imp_empleo;imp_idi;imp_igualdad;imp_salud_mental;imp_sanidad;imp_soberania;imp_total;imp_turismo;imp_vivienda;imp_direccion;pib_dependencia;pib_discapacidad;pib_diversidad;pib_educacion;pib_empleo;pib_idi;pib_igualdad;pib_salud_mental;pib_sanidad;pib_soberania;pib_total;pib_turismo;pib_vivienda;pib_direccion;pibreg_dependencia;pibreg_discapacidad;pibreg_diversidad;pibreg_educacion;pibreg_empleo;pibreg_idi;pibreg_igualdad;pibreg_salud_mental;pibreg_sanidad;pibreg_soberania;pibreg_total;pibreg_turismo;pibreg_vivienda;pibreg_direccion;pc_dependencia;pc_discapacidad;pc_diversidad;pc_educacion;pc_empleo;pc_idi;pc_igualdad;pc_salud_mental;pc_sanidad;pc_soberania;pc_total;pc_turismo;pc_vivienda;pc_direccion;var_dependencia;var_discapacidad;var_diversidad;var_educacion;var_empleo;var_idi;var_igualdad;var_salud_mental;var_sanidad;var_soberania;var_total;var_turismo;var_vivienda;var_direccion
Castilla-La Mancha;2017;total;real;autonomica;FALSE;TRUE;40768959000,00;real;405947960,00;104891360,00;NA;1718009180,00;76282560,00;23570030,00;17467220,00;114799440,00;2745004850,00;1268571620,00;NA;10842640,00;45406150,00;13400260,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,9957;0,2573;NA;4,2140;0,1871;0,0578;0,0428;0,2816;6,7331;3,1116;NA;0,0266;0,1114;0,0329;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,44;3,74;NA;4,13;14,75;3,44;4,86;13,66;3,52;0,35;NA;5,38;5,64;5,01
Castilla-La Mancha;2017;total;real;hacienda;FALSE;FALSE;40768959000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8941001030;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,9309;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,19;NA;NA;NA
Castilla-La Mancha;2018;total;real;autonomica;FALSE;TRUE;42290925000,00;real;413563140,00;108328000,00;NA;1801375270,00;78559290,00;24105210,00;18059020,00;121440700,00;2828443620,00;1276302970,00;NA;15306490,00;49731840,00;14209970,00;0,0342;0,0090;NA;0,1491;0,0065;0,0020;0,0015;0,0101;0,2341;0,1056;NA;0,0013;0,0041;0,0012;0,9779;0,2561;NA;4,2595;0,1858;0,0570;0,0427;0,2872;6,6881;3,0179;NA;0,0362;0,1176;0,0336;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,88;3,28;NA;4,85;2,98;2,27;3,39;5,79;3,04;0,61;NA;41,17;9,53;6,04
Castilla-La Mancha;2018;total;real;hacienda;FALSE;FALSE;42290925000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9219096050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7630;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,7992;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,11;NA;NA;NA
Castilla-La Mancha;2019;total;real;autonomica;FALSE;TRUE;43393303000,00;real;413563140,00;108328000,00;NA;1801375270,00;78559290,00;24105210,00;18059020,00;121440700,00;2828443620,00;1276302970,00;NA;15306490,00;49731840,00;14209970,00;0,0332;0,0087;NA;0,1446;0,0063;0,0019;0,0014;0,0098;0,2271;0,1025;NA;0,0012;0,0040;0,0011;0,9531;0,2496;NA;4,1513;0,1810;0,0556;0,0416;0,2799;6,5182;2,9412;NA;0,0353;0,1146;0,0327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,00;0,00;NA;0,00;0,00;0,00;0,00;0,00;0,00;0,00;NA;0,00;0,00;0,00
Castilla-La Mancha;2019;total;real;hacienda;FALSE;FALSE;43393303000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9219096050;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7402;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,2454;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,00;NA;NA;NA
Castilla-La Mancha;2020;total;real;autonomica;FALSE;TRUE;40254360000,00;real;451887760,00;116345440,00;NA;1947035400,00;76325520,00;27037220,00;23888690,00;118822830,00;3060234520,00;1286277170,00;NA;16500020,00;59397780,00;15816980,00;0,0400;0,0103;NA;0,1724;0,0068;0,0024;0,0021;0,0105;0,2710;0,1139;NA;0,0015;0,0053;0,0014;1,1226;0,2890;NA;4,8368;0,1896;0,0672;0,0593;0,2952;7,6022;3,1954;NA;0,0410;0,1476;0,0393;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,27;7,40;NA;8,09;-2,84;12,16;32,28;-2,16;8,19;0,78;NA;7,80;19,44;11,31
Castilla-La Mancha;2020;total;real;hacienda;FALSE;FALSE;40254360000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10505083310;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,9303;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26,0968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,95;NA;NA;NA
Castilla-La Mancha;2021;total;real;autonomica;FALSE;TRUE;44123986000,00;real;520818030,00;125225230,00;NA;2231740420,00;77019810,00;38493510,00;29301150,00;124578950,00;3740071530,00;1322219090,00;NA;37795770,00;110840190,00;18200180,00;0,0426;0,0102;NA;0,1826;0,0063;0,0031;0,0024;0,0102;0,3060;0,1082;NA;0,0031;0,0091;0,0015;1,1804;0,2838;NA;5,0579;0,1746;0,0872;0,0664;0,2823;8,4763;2,9966;NA;0,0857;0,2512;0,0412;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,25;7,63;NA;14,62;0,91;42,37;22,66;4,84;22,22;2,79;NA;129,06;86,61;15,07
Castilla-La Mancha;2021;total;real;hacienda;FALSE;FALSE;44123986000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12102388410;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,9901;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27,4281;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,21;NA;NA;NA
Castilla-La Mancha;2022;total;real;autonomica;FALSE;TRUE;50032018000,00;real;539400320,00;137281350,00;NA;2354316640,00;82841930,00;39521180,00;46371280,00;141662370,00;3697839940,00;1323418140,00;NA;104299320,00;106598350,00;21323780,00;0,0393;0,0100;NA;0,1714;0,0060;0,0029;0,0034;0,0103;0,2692;0,0963;NA;0,0076;0,0078;0,0016;1,0781;0,2744;NA;4,7056;0,1656;0,0790;0,0927;0,2831;7,3909;2,6451;NA;0,2085;0,2131;0,0426;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,57;9,63;NA;5,49;7,56;2,67;58,26;13,71;-1,13;0,09;NA;175,96;-3,83;17,16
Castilla-La Mancha;2022;total;real;hacienda;FALSE;FALSE;50032018000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12273515110;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,8935;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24,5313;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,41;NA;NA;NA
Castilla-La Mancha;2023;total;real;autonomica;FALSE;TRUE;52544941000,00;real;534656150,00;150707730,00;NA;2424973030,00;117383250,00;42620650,00;47094720,00;154450780,00;3700358300,00;1328093030,00;NA;109416570,00;223490620,00;21088800,00;0,0357;0,0101;NA;0,1618;0,0078;0,0028;0,0031;0,0103;0,2470;0,0886;NA;0,0073;0,0149;0,0014;1,0175;0,2868;NA;4,6150;0,2234;0,0811;0,0896;0,2939;7,0423;2,5275;NA;0,2082;0,4253;0,0401;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,88;9,78;NA;3,00;41,70;7,84;1,56;9,03;0,07;0,35;NA;4,91;109,66;-1,10
Castilla-La Mancha;2023;total;real;hacienda;FALSE;FALSE;52544941000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12431575550;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,8297;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,6589;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,29;NA;NA;NA
Castilla-La Mancha;2024;total;real;autonomica;FALSE;TRUE;55559897000,00;real;534594760,00;158259930,00;NA;2473722660,00;121452570,00;38668490,00;50062700,00;157475920,00;3934175090,00;1368495640,00;NA;122274720,00;232403540,00;18372490,00;0,0336;0,0099;NA;0,1554;0,0076;0,0024;0,0031;0,0099;0,2472;0,0860;NA;0,0077;0,0146;0,0012;0,9622;0,2848;NA;4,4524;0,2186;0,0696;0,0901;0,2834;7,0810;2,4631;NA;0,2201;0,4183;0,0331;256,99;76,08;NA;1189,16;58,38;18,59;24,07;75,70;1891,22;657,86;NA;58,78;111,72;8,83;-0,01;5,01;NA;2,01;3,47;-9,27;6,30;1,96;6,32;3,04;NA;11,75;3,99;-12,88
Castilla-La Mancha;2024;total;real;hacienda;FALSE;FALSE;55559897000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12473342760;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7837;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22,4503;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5996,15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,34;NA;NA;NA
Castilla-La Mancha;2025;total;real;autonomica;FALSE;TRUE;57877789156,08;proyeccion;521492210,00;156848960,00;NA;2530782640,00;124336360,00;44929700,00;46924570,00;154203960,00;3860441540,00;1332420740,00;NA;108190760,00;218226660,00;19411360,00;0,0316;0,0095;NA;0,1536;0,0075;0,0027;0,0028;0,0094;0,2343;0,0809;NA;0,0066;0,0132;0,0012;0,9010;0,2710;NA;4,3726;0,2148;0,0776;0,0811;0,2664;6,6700;2,3021;NA;0,1869;0,3770;0,0335;249,52;75,05;NA;1210,90;59,49;21,50;22,45;73,78;1847,10;637,52;NA;51,77;104,41;9,29;-2,45;-0,89;NA;2,31;2,37;16,19;-6,27;-2,08;-1,87;-2,64;NA;-11,52;-6,10;5,65
Castilla-La Mancha;2025;total;real;hacienda;FALSE;FALSE;57877789156,08;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12716180030;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7716;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,9707;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6084,30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,95;NA;NA;NA
Castilla-La Mancha;2026;total;real;autonomica;FALSE;TRUE;60507601440,16;proyeccion;545785820,00;159133450,00;NA;2633020170,00;121712450,00;50872500,00;48128970,00;166223990,00;4152856370,00;1334980130,00;NA;89966570,00;270553240,00;21047560,00;0,0321;0,0094;NA;0,1548;0,0072;0,0030;0,0028;0,0098;0,2441;0,0785;NA;0,0053;0,0159;0,0012;0,9020;0,2630;NA;4,3516;0,2012;0,0841;0,0795;0,2747;6,8634;2,2063;NA;0,1487;0,4471;0,0348;259,90;75,78;NA;1253,82;57,96;24,23;22,92;79,15;1977,55;635,70;NA;42,84;128,83;10,02;4,66;1,46;NA;4,04;-2,11;13,23;2,57;7,79;7,57;0,19;NA;-16,84;23,98;8,43
Cataluña;2015;total;real;autonomica;FALSE;FALSE;206434270000,00;real;1440365937,92;9065264,00;5077720,50;5130679426,99;556525479,33;323171210,78;7454957,57;NA;8313924578,54;3428434583,49;NA;74233946,16;161709895,47;165020,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,6977;0,0044;0,0025;2,4854;0,2696;0,1565;0,0036;NA;4,0274;1,6608;NA;0,0360;0,0783;0,0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cataluña;2015;total;real;hacienda;FALSE;FALSE;206434270000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32618399450;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,8009;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Cataluña;2016;total;real;autonomica;FALSE;FALSE;214502547000,00;real;1482975719,45;9065264,00;4419609,75;5423136303,83;761131819,20;356673042,34;7349185,46;NA;8606859146,04;3547319083,71;NA;85146541,27;182028059,77;135020,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,6914;0,0042;0,0021;2,5282;0,3548;0,1663;0,0034;NA;4,0125;1,6537;NA;0,0397;0,0849;0,0001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,96;0,00;-12,96;5,70;36,76;10,37;-1,42;NA;3,52;3,47;NA;14,70;12,56;-18,18
Cataluña;2016;total;real;hacienda;FALSE;FALSE;214502547000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32607801330;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,03;NA;NA;NA
Cataluña;2017;total;real;autonomica;FALSE;FALSE;223139777000,00;real;1491396034,11;9113720,06;5427538,79;5628219105,81;723031947,48;388801186,20;7948185,46;NA;8740399288,27;3837349914,35;NA;96127946,32;178147546,30;578468,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,6684;0,0041;0,0024;2,5223;0,3240;0,1742;0,0036;NA;3,9170;1,7197;NA;0,0431;0,0798;0,0003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,57;0,53;22,81;3,78;-5,01;9,01;8,15;NA;1,55;8,18;NA;12,90;-2,13;328,43
Cataluña;2017;total;real;hacienda;FALSE;FALSE;223139777000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34163865020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,3105;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,77;NA;NA;NA
Cataluña;2018;total;real;autonomica;TRUE;FALSE;231101287000,00;real;1491396034,11;9113720,06;5427538,79;5628219105,81;723031947,48;388801186,20;7948185,46;NA;8740399288,27;3837349914,35;NA;96127946,32;178147546,30;578468,00;0,1234;0,0008;0,0004;0,4658;0,0598;0,0322;0,0007;NA;0,7234;0,3176;NA;0,0080;0,0147;0,0000;0,6453;0,0039;0,0023;2,4354;0,3129;0,1682;0,0034;NA;3,7821;1,6605;NA;0,0416;0,0771;0,0003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,00;0,00;0,00;0,00;0,00;0,00;0,00;NA;0,00;0,00;NA;0,00;0,00;0,00
Cataluña;2018;total;real;hacienda;FALSE;FALSE;231101287000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34120806840;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,8240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,7644;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,13;NA;NA;NA
Cataluña;2019;total;real;autonomica;FALSE;FALSE;240165818000,00;real;1531771266,95;11417511,15;6908848,79;6195003669,09;890947322,50;443006886,47;7922234,70;NA;9265055639,00;4066200004,78;NA;111766211,43;189017634,50;543458,00;0,1230;0,0009;0,0006;0,4974;0,0715;0,0356;0,0006;NA;0,7439;0,3265;NA;0,0090;0,0152;0,0000;0,6378;0,0048;0,0029;2,5795;0,3710;0,1845;0,0033;NA;3,8578;1,6931;NA;0,0465;0,0787;0,0002;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71;25,28;27,29;10,07;23,22;13,94;-0,33;NA;6,00;5,96;NA;16,27;6,10;-6,05
Cataluña;2019;total;real;hacienda;FALSE;FALSE;240165818000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34119463850;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,7394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,2066;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,00;NA;NA;NA
Cataluña;2020;total;real;autonomica;FALSE;FALSE;214857435000,00;real;1594179039,73;13092933,25;18370367,32;6628901871,22;921396630,28;459593954,72;10592234,70;NA;9636622207,41;4210510791,34;NA;122419934,93;242922701,00;684007,43;0,1412;0,0012;0,0016;0,5870;0,0816;0,0407;0,0009;NA;0,8534;0,3729;NA;0,0108;0,0215;0,0001;0,7420;0,0061;0,0086;3,0853;0,4288;0,2139;0,0049;NA;4,4851;1,9597;NA;0,0570;0,1131;0,0003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,07;14,67;165,90;7,00;3,42;3,74;33,70;NA;4,01;3,55;NA;9,53;28,52;25,86
Cataluña;2020;total;real;hacienda;FALSE;FALSE;214857435000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42322981600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,7480;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,6982;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24,04;NA;NA;NA
Cataluña;2021;total;real;autonomica;TRUE;FALSE;234820402000,00;real;1594179039,73;13092933,25;18370367,32;6628901871,22;921396630,28;459593954,72;10592234,70;NA;9636622207,41;4210510791,34;NA;122419934,93;242922701,00;684007,43;0,1304;0,0011;0,0015;0,5423;0,0754;0,0376;0,0009;NA;0,7884;0,3445;NA;0,0100;0,0199;0,0001;0,6789;0,0056;0,0078;2,8230;0,3924;0,1957;0,0045;NA;4,1038;1,7931;NA;0,0521;0,1035;0,0003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,00;0,00;0,00;0,00;0,00;0,00;0,00;NA;0,00;0,00;NA;0,00;0,00;0,00
Cataluña;2021;total;real;hacienda;FALSE;FALSE;234820402000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42322981600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,4626;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,0236;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,00;NA;NA;NA
Cataluña;2022;total;real;autonomica;FALSE;FALSE;258787407000,00;real;1749979172,98;11890551,84;54494926,64;7687714793,25;885325361,76;608782713,62;10592284,70;NA;10573225267,98;4954802029,44;NA;95355899,94;657626712,74;1747117,50;0,1274;0,0009;0,0040;0,5597;0,0645;0,0443;0,0008;NA;0,7697;0,3607;NA;0,0069;0,0479;0,0001;0,6762;0,0046;0,0211;2,9707;0,3421;0,2352;0,0041;NA;4,0857;1,9146;NA;0,0368;0,2541;0,0007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,77;-9,18;196,65;15,97;-3,91;32,46;0,00;NA;9,72;17,68;NA;-22,11;170,71;155,42
Cataluña;2022;total;real;hacienda;FALSE;FALSE;258787407000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;49012465220;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,5681;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,9393;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,81;NA;NA;NA
Cataluña;2023;total;real;autonomica;FALSE;FALSE;283274025000,00;real;1969629181,49;16089099,51;63977512,36;8023063295,99;950063832,15;660263757,82;12391009,26;NA;11540801007,29;5235440412,13;NA;126236675,11;502086405,37;3399405,89;0,1315;0,0011;0,0043;0,5355;0,0634;0,0441;0,0008;NA;0,7702;0,3494;NA;0,0084;0,0335;0,0002;0,6953;0,0057;0,0226;2,8323;0,3354;0,2331;0,0044;NA;4,0741;1,8482;NA;0,0446;0,1772;0,0012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,55;35,31;17,40;4,36;7,31;8,46;16,98;NA;9,15;5,66;NA;32,38;-23,65;94,57
Cataluña;2023;total;real;hacienda;FALSE;FALSE;283274025000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;51807587280;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,4577;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,2889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,70;NA;NA;NA
Cataluña;2024;total;real;autonomica;FALSE;FALSE;302303884000,00;real;2163059090,84;16089948,35;78502515,48;8389127300,59;894794342,52;681107521,32;15166403,15;NA;11959082591,49;5435604695,37;NA;119952907,54;436402658,31;2942839,02;0,1359;0,0010;0,0049;0,5271;0,0562;0,0428;0,0010;NA;0,7514;0,3415;NA;0,0075;0,0274;0,0002;0,7155;0,0053;0,0260;2,7751;0,2960;0,2253;0,0050;NA;3,9560;1,7981;NA;0,0397;0,1444;0,0010;269,91;2,01;9,80;1046,81;111,65;84,99;1,89;NA;1492,28;678,27;NA;14,97;54,46;0,37;9,82;0,01;22,70;4,56;-5,82;3,16;22,40;NA;3,62;3,82;NA;-4,98;-13,08;-13,43
Cataluña;2024;total;real;hacienda;FALSE;FALSE;302303884000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;51827587280;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,2563;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17,1442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6467,15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,04;NA;NA;NA
Cataluña;2025;total;real;autonomica;TRUE;FALSE;314476551469,54;proyeccion;2163059090,84;16089948,35;78502515,48;8389127300,59;894794342,52;681107521,32;15166403,15;NA;11959082591,49;5435604695,37;NA;119952907,54;436402658,31;2942839,02;0,1313;0,0010;0,0048;0,5090;0,0543;0,0413;0,0009;NA;0,7257;0,3298;NA;0,0073;0,0265;0,0002;0,6878;0,0051;0,0250;2,6676;0,2845;0,2166;0,0048;NA;3,8029;1,7285;NA;0,0381;0,1388;0,0009;268,70;2,00;9,75;1042,13;111,15;84,61;1,88;NA;1485,60;675,23;NA;14,90;54,21;0,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;NA;0,00;0,00;NA;0,00;0,00;0,00
Cataluña;2025;total;real;hacienda;FALSE;FALSE;314476551469,54;proyeccion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50605289010;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,0707;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16,0919;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6286,37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,36;NA;NA;NA
Cataluña;2026;total;real;autonomica;FALSE;FALSE;335602542224,51;proyeccion;2484712971,42;14706385,94;79025753,30;9270136188,03;927537915,79;844523682,99;14387057,36;NA;13272158515,24;6860043304,30;NA;140733040,46;527641332,01;3466287,70;0,1461;0,0009;0,0046;0,5450;0,0545;0,0496;0,0008;NA;0,7803;0,4033;NA;0,0083;0,0310;0,0002;0,7404;0,0044;0,0235;2,7622;0,2764;0,2516;0,0043;NA;3,9547;2,0441;NA;0,0419;0,1572;0,0010;307,29;1,82;9,77;1146,44;114,71;104,44;1,78;NA;1641,38;848,39;NA;17,40;65,25;0,43;14,87;-8,60;0,67;10,50;3,66;23,99;-5,14;NA;10,98;26,21;NA;17,32;20,91;17,79
Comunidad Foral de Navarra;2015;total;real;autonomica;FALSE;FALSE;18334417000,00;real;132524989,00;210000,00;393182,00;573147512,00;51433626,00;53329419,00;3800874,00;27149023,00;904884244,00;86756412,00;NA;7558346,00;55570729,00;532700,00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7228;0,0011;0,0021;3,1261;0,2805;0,2909;0,0207;0,1481;4,9354;0,4732;NA;0,0412;0,3031;0,0029;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Comunidad Foral de Navarra;2015;total;real;hacienda;FALSE;FALSE;18334417000,00;real;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3792808410;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,6868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
