ccaa_id3,anio,capitulo,codigo,denominacion,importe_eur,capa,fuente_path
can,2025,6,06,Inversiones reales,1069459929.9999999,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_can.xlsx
can,2025,7,07,Transferencias de capital,843044530.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_can.xlsx
can,2025,8,08,Activos financieros,9765170.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_can.xlsx
can,2025,9,09,Pasivos financieros,654777990.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_can.xlsx
cat,2025,1,01,Gastos de personal,10950406510.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cat.xlsx
cat,2025,2,02,Gastos corrientes en bienes y servicios,10647066340.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cat.xlsx
cat,2025,3,03,Gastos financieros,784255960.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cat.xlsx
cat,2025,4,04,Transferencias corrientes,14793160440.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cat.xlsx
cat,2025,5,05,Fondo de contingencia,300000000.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cat.xlsx
cat,2025,6,06,Inversiones reales,900363050.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cat.xlsx
cat,2025,7,07,Transferencias de capital,746913710.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cat.xlsx
cat,2025,8,08,Activos financieros,867903600.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cat.xlsx
cat,2025,9,09,Pasivos financieros,10615219400.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cat.xlsx
clm,2025,1,01,Gastos de personal,4290406650.0000005,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_clm.xlsx
clm,2025,2,02,Gastos corrientes en bienes y servicios,1695266690.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_clm.xlsx
clm,2025,3,03,Gastos financieros,296853070.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_clm.xlsx
clm,2025,4,04,Transferencias corrientes,2961933740.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_clm.xlsx
clm,2025,5,05,Fondo de contingencia,36794820.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_clm.xlsx
clm,2025,6,06,Inversiones reales,648358610.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_clm.xlsx
clm,2025,7,07,Transferencias de capital,810397810.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_clm.xlsx
clm,2025,8,08,Activos financieros,13630850.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_clm.xlsx
clm,2025,9,09,Pasivos financieros,1962537790.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_clm.xlsx
cnt,2025,1,01,Gastos de personal,1335506660.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cnt.xlsx
cnt,2025,2,02,Gastos corrientes en bienes y servicios,620611880.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cnt.xlsx
cnt,2025,3,03,Gastos financieros,62822150.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cnt.xlsx
cnt,2025,4,04,Transferencias corrientes,788578660.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cnt.xlsx
cnt,2025,5,05,Fondo de contingencia,2500000.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cnt.xlsx
cnt,2025,6,06,Inversiones reales,310848600.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cnt.xlsx
cnt,2025,7,07,Transferencias de capital,215950190.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cnt.xlsx
cnt,2025,8,08,Activos financieros,19259620.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cnt.xlsx
cnt,2025,9,09,Pasivos financieros,399583860.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cnt.xlsx
cym,2025,1,01,Gastos de personal,4859489380.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cym.xlsx
cym,2025,2,02,Gastos corrientes en bienes y servicios,2055181700.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cym.xlsx
cym,2025,3,03,Gastos financieros,349290890.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cym.xlsx
cym,2025,4,04,Transferencias corrientes,3453095250.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cym.xlsx
cym,2025,6,06,Inversiones reales,1088250960.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cym.xlsx
cym,2025,7,07,Transferencias de capital,1188335580.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cym.xlsx
cym,2025,8,08,Activos financieros,84716140.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cym.xlsx
cym,2025,9,09,Pasivos financieros,1484134240.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_cym.xlsx
ext,2025,1,01,Gastos de personal,2770610660.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_ext.xlsx
ext,2025,2,02,Gastos corrientes en bienes y servicios,1022409700.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_ext.xlsx
ext,2025,3,03,Gastos financieros,127028300.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_ext.xlsx
ext,2025,4,04,Transferencias corrientes,2303674980.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_ext.xlsx
ext,2025,5,05,Fondo de contingencia,10000000.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_ext.xlsx
ext,2025,6,06,Inversiones reales,708045480.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_ext.xlsx
ext,2025,7,07,Transferencias de capital,491667300.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_ext.xlsx
ext,2025,8,08,Activos financieros,4291380.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_ext.xlsx
ext,2025,9,09,Pasivos financieros,660610180.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_ext.xlsx
gal,2025,1,01,Gastos de personal,5147120520.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_gal.xlsx
gal,2025,2,02,Gastos corrientes en bienes y servicios,2320586760.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_gal.xlsx
gal,2025,3,03,Gastos financieros,214276810.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_gal.xlsx
gal,2025,4,04,Transferencias corrientes,3277464040.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_gal.xlsx
gal,2025,5,05,Fondo de contingencia,16839370.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_gal.xlsx
gal,2025,6,06,Inversiones reales,1682130250.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_gal.xlsx
gal,2025,7,07,Transferencias de capital,1295483160.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_gal.xlsx
gal,2025,8,08,Activos financieros,231988000.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_gal.xlsx
gal,2025,9,09,Pasivos financieros,1554651590.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_gal.xlsx
lar,2025,1,01,Gastos de personal,709245100.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_lar.xlsx
lar,2025,2,02,Gastos corrientes en bienes y servicios,415663190.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_lar.xlsx
lar,2025,3,03,Gastos financieros,24242400.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_lar.xlsx
lar,2025,4,04,Transferencias corrientes,463320270.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_lar.xlsx
lar,2025,5,05,Fondo de contingencia,360000.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_lar.xlsx
lar,2025,6,06,Inversiones reales,115767280.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_lar.xlsx
lar,2025,7,07,Transferencias de capital,146890920.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_lar.xlsx
lar,2025,8,08,Activos financieros,13978030.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_lar.xlsx
lar,2025,9,09,Pasivos financieros,225236800.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_lar.xlsx
mad,2025,1,01,Gastos de personal,10157497010.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mad.xlsx
mad,2025,2,02,Gastos corrientes en bienes y servicios,6106407910.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mad.xlsx
mad,2025,3,03,Gastos financieros,1071565429.9999999,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mad.xlsx
mad,2025,4,04,Transferencias corrientes,7898345240.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mad.xlsx
mad,2025,5,05,Fondo de contingencia,143285690.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mad.xlsx
mad,2025,6,06,Inversiones reales,1537632350.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mad.xlsx
mad,2025,7,07,Transferencias de capital,982521200.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mad.xlsx
mad,2025,8,08,Activos financieros,806348950.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mad.xlsx
mad,2025,9,09,Pasivos financieros,2892696180.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mad.xlsx
mur,2025,1,01,Gastos de personal,3457435800.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mur.xlsx
mur,2025,2,02,Gastos corrientes en bienes y servicios,933079640.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mur.xlsx
mur,2025,3,03,Gastos financieros,259054390.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mur.xlsx
mur,2025,4,04,Transferencias corrientes,1450654500.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mur.xlsx
mur,2025,5,05,Fondo de contingencia,85669560.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mur.xlsx
mur,2025,6,06,Inversiones reales,378744210.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mur.xlsx
mur,2025,7,07,Transferencias de capital,248601120.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mur.xlsx
mur,2025,8,08,Activos financieros,30816240.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mur.xlsx
mur,2025,9,09,Pasivos financieros,1193421570.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_mur.xlsx
nav,2025,1,01,Gastos de personal,1937928810.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_nav.xlsx
nav,2025,2,02,Gastos corrientes en bienes y servicios,1033942990.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_nav.xlsx
nav,2025,3,03,Gastos financieros,50084410.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_nav.xlsx
nav,2025,4,04,Transferencias corrientes,2376873620.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_nav.xlsx
nav,2025,5,05,Fondo de contingencia,12010610.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_nav.xlsx
nav,2025,6,06,Inversiones reales,267053130.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_nav.xlsx
nav,2025,7,07,Transferencias de capital,308672630.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_nav.xlsx
nav,2025,8,08,Activos financieros,33359030.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_nav.xlsx
nav,2025,9,09,Pasivos financieros,411339720.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_nav.xlsx
pvc,2025,1,01,Gastos de personal,5724995900.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_pvc.xlsx
pvc,2025,2,02,Gastos corrientes en bienes y servicios,2379940240.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_pvc.xlsx
pvc,2025,3,03,Gastos financieros,230281410.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_pvc.xlsx
pvc,2025,4,04,Transferencias corrientes,4690208820.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_pvc.xlsx
pvc,2025,5,05,Fondo de contingencia,1062000.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_pvc.xlsx
pvc,2025,6,06,Inversiones reales,585478480.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_pvc.xlsx
pvc,2025,7,07,Transferencias de capital,1262061950.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_pvc.xlsx
pvc,2025,8,08,Activos financieros,141713380.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_pvc.xlsx
pvc,2025,9,09,Pasivos financieros,795391150.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_pvc.xlsx
val,2025,1,01,Gastos de personal,9594800440.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_val.xlsx
val,2025,2,02,Gastos corrientes en bienes y servicios,4776264430.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_val.xlsx
val,2025,3,03,Gastos financieros,1184745190.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_val.xlsx
val,2025,4,04,Transferencias corrientes,8281733380.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_val.xlsx
val,2025,5,05,Fondo de contingencia,9000000.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_val.xlsx
val,2025,6,06,Inversiones reales,1562652560.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_val.xlsx
val,2025,7,07,Transferencias de capital,1527170150.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_val.xlsx
val,2025,8,08,Activos financieros,58892230.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_val.xlsx
val,2025,9,09,Pasivos financieros,5981611280.0,hacienda,fuentes/raw/hacienda/2025/per_ccaa/SGCIEF_2025_val.xlsx
