"ccaa","periodo","genero","avs_65","mort_cancer","mort_cardio","mort_diabetes","mort_ictus","mort_epoc","mort_evitable_idx","mort_evitable_idx_0_100","med_ae","med_ap","enf_ae","enf_ap","camas","gasto_farmacia_pct","pct_pib_sanidad","imp_sanidad_eur","pib_regional_eur","origen_pib","espera_quir","espera_ae","reingresos_psiq","poblacion_total"
"Andalucía",2014,"hombres",15.5983301608287,179.544452569718,45.0323715806661,6.47331522848398,21.8451205325926,16.392057979188,1.25018882640798,31.614832620747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6758117728772,4150524
"Andalucía",2014,"mujeres",16.6837544753406,86.9076222814289,11.9453862896376,3.10357953076872,11.6989382952666,3.03446834047689,0.476844183662589,6.12642134898907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0242214532872,4240330
"Andalucía",2015,"total",16.4094017023382,130.148716517724,26.701522174471,5.00580551865011,16.7117203030794,9.64884103914628,0.851549493570684,18.4762101970039,1.53947228366485,0.726908662913859,2.6007913816222,0.58794441869451,2.2019335200385,18.2693245996963,5.7295,8388296442,146406094000,"real",60,49,13.3566978193146,8398339
"Andalucía",2015,"hombres",15.2245284240828,178.725266357616,43.5647148722652,6.68783555253335,21.8526260230776,16.7972104340853,1.25289562748946,31.7040451857305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3055410804238,4152739
"Andalucía",2015,"mujeres",16.3799534667088,85.8259708686788,11.0115354887294,3.48076394353944,11.9938438872133,3.23299522006279,0.485455436233106,6.41023678514848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.421926910299,4245600
"Andalucía",2016,"total",16.21,129.071344684976,26.764638637975,4.48027939231355,15.2288373443633,10.1412340304697,0.830383878772328,17.7786196727003,1.58702036747529,0.725536004861862,2.69334180822992,0.571684131474673,2.17183106669115,18.3979798959715,5.7756,8657784983,149901897000,"real",75.71,54.38,13.1074947415034,8404021
"Andalucía",2016,"hombres",15.6816788938795,173.1517358421,43.1734375473532,6.19584321196409,19.867013034736,17.9753865526165,1.22829410459003,30.8932116984172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0940642871229,4154783
"Andalucía",2016,"mujeres",16.738218552049,88.8069467903871,11.5133852342383,2.88750559740318,10.9325869958354,3.08178081450083,0.46586258525859,5.76448246550661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1246845027764,4249238
"Andalucía",2017,"total",16.16,131.027848328775,28.0408599260402,4.62473979158046,15.4607975793693,9.01347653989945,0.827928399869992,17.6976903526113,1.58872757915642,0.738923071428458,2.85982864829272,0.571684131474673,2.19839434979449,19.0476071969984,5.8231,9129970917,156789484000,"real",77.97,56.47,13.31,8403349
"Andalucía",2017,"hombres",15.6660051668759,176.442428842802,45.2223421852288,5.91029325721288,20.6842624918113,15.5529493598462,1.20536105660555,30.137368926082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,4152246
"Andalucía",2017,"mujeres",16.6643059698502,89.5069983297463,12.0757105801807,3.43247155295816,10.6697213508211,3.12336756282949,0.48235420429162,6.3080243034106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.67,4251103
